date,close,volume,count,capital
2003-07-14,111.39,854151000,154675,18273664000
2003-07-15,111.16,800052000,164746,19640309000
2003-07-16,113.47,874209000,165701,21059223000
2003-07-17,110.93,915802000,167770,20295798000
2003-07-18,110.82,760775000,139291,16340412000
2003-07-21,108.9,722628000,138495,15414331000
2003-07-22,110.03,822386000,145514,16757830000
2003-07-23,110.26,683395000,142775,15614830000
2003-07-24,112.38,728397000,147085,17745103000
2003-07-25,112.79,692728000,155439,18700855000
2003-07-28,112.77,917128000,182739,22099702000
2003-07-29,111.14,699210000,145268,15927049000
2003-07-30,111.47,512946000,114025,12213200000
2003-07-31,110.84,436792000,102427,10393863000
2003-08-01,112.72,543793000,119351,13298752000
2003-08-04,113.11,548249000,108701,13319679000
2003-08-05,111.0,565229000,125145,13819887000
2003-08-06,109.86,386330000,90012,9160164000
2003-08-07,110.56,591822000,117448,13025387000
2003-08-08,109.85,525929000,110996,12541757000
2003-08-11,108.22,347378000,82417,8091883000
2003-08-12,108.98,453072000,89607,9299270000
2003-08-13,112.44,795713000,139863,17449271000
2003-08-14,110.89,866432000,155773,19258694000
2003-08-15,111.93,605613000,123949,14709914000
2003-08-18,112.65,629473000,126579,14334797000
2003-08-19,111.99,613616000,128511,14818188000
2003-08-20,112.28,519158000,100626,11352651000
2003-08-21,112.86,445869000,93274,10372021000
2003-08-22,113.11,660540000,125047,14357785000
2003-08-25,113.23,477850000,84643,9567754000
2003-08-26,111.8,560413000,105810,11231586000
2003-08-27,110.43,617834000,100980,11431688000
2003-08-28,108.84,445214000,87418,9696317000
2003-08-29,111.24,522127000,91772,10799930000
2003-09-01,110.89,555304000,92228,11023458000
2003-09-02,111.32,482690000,83457,8834202000
2003-09-03,110.44,506510000,95662,10151958000
2003-09-04,109.16,426712000,83350,8469311000
2003-09-05,108.98,395887000,77742,8324831000
2003-09-08,108.49,358019000,77779,8132718000
2003-09-09,108.41,477058000,92704,12024135000
2003-09-10,107.47,335050000,75546,8847884000
2003-09-12,107.8,284101000,63028,6199305000
2003-09-15,108.9,283552000,64876,6285986000
2003-09-16,109.52,284978000,66541,7135972000
2003-09-17,111.36,461893000,103233,12998789000
2003-09-18,111.93,426529000,95527,11599046000
2003-09-19,112.93,577078000,120605,14108234000
2003-09-22,111.78,427598000,87352,10021504000
2003-09-23,112.22,303897000,67899,7172258000
2003-09-24,112.08,429952000,79170,9223820000
2003-09-25,112.14,466199000,84763,9789242000
2003-09-26,110.93,326177000,73468,8174271000
2003-09-29,110.51,291381000,60752,5957376000
2003-09-30,110.05,294255000,61045,5969452000
2003-10-01,108.76,365364000,75925,6885953000
2003-10-02,110.52,397033000,80557,8021789000
2003-10-03,111.71,479219000,90400,9672191000
2003-10-06,111.47,432302000,87896,8926047000
2003-10-07,110.96,460288000,85101,9216678000
2003-10-08,111.03,396475000,78077,8284982000
2003-10-09,111.85,426879000,84713,8140201000
2003-10-13,112.69,546759000,94851,10609216000
2003-10-14,112.29,483340000,95048,10260773000
2003-10-15,112.66,434810000,89119,8898871000
2003-10-16,113.76,518200000,102337,10181111000
2003-10-17,114.35,524955000,104018,10444212000
2003-10-20,114.63,494517000,93605,9412481000
2003-10-21,113.83,455256000,94379,8985587000
2003-10-22,113.79,386992000,77407,7629910000
2003-10-23,112.0,357113000,75781,7259041000
2003-10-24,112.19,299449000,69020,6702733000
2003-10-27,112.38,291123000,67312,7011899000
2003-10-28,113.42,454595000,89698,8752091000
2003-10-29,112.97,476152000,95362,10000487000
2003-10-30,113.25,448202000,87935,8835277000
2003-10-31,112.12,403597000,79026,7092821000
2003-11-03,112.57,322824000,67641,5862734000
2003-11-04,113.35,465058000,92018,8826715000
2003-11-05,113.92,381854000,75738,7027419000
2003-11-06,112.55,544825000,106199,9618741000
2003-11-07,113.73,391578000,80445,7264194000
2003-11-10,114.39,427386000,90061,7985148000
2003-11-11,114.51,394082000,85712,7801916000
2003-11-12,114.69,402501000,94081,9222964000
2003-11-13,116.21,512498000,107659,10973259000
2003-11-14,117.49,508657000,118723,12061610000
2003-11-17,116.8,506861000,110175,10920777000
2003-11-18,115.32,537955000,114460,11467501000
2003-11-19,113.28,502370000,104567,9637770000
2003-11-20,113.36,370972000,84964,7826056000
2003-11-21,113.01,357314000,79968,7234429000
2003-11-24,113.02,301057000,71430,6633602000
2003-11-25,113.57,334617000,76056,6947200000
2003-11-26,113.75,247661000,60827,5286615000
2003-11-27,112.14,284975000,71854,6604498000
2003-11-28,112.89,301735000,76264,7634348000
2003-12-01,115.46,403348000,96783,10057040000
2003-12-02,116.18,476906000,112084,12048792000
2003-12-03,117.31,526891000,120405,12718751000
2003-12-04,117.29,459939000,109904,11133699000
2003-12-05,117.29,388767000,99573,9886998000
2003-12-08,116.9,355449000,87792,8286305000
2003-12-09,116.88,318482000,82029,7547968000
2003-12-10,115.84,310040000,80651,7278539000
2003-12-11,116.52,314442000,76071,7208412000
2003-12-12,116.35,356023000,84166,8644867000
2003-12-15,117.38,324897000,77227,7304947000
2003-12-16,116.77,385983000,88717,8606346000
2003-12-17,114.74,542430000,127169,12100638000
2003-12-18,114.66,322010000,77174,6981378000
2003-12-19,114.89,315096000,79214,6414960000
2003-12-22,115.4,353535000,77588,6980002000
2003-12-23,115.28,307712000,70068,5885553000
2003-12-24,116.25,421876000,93507,7902270000
2003-12-25,115.84,349590000,79654,7008864000
2003-12-26,116.21,306092000,75065,6122910000
2003-12-29,115.46,319863000,73311,6115674000
2003-12-30,116.6,385168000,85322,7894357000
2003-12-31,117.31,361878000,79786,7694822000
2004-01-02,119.66,576231000,117346,11279254000
2004-01-05,120.74,691432000,137986,13790420000
2004-01-06,121.35,695767000,136338,13762430000
2004-01-07,122.76,774452000,148626,15009999000
2004-01-08,124.24,784816000,152137,16124007000
2004-01-09,125.21,1029654000,172766,21454534000
2004-01-12,125.98,597550000,127918,13753414000
2004-01-13,125.91,563914000,121694,13679459000
2004-01-14,127.79,766735000,145592,17576673000
2004-01-15,127.41,748150000,143925,17163909000
2004-01-16,127.52,632443000,124235,12979918000
2004-01-27,131.17,797560000,129413,16291970000
2004-01-28,132.78,1005874000,169737,19191788000
2004-01-29,132.67,987399000,173268,19730913000
2004-01-30,135.41,932178000,173360,20173248000
2004-02-02,135.28,949776000,191211,21762067000
2004-02-03,134.32,834326000,166576,18014602000
2004-02-04,134.66,840540000,160984,18812573000
2004-02-05,134.35,784646000,150144,17094345000
2004-02-06,136.46,881317000,164922,18345397000
2004-02-09,138.63,1108304000,194283,22652235000
2004-02-10,138.88,1052431000,192345,20810458000
2004-02-11,138.29,1099058000,196659,20908136000
2004-02-12,136.79,1133541000,204762,20910229000
2004-02-13,139.04,842643000,150504,16225875000
2004-02-16,139.04,883073000,154137,16517051000
2004-02-17,139.63,822494000,151297,16070118000
2004-02-18,141.68,1173919000,204053,23863273000
2004-02-19,143.98,1376332000,235926,28372362000
2004-02-20,145.03,1348656000,237773,27283756000
2004-02-23,145.53,1010828000,198853,21287336000
2004-02-24,143.52,773601000,159781,16442260000
2004-02-25,145.18,1010803000,178049,20794555000
2004-02-26,144.64,967879000,181269,20405075000
2004-02-27,146.91,1046770000,192960,21503376000
2004-03-01,148.8,1365541000,232565,28050746000
2004-03-02,150.14,1469844000,259144,31140719000
2004-03-03,150.15,1474072000,267480,32630323000
2004-03-04,152.13,1226494000,232535,27000914000
2004-03-05,150.51,1564629000,292682,33207233000
2004-03-08,149.6,1139049000,210194,24798987000
2004-03-09,150.5,958969000,180662,20702465000
2004-03-10,149.24,959532000,187599,20368046000
2004-03-11,150.58,1042070000,187823,22189891000
2004-03-12,150.11,984547000,190391,21842219000
2004-03-15,147.34,969430000,193584,21012082000
2004-03-16,147.55,934044000,179889,21093013000
2004-03-17,146.96,724716000,143899,17460764000
2004-03-18,151.43,1227864000,194875,28409100000
2004-03-19,151.99,1399854000,214559,31470379000
2004-03-22,141.76,115755000,27704,2750397000
2004-03-23,138.24,1752581000,281076,38268858000
2004-03-24,138.16,1165671000,199488,25572727000
2004-03-25,135.6,843657000,157020,18826265000
2004-03-26,133.88,824212000,153109,16873514000
2004-03-29,141.97,747600000,133230,18464716000
2004-03-30,145.0,1067460000,195647,24417401000
2004-03-31,145.52,915875000,181682,20312436000
2004-04-01,147.67,1310004000,238579,30363462000
2004-04-02,149.04,1233357000,234369,28834628000
2004-04-05,152.93,1301277000,242764,32005700000
2004-04-06,152.85,1661822000,300371,41957214000
2004-04-07,152.31,961904000,189625,23357356000
2004-04-08,153.14,939562000,181506,22770757000
2004-04-09,154.03,1196182000,234742,29566299000
2004-04-12,158.24,1383000000,257838,34275704000
2004-04-13,158.68,1331724000,266899,32633047000
2004-04-14,160.13,1632551000,308680,40679911000
2004-04-15,156.12,1577147000,322986,39388399000
2004-04-16,158.9,1457756000,284594,38127149000
2004-04-19,158.3,1511333000,295967,40829334000
2004-04-20,157.71,1323354000,268881,35864612000
2004-04-21,156.64,1041184000,216132,26556300000
2004-04-22,153.09,1451411000,308931,38309146000
2004-04-23,152.37,1010091000,211732,25675097000
2004-04-26,150.81,926642000,192172,23120591000
2004-04-27,149.35,893205000,188251,24577447000
2004-04-28,147.31,840201000,184752,21976124000
2004-04-29,142.8,942730000,203895,22621757000
2004-04-30,138.28,1077756000,217837,25591084000
2004-05-03,135.15,594833000,131316,13520265000
2004-05-04,139.48,674186000,148174,15936553000
2004-05-05,132.81,842409000,182603,20565559000
2004-05-06,134.56,822930000,172638,19997804000
2004-05-07,136.38,781760000,159225,19862736000
2004-05-10,132.18,526497000,118815,12717788000
2004-05-11,131.6,616434000,139448,14908155000
2004-05-12,133.76,622020000,141741,16169296000
2004-05-13,131.15,553285000,130395,13617348000
2004-05-14,127.7,691471000,149153,15885162000
2004-05-17,120.96,482893000,100369,10145946000
2004-05-18,120.48,547303000,122664,11920630000
2004-05-19,126.82,574118000,119352,13768554000
2004-05-20,125.56,694226000,150483,15093109000
2004-05-21,130.58,807973000,171569,18163110000
2004-05-24,130.52,685863000,147748,15940479000
2004-05-25,130.48,466462000,104159,11587594000
2004-05-26,132.09,608953000,124685,14578682000
2004-05-27,132.03,428638000,95188,9963534000
2004-05-28,134.13,720803000,144022,17501453000
2004-05-31,131.21,653160000,132786,15643813000
2004-06-01,130.99,530910000,109715,12513851000
2004-06-02,128.53,402275000,92761,9745619000
2004-06-03,124.8,511607000,115886,11516386000
2004-06-04,125.3,490998000,107306,11118771000
2004-06-07,128.43,448210000,95737,10244050000
2004-06-08,129.27,511156000,108226,12004385000
2004-06-09,128.84,377961000,83438,8985445000
2004-06-10,127.39,437121000,96290,10619348000
2004-06-11,125.64,555788000,119828,12691078000
2004-06-14,121.23,438375000,95295,8940556000
2004-06-15,122.16,425827000,92778,8851460000
2004-06-16,118.79,441811000,102284,9119969000
2004-06-17,120.2,582167000,121344,12174487000
2004-06-18,118.11,351400000,78649,6812124000
2004-06-21,116.09,340535000,78478,6776303000
2004-06-23,118.67,399620000,80435,8354220000
2004-06-24,121.27,589439000,110984,12732526000
2004-06-25,122.2,724579000,129870,16291769000
2004-06-28,120.96,592969000,108048,13688050000
2004-06-29,120.85,389971000,76852,8713422000
2004-06-30,121.16,549673000,102914,12569555000
2004-07-01,121.38,455755000,90829,10226294000
2004-07-02,120.87,377400000,76601,8417432000
2004-07-05,118.09,450744000,89079,10045782000
2004-07-06,118.21,329603000,69927,7625249000
2004-07-07,117.88,307385000,69189,6965945000
2004-07-08,117.34,320938000,72602,6948590000
2004-07-09,119.41,371656000,83280,8325856000
2004-07-12,118.78,359577000,79628,8267016000
2004-07-13,117.54,328196000,72615,7211959000
2004-07-14,117.07,287995000,65709,6455060000
2004-07-15,115.26,372638000,77673,7868375000
2004-07-16,114.53,315955000,70624,7066778000
2004-07-19,113.25,370229000,77676,7971350000
2004-07-20,108.56,475664000,97877,9533608000
2004-07-21,110.95,431488000,87303,8801444000
2004-07-22,111.0,355952000,78594,7477141000
2004-07-23,112.17,361300000,80390,7681240000
2004-07-26,111.78,256017000,56271,5515032000
2004-07-27,112.5,355782000,80066,7781393000
2004-07-28,111.92,312678000,71444,6696176000
2004-07-29,111.39,223207000,54953,4858012000
2004-07-30,111.23,435369000,92162,9341077000
2004-08-02,108.32,393578000,82939,7888384000
2004-08-03,107.21,418963000,83715,8014518000
2004-08-04,106.77,339141000,68153,6384746000
2004-08-05,109.23,604899000,119932,11161585000
2004-08-06,108.25,510188000,106198,10370626000
2004-08-09,108.58,282117000,64434,5796045000
2004-08-10,108.37,304754000,68711,6277366000
2004-08-11,107.47,293668000,67357,6268566000
2004-08-12,106.53,273309000,62426,5352067000
2004-08-13,106.53,269369000,60641,5120170000
2004-08-16,106.09,219649000,48951,4084845000
2004-08-17,105.24,302190000,64640,5538147000
2004-08-18,106.09,472437000,99007,8771346000
2004-08-19,110.02,574413000,113030,11481008000
2004-08-20,111.72,730024000,139844,15414535000
2004-08-23,112.02,558422000,110892,11722330000
2004-08-26,115.79,592724000,119912,13126841000
2004-08-27,115.47,648503000,128276,14180649000
2004-08-30,114.51,464354000,95584,10032507000
2004-08-31,113.94,597115000,126179,13175790000
2004-09-01,116.3,600552000,123642,13000473000
2004-09-02,116.49,490529000,109356,11036399000
2004-09-03,114.83,628565000,134244,13476831000
2004-09-06,114.45,423551000,93362,9498766000
2004-09-07,114.41,582536000,119374,10987753000
2004-09-08,114.57,556976000,114295,11203916000
2004-09-09,115.3,413852000,90239,8540977000
2004-09-10,115.23,477812000,103926,10154824000
2004-09-13,116.48,655195000,126015,14309743000
2004-09-14,116.33,552666000,110775,12559921000
2004-09-15,116.23,357758000,83913,8698505000
2004-09-16,117.31,518358000,111689,12579481000
2004-09-17,115.7,542076000,116599,11561844000
2004-09-20,114.1,466214000,98307,9596568000
2004-09-21,113.4,660349000,126550,13371118000
2004-09-22,114.0,436327000,94912,8609882000
2004-09-23,115.27,478478000,107005,10511454000
2004-09-24,114.41,384665000,89551,8208242000
2004-09-27,113.55,296625000,66968,5753396000
2004-09-29,113.82,415331000,88341,8697124000
2004-09-30,112.74,429773000,89383,9290654000
2004-10-01,114.07,402207000,83995,8596629000
2004-10-04,117.21,730523000,130341,16106115000
2004-10-05,117.41,551649000,105600,12424915000
2004-10-06,117.67,786820000,146404,17777300000
2004-10-07,118.16,483012000,96849,10519558000
2004-10-08,118.33,428179000,90127,9079911000
2004-10-11,117.46,418439000,91341,8825278000
2004-10-12,115.95,466645000,98870,9978511000
2004-10-13,116.54,366718000,79280,7816551000
2004-10-14,115.47,397066000,80873,8263328000
2004-10-15,114.32,470882000,96437,10244878000
2004-10-18,112.4,290050000,67453,6376631000
2004-10-19,113.76,379157000,80459,8413072000
2004-10-20,113.36,294105000,65219,6320675000
2004-10-21,114.07,360232000,75965,7456311000
2004-10-22,113.61,349118000,77587,7135503000
2004-10-26,110.74,313504000,72937,6503114000
2004-10-27,110.82,298992000,65494,6107307000
2004-10-28,112.33,359076000,75911,7684530000
2004-10-29,111.26,322676000,69986,6561480000
2004-11-01,108.76,383049000,80275,7901245000
2004-11-02,109.94,364559000,77879,7485559000
2004-11-03,111.37,386668000,90326,8997310000
2004-11-04,111.12,346470000,79146,7672626000
2004-11-05,110.95,483675000,103929,10073110000
2004-11-08,110.16,330850000,74503,6826990000
2004-11-09,111.08,281816000,65896,5738920000
2004-11-10,111.56,247915000,59372,4895273000
2004-11-11,109.97,239742000,59066,4687722000
2004-11-12,111.0,326303000,70568,6447444000
2004-11-15,111.2,291563000,60260,5458473000
2004-11-16,111.58,349591000,73942,7208525000
2004-11-17,113.83,517239000,107829,11143422000
2004-11-18,114.08,557537000,114560,12507677000
2004-11-19,113.94,410361000,91002,8874563000
2004-11-22,111.26,320523000,77132,6928925000
2004-11-23,111.33,245198000,61596,5271257000
2004-11-24,111.3,259558000,62003,5214836000
2004-11-25,109.66,319706000,74783,6405427000
2004-11-26,108.59,312794000,72272,6389921000
2004-11-29,107.38,317846000,71164,6259335000
2004-11-30,107.36,277219000,64067,5586869000
2004-12-01,107.77,235463000,53060,4316627000
2004-12-02,108.43,275953000,56960,5062702000
2004-12-03,108.73,203627000,49672,4212102000
2004-12-06,109.12,199148000,47192,4066349000
2004-12-07,109.97,313894000,66458,6298647000
2004-12-08,109.47,222118000,51266,4519927000
2004-12-09,109.7,243099000,52781,4847444000
2004-12-10,109.77,247387000,54388,5201801000
2004-12-13,110.38,325565000,74340,7274592000
2004-12-14,111.12,271603000,62000,5649270000
2004-12-15,113.22,483331000,104894,11391979000
2004-12-16,113.59,560229000,111922,11870145000
2004-12-17,113.26,403821000,90261,8419312000
2004-12-20,112.04,303255000,69141,6324508000
2004-12-21,112.87,298430000,67149,6048616000
2004-12-22,112.7,325640000,73551,6268026000
2004-12-23,112.45,280981000,59072,5021463000
2004-12-24,113.43,289428000,64811,5831326000
2004-12-27,112.47,237329000,50154,4570579000
2004-12-28,112.55,204428000,48106,3991958000
2004-12-29,114.34,494884000,93656,10841998000
2004-12-30,114.48,370751000,78438,8169846000
2004-12-31,115.75,481770000,89642,9605148000
2005-01-03,115.27,428236000,83860,9042274000
2005-01-04,113.64,415522000,83668,8838061000
2005-01-05,113.38,292182000,63115,6168036000
2005-01-06,112.96,241328000,57039,4910371000
2005-01-07,111.9,352835000,70333,7031651000
2005-01-10,111.71,253765000,53342,5281427000
2005-01-11,111.93,254101000,56571,5462216000
2005-01-12,109.69,377895000,76782,7401418000
2005-01-13,108.9,335720000,68173,6888190000
2005-01-14,109.5,262940000,56107,5291359000
2005-01-17,110.42,336483000,62922,6888786000
2005-01-18,110.41,253238000,49761,5318152000
2005-01-19,110.18,273799000,57787,5425908000
2005-01-20,110.38,302900000,72713,7983356000
2005-01-21,110.25,222968000,54037,5493620000
2005-01-24,108.8,268863000,64868,6154362000
2005-01-25,108.67,262230000,58836,5418627000
2005-01-26,108.99,294849000,65630,6638309000
2005-01-27,109.08,290883000,69106,7020337000
2005-01-28,110.46,444446000,93609,10943671000
2005-01-31,112.7,597479000,117016,13782362000
2005-02-01,111.35,395542000,88650,10242081000
2005-02-02,111.85,443775000,96223,11198956000
2005-02-03,112.12,392056000,92126,9913640000
2005-02-14,113.76,550014000,100573,13239238000
2005-02-15,113.92,649919000,115951,15565598000
2005-02-16,116.27,709261000,141407,18072930000
2005-02-17,116.25,582076000,127224,15275890000
2005-02-18,118.61,805546000,162428,21852352000
2005-02-21,119.25,744359000,158512,19761333000
2005-02-22,118.36,600781000,136014,16110555000
2005-02-23,119.83,574459000,134636,16686138000
2005-02-24,119.01,649720000,151869,18004772000
2005-02-25,120.1,772207000,159539,21079140000
2005-03-01,119.63,550200000,114113,13528193000
2005-03-02,119.27,485911000,106507,13122883000
2005-03-03,120.4,556972000,126175,15281364000
2005-03-04,120.33,549634000,135988,16013850000
2005-03-07,121.5,512927000,129179,14701174000
2005-03-08,121.24,782570000,173539,20079259000
2005-03-09,122.83,589298000,146286,16210591000
2005-03-10,123.53,782714000,177379,18980426000
2005-03-11,123.66,735000000,175328,18850370000
2005-03-14,122.93,638675000,160786,17309244000
2005-03-15,119.77,705186000,174830,18766551000
2005-03-16,119.19,411260000,108277,11169585000
2005-03-17,119.07,308523000,84311,8477335000
2005-03-18,120.39,327256000,88165,9390488000
2005-03-21,120.67,406726000,101603,11422372000
2005-03-22,119.58,421542000,104424,10795805000
2005-03-23,120.33,407661000,97579,10518807000
2005-03-24,120.2,488364000,119969,13723534000
2005-03-25,121.35,437347000,113775,12815983000
2005-03-28,121.34,423328000,110090,12021014000
2005-03-29,118.79,490514000,125637,13427466000
2005-03-30,118.75,359288000,93092,8758996000
2005-03-31,120.36,433590000,107740,12160900000
2005-04-01,121.22,526625000,123673,13946225000
2005-04-04,121.17,513483000,122820,13769422000
2005-04-06,121.07,428852000,108883,12101347000
2005-04-07,120.74,462537000,112087,12370781000
2005-04-08,121.47,393307000,95097,10247890000
2005-04-11,120.28,331902000,86460,9444562000
2005-04-12,120.24,351234000,81514,8060582000
2005-04-13,120.95,366617000,92560,9834475000
2005-04-14,120.96,402933000,103160,10732805000
2005-04-15,120.11,441691000,110768,11727355000
2005-04-18,116.1,515195000,123797,13130152000
2005-04-19,116.37,405748000,97333,10143759000
2005-04-20,113.07,570482000,131021,13775449000
2005-04-21,114.06,386462000,94583,9394977000
2005-04-22,114.01,381939000,92242,9227398000
2005-04-25,114.17,289235000,69760,6070582000
2005-04-26,114.78,294260000,74071,6981990000
2005-04-27,113.38,289118000,70393,7146195000
2005-04-28,113.71,227421000,64851,6174840000
2005-04-29,113.49,370077000,77571,9857053000
2005-05-03,112.53,547507000,80098,14913717000
2005-05-04,111.04,323163000,82688,8113424000
2005-05-05,113.58,595552000,120358,13618071000
2005-05-06,114.25,547304000,116512,14690463000
2005-05-09,114.63,388217000,89646,10043131000
2005-05-10,114.59,391873000,91979,10648755000
2005-05-11,114.08,334672000,81679,8722461000
2005-05-12,113.46,385378000,87473,10282034000
2005-05-13,113.93,316138000,78673,8005958000
2005-05-16,113.19,287877000,64462,6868868000
2005-05-17,112.92,273992000,64257,7565000000
2005-05-18,112.81,254653000,62259,6696683000
2005-05-19,113.97,358378000,82452,9362330000
2005-05-20,114.09,415813000,88947,10651259000
2005-05-23,113.93,392540000,78531,9064915000
2005-05-24,113.96,407122000,87426,9666790000
2005-05-25,113.52,464004000,92040,9990678000
2005-05-26,114.18,284233000,66768,6602275000
2005-05-27,115.44,451831000,97276,10100169000
2005-05-30,115.75,386306000,81678,8222876000
2005-05-31,115.91,380719000,87994,8372756000
2005-06-01,116.97,444752000,99670,10111517000
2005-06-02,118.24,520364000,116115,12353613000
2005-06-03,120.09,618793000,127621,14237595000
2005-06-06,120.49,487510000,106389,11101536000
2005-06-07,119.55,488607000,103000,9976320000
2005-06-08,120.28,569457000,112356,11860459000
2005-06-09,119.89,612338000,124082,13507471000
2005-06-10,120.88,596897000,108781,12342015000
2005-06-13,120.2,603422000,116457,12575026000
2005-06-14,119.79,541220000,109641,11299359000
2005-06-15,121.0,533297000,107788,11391285000
2005-06-16,122.07,788374000,149821,17494468000
2005-06-17,121.94,904765000,177868,20132089000
2005-06-20,122.72,585840000,118048,12517555000
2005-06-21,122.33,543715000,121746,12401027000
2005-06-22,124.28,826810000,156733,17658846000
2005-06-23,124.28,730774000,146977,17030652000
2005-06-24,124.54,628853000,132775,13597492000
2005-06-27,124.07,460811000,101383,9945864000
2005-06-28,124.05,475614000,102061,10685355000
2005-06-29,123.05,557342000,129625,12960413000
2005-06-30,123.07,445906000,107941,9711018000
2005-07-01,123.15,604508000,124331,13269202000
2005-07-04,124.26,500051000,117455,12367952000
2005-07-05,124.65,540651000,128343,13263495000
2005-07-06,125.21,597839000,142458,14671304000
2005-07-07,124.82,544726000,130587,12945685000
2005-07-08,125.19,590434000,133942,14556806000
2005-07-11,126.74,761007000,152530,17582008000
2005-07-12,127.82,931000000,166715,22758141000
2005-07-13,129.79,861945000,178852,22090142000
2005-07-14,131.29,891657000,195584,24406843000
2005-07-15,131.75,910484000,198985,24808024000
2005-07-19,132.1,748403000,169561,21761771000
2005-07-20,131.05,936240000,204850,25093569000
2005-07-21,131.25,758346000,167874,19759131000
2005-07-22,129.11,667709000,154541,17840396000
2005-07-25,130.05,539775000,117034,13255994000
2005-07-26,129.49,527987000,130250,14959631000
2005-07-27,129.24,686689000,155836,18955135000
2005-07-28,130.64,709621000,163337,21225749000
2005-07-29,129.0,793704000,192897,24229810000
2005-08-01,128.51,434217000,111011,12357832000
2005-08-02,127.52,658445000,150833,18692737000
2005-08-03,129.54,693103000,149922,19175282000
2005-08-04,129.69,592034000,138731,17802021000
2005-08-08,129.21,475153000,120676,15316010000
2005-08-09,128.99,472870000,118703,15465294000
2005-08-10,129.01,597949000,147482,19738454000
2005-08-11,129.79,569610000,144349,19696509000
2005-08-12,128.49,472598000,127560,15242753000
2005-08-15,125.52,446959000,114125,12890304000
2005-08-16,125.63,384257000,98539,10718417000
2005-08-17,126.75,382939000,100175,12271030000
2005-08-18,127.27,421090000,119684,14973675000
2005-08-19,126.63,332025000,94423,10477100000
2005-08-22,126.85,300788000,81011,8550625000
2005-08-23,125.67,429986000,109297,12017000000
2005-08-24,122.9,527509000,126696,13426933000
2005-08-25,122.72,523311000,126145,14981176000
2005-08-26,123.42,440742000,120280,13048624000
2005-08-29,121.03,481275000,117404,12592435000
2005-08-30,119.87,403099000,104026,11081235000
2005-08-31,118.46,410185000,107417,10857258000
2005-09-02,120.93,413417000,104088,10024803000
2005-09-05,120.61,336790000,91434,8361221000
2005-09-06,121.4,344493000,92887,9430588000
2005-09-07,121.38,367667000,101886,9645621000
2005-09-08,121.22,333477000,90909,8550629000
2005-09-09,120.75,306021000,85271,8127424000
2005-09-12,121.54,326921000,90824,9261928000
2005-09-13,121.25,315040000,88127,8537206000
2005-09-14,120.16,326818000,83330,7856637000
2005-09-15,118.52,364766000,90289,8575199000
2005-09-16,116.19,501377000,101558,9699175000
2005-09-19,115.62,274544000,67254,6097558000
2005-09-20,117.91,392912000,99587,9744215000
2005-09-21,116.75,377488000,107730,10489454000
2005-09-22,115.84,395366000,101902,9543943000
2005-09-23,114.61,383392000,91243,9317120000
2005-09-26,114.1,275566000,72450,6891092000
2005-09-27,113.83,316598000,85985,8153137000
2005-09-28,114.05,322096000,92299,9389385000
2005-09-29,116.04,418194000,107056,11404232000
2005-09-30,118.1,518358000,128564,13469632000
2005-10-03,119.18,413345000,112102,11812577000
2005-10-04,118.87,457092000,124085,12814255000
2005-10-05,119.55,489426000,131425,14306744000
2005-10-06,118.73,349566000,101035,10419462000
2005-10-07,118.08,353443000,101857,10779738000
2005-10-11,117.25,307437000,86172,8337280000
2005-10-12,114.05,428016000,105298,10027932000
2005-10-13,112.58,404197000,103877,10422655000
2005-10-14,112.74,347566000,87148,8075137000
2005-10-17,109.17,397727000,104335,10444246000
2005-10-18,109.84,338176000,87869,8061628000
2005-10-19,107.08,365503000,95826,9151211000
2005-10-20,108.22,401906000,105595,9456880000
2005-10-21,108.95,332029000,89492,7854869000
2005-10-24,108.94,277320000,81050,7104194000
2005-10-25,108.02,335876000,91881,8718570000
2005-10-26,104.84,403520000,104246,8946988000
2005-10-27,103.78,346314000,81068,7492961000
2005-10-28,103.57,323327000,80769,7038263000
2005-10-31,106.71,353195000,92241,8209159000
2005-11-01,106.37,361231000,95076,8790480000
2005-11-02,107.25,326165000,87534,8145920000
2005-11-03,106.93,335366000,93821,8679800000
2005-11-04,107.66,366794000,97402,9656175000
2005-11-07,106.45,285215000,76470,6811602000
2005-11-08,105.91,281852000,70283,6367118000
2005-11-09,108.51,427608000,103850,9895500000
2005-11-10,108.99,496126000,115821,11867369000
2005-11-11,110.92,468969000,113856,10910336000
2005-11-14,112.32,458281000,121210,13012255000
2005-11-15,111.29,406063000,110918,10976714000
2005-11-16,111.77,470248000,126657,12027244000
2005-11-17,112.07,448137000,128185,12414803000
2005-11-18,113.54,623062000,172700,18887844000
2005-11-21,113.98,509628000,134173,14199491000
2005-11-22,112.84,362890000,110791,11387651000
2005-11-23,113.4,415674000,120721,13440914000
2005-11-24,113.86,452747000,133335,14998418000
2005-11-25,114.7,530404000,148463,16606856000
2005-11-28,116.96,647023000,170267,18868059000
2005-11-29,116.08,508305000,145361,15434054000
2005-11-30,117.13,549201000,157283,17981364000
2005-12-01,117.03,489819000,143578,14941544000
2005-12-02,117.98,728731000,181206,19836246000
2005-12-05,120.83,697893000,179857,21110418000
2005-12-06,120.59,636967000,170515,20818160000
2005-12-07,120.55,725251000,184299,20375671000
2005-12-08,119.89,620036000,150782,16343939000
2005-12-09,121.21,667862000,171138,19548999000
2005-12-12,121.66,652932000,176179,19318137000
2005-12-13,122.31,690444000,202447,23806999000
2005-12-14,123.03,703436000,189781,21117065000
