date,open,high,low,close,volume,count,capital,ID,name,market
2002-03-26,35.3,35.3,34.5,35.3,1136000,,,6165,浪凡,exchange
2002-03-27,37.5,37.5,33.6,33.7,2232000,,,6165,浪凡,exchange
2002-03-28,33.8,34.4,32.1,33.5,807000,,,6165,浪凡,exchange
2002-03-29,33.4,33.9,32.6,33.7,446000,,,6165,浪凡,exchange
2002-04-01,33.4,34.2,33.1,33.9,575000,,,6165,浪凡,exchange
2002-04-02,33.9,34.0,33.2,33.8,517000,,,6165,浪凡,exchange
2002-04-03,33.5,34.0,33.3,33.9,403000,,,6165,浪凡,exchange
2002-04-04,33.9,33.9,33.0,33.7,294000,,,6165,浪凡,exchange
2002-04-08,33.5,34.0,32.0,33.4,482000,,,6165,浪凡,exchange
2002-04-09,33.3,33.3,31.8,32.2,334000,,,6165,浪凡,exchange
2002-04-10,32.0,32.0,30.6,30.7,303000,,,6165,浪凡,exchange
2002-04-11,30.7,31.4,30.7,31.0,353000,,,6165,浪凡,exchange
2002-04-12,30.2,33.1,30.2,33.1,756000,,,6165,浪凡,exchange
2002-04-15,33.1,33.1,32.1,32.2,521000,,,6165,浪凡,exchange
2002-04-16,32.6,33.7,32.3,33.5,421000,,,6165,浪凡,exchange
2002-04-17,34.0,34.0,32.5,32.9,474000,,,6165,浪凡,exchange
2002-04-18,33.8,33.8,32.6,33.3,279000,,,6165,浪凡,exchange
2002-04-19,33.0,33.1,32.5,33.0,229000,,,6165,浪凡,exchange
2002-04-22,32.1,32.8,32.0,32.5,264000,,,6165,浪凡,exchange
2002-04-23,32.1,32.4,31.5,32.0,140000,,,6165,浪凡,exchange
2002-04-24,32.2,34.1,31.5,33.5,773000,,,6165,浪凡,exchange
2002-04-25,33.9,34.9,33.5,34.1,908000,,,6165,浪凡,exchange
2002-04-26,34.7,34.7,32.5,33.3,486000,,,6165,浪凡,exchange
2002-04-29,33.3,33.8,32.0,33.3,158000,,,6165,浪凡,exchange
2002-04-30,32.6,33.0,31.5,31.8,198000,,,6165,浪凡,exchange
2002-05-02,32.3,32.3,30.5,31.1,251000,,,6165,浪凡,exchange
2002-05-03,30.8,30.9,29.3,30.0,222000,,,6165,浪凡,exchange
2002-05-06,29.6,29.8,28.0,28.0,119000,,,6165,浪凡,exchange
2002-05-07,26.2,29.9,26.1,28.4,323000,,,6165,浪凡,exchange
2002-05-08,28.0,28.4,26.9,28.0,139000,,,6165,浪凡,exchange
2002-05-09,28.7,29.9,28.2,29.3,305000,,,6165,浪凡,exchange
2002-05-10,29.0,29.2,28.1,29.2,36000,,,6165,浪凡,exchange
2002-05-13,28.3,28.8,28.3,28.4,12000,,,6165,浪凡,exchange
2002-05-14,29.2,29.3,28.5,29.0,41000,,,6165,浪凡,exchange
2002-05-15,29.5,29.8,28.7,29.0,143000,,,6165,浪凡,exchange
2002-05-16,28.1,28.9,28.0,28.0,89000,,,6165,浪凡,exchange
2002-05-17,28.0,28.5,28.0,28.0,31000,,,6165,浪凡,exchange
2002-05-20,28.1,28.2,26.2,28.0,203000,,,6165,浪凡,exchange
2002-05-21,27.4,27.7,26.1,27.6,233000,,,6165,浪凡,exchange
2002-05-22,26.6,27.3,26.6,27.3,103000,,,6165,浪凡,exchange
2002-05-23,27.1,27.8,26.4,27.2,262000,,,6165,浪凡,exchange
2002-05-24,27.2,28.0,26.8,28.0,225000,,,6165,浪凡,exchange
2002-05-27,27.6,27.7,27.1,27.1,117000,,,6165,浪凡,exchange
2002-05-28,27.5,27.6,26.7,26.9,106000,,,6165,浪凡,exchange
2002-05-29,26.8,26.8,26.2,26.5,79000,,,6165,浪凡,exchange
2002-05-30,26.5,27.2,25.5,25.9,152000,,,6165,浪凡,exchange
2002-05-31,25.9,26.3,25.6,26.1,46000,,,6165,浪凡,exchange
2002-06-03,26.3,26.3,24.9,24.9,385000,,,6165,浪凡,exchange
2002-06-04,25.5,26.6,25.0,26.6,181000,,,6165,浪凡,exchange
2002-06-05,27.5,28.4,27.2,28.4,453000,,,6165,浪凡,exchange
2002-06-06,28.4,29.9,27.6,28.3,307000,,,6165,浪凡,exchange
2002-06-07,28.0,28.5,27.2,27.2,103000,,,6165,浪凡,exchange
2002-06-10,27.8,28.2,27.2,27.2,88000,,,6165,浪凡,exchange
2002-06-11,27.3,27.8,26.5,27.8,263000,,,6165,浪凡,exchange
2002-06-12,27.0,27.8,27.0,27.3,52000,,,6165,浪凡,exchange
2002-06-13,27.5,27.9,27.5,27.8,62000,,,6165,浪凡,exchange
2002-06-14,27.6,27.6,26.9,27.5,25000,,,6165,浪凡,exchange
2002-06-17,27.8,29.0,27.1,29.0,180000,,,6165,浪凡,exchange
2002-06-18,28.7,29.0,27.3,29.0,212000,,,6165,浪凡,exchange
2002-06-19,28.3,28.3,27.6,27.6,48000,,,6165,浪凡,exchange
2002-06-20,27.0,27.4,26.7,27.0,33000,,,6165,浪凡,exchange
2002-06-21,26.8,27.3,26.8,27.0,31000,,,6165,浪凡,exchange
2002-06-24,26.7,26.7,25.6,25.8,57000,,,6165,浪凡,exchange
2002-06-25,25.8,25.8,24.6,25.3,56000,,,6165,浪凡,exchange
2002-06-26,24.7,25.0,24.1,24.6,18000,,,6165,浪凡,exchange
2002-06-27,24.6,24.6,23.5,24.0,18000,,,6165,浪凡,exchange
2002-06-28,24.0,25.2,24.0,25.2,53000,,,6165,浪凡,exchange
2002-07-01,25.9,25.9,24.3,24.3,55000,,,6165,浪凡,exchange
2002-07-02,24.3,24.8,23.6,24.0,39000,,,6165,浪凡,exchange
2002-07-03,24.0,24.5,23.0,24.5,170000,,,6165,浪凡,exchange
2002-07-04,24.0,24.7,23.6,24.4,94000,,,6165,浪凡,exchange
2002-07-05,25.0,26.1,24.5,26.1,201000,,,6165,浪凡,exchange
2002-07-08,27.1,27.2,26.4,26.7,142000,,,6165,浪凡,exchange
2002-07-09,26.7,27.0,25.5,25.8,30000,,,6165,浪凡,exchange
2002-07-10,25.5,25.5,25.2,25.2,31000,,,6165,浪凡,exchange
2002-07-11,24.5,25.2,24.5,24.7,44000,,,6165,浪凡,exchange
2002-07-12,24.7,26.4,24.7,26.3,363000,,,6165,浪凡,exchange
2002-07-15,26.3,26.4,25.5,25.6,190000,,,6165,浪凡,exchange
2002-07-16,25.5,25.5,25.0,25.2,58000,,,6165,浪凡,exchange
2002-07-17,24.2,25.2,24.2,24.5,29000,,,6165,浪凡,exchange
