date,open,high,low,close,volume,count,capital,ID,name,market
2004-02-11,22.0,22.3,21.3,22.0,4168551,989,91168950,2432,倚天,exchange
2004-02-12,22.4,23.0,21.6,21.7,6114550,1395,137013739,2432,倚天,exchange
2004-02-13,22.2,22.3,21.8,21.9,2279017,556,50199831,2432,倚天,exchange
2004-02-16,21.9,23.4,21.9,23.4,9691532,1893,223592580,2432,倚天,exchange
2004-02-17,23.3,23.3,22.3,22.6,4076699,1032,92786226,2432,倚天,exchange
2004-02-18,22.9,24.1,22.7,24.1,15922701,2802,376885236,2432,倚天,exchange
2004-02-19,24.3,24.8,23.9,24.1,9959167,2172,242528347,2432,倚天,exchange
2004-02-20,24.0,24.6,24.0,24.2,5384089,1311,130598799,2432,倚天,exchange
2004-02-23,24.4,25.6,24.4,24.6,5673776,1542,141805676,2432,倚天,exchange
2004-02-24,24.4,24.8,24.0,24.0,2457304,787,59632337,2432,倚天,exchange
2004-02-25,24.2,24.6,23.8,24.1,3571000,836,86116400,2432,倚天,exchange
2004-02-26,24.5,24.5,23.6,23.7,2382981,646,57513080,2432,倚天,exchange
2004-02-27,23.9,24.6,23.9,24.0,6635498,1363,161943279,2432,倚天,exchange
2004-03-01,24.2,25.0,24.1,24.5,3564662,899,87446898,2432,倚天,exchange
2004-03-02,24.8,26.0,24.1,26.0,7831532,1807,196772530,2432,倚天,exchange
2004-03-03,26.5,27.0,25.5,25.6,9277240,2376,245418161,2432,倚天,exchange
2004-03-04,25.6,26.0,24.9,24.9,5565519,1430,140471117,2432,倚天,exchange
2004-03-05,25.2,25.6,23.8,23.8,4431567,1281,110462558,2432,倚天,exchange
2004-03-08,24.4,24.4,23.7,23.7,3152501,840,75608291,2432,倚天,exchange
2004-03-09,23.7,25.3,23.6,25.2,11226508,2231,279041077,2432,倚天,exchange
2004-03-10,25.2,25.2,24.2,24.3,5493158,1566,135332880,2432,倚天,exchange
2004-03-11,24.1,24.3,23.8,24.1,3557741,861,85390278,2432,倚天,exchange
2004-03-12,23.9,24.4,23.6,24.0,2802218,790,67523488,2432,倚天,exchange
2004-03-15,24.5,24.5,22.4,22.4,2248009,621,52900570,2432,倚天,exchange
2004-03-16,22.0,22.8,21.5,21.7,1999121,650,44110692,2432,倚天,exchange
2004-03-17,22.3,22.5,21.8,22.0,1400035,427,30961130,2432,倚天,exchange
2004-03-18,22.4,23.5,22.2,23.0,2591222,770,59513246,2432,倚天,exchange
2004-03-19,22.9,23.2,22.5,22.6,1319000,433,29965160,2432,倚天,exchange
2004-03-22,21.1,21.1,21.1,21.1,33874,21,715945,2432,倚天,exchange
2004-03-23,19.7,20.5,19.7,19.7,3490100,841,69236299,2432,倚天,exchange
2004-03-24,19.9,20.4,18.4,19.2,2965423,775,57123488,2432,倚天,exchange
2004-03-25,19.2,19.8,19.1,19.2,2129779,634,41354377,2432,倚天,exchange
2004-03-26,19.6,19.7,18.4,18.5,1436005,400,27366995,2432,倚天,exchange
2004-03-29,19.5,19.7,19.1,19.7,1608056,338,31575028,2432,倚天,exchange
2004-03-30,20.3,20.6,19.7,20.4,2495932,793,50613664,2432,倚天,exchange
2004-03-31,20.7,20.9,20.2,20.5,2815494,767,57738099,2432,倚天,exchange
2004-04-01,20.5,20.7,20.3,20.7,1624418,505,33349611,2432,倚天,exchange
2004-04-02,20.9,21.3,20.8,20.9,2023250,612,42686833,2432,倚天,exchange
2004-04-05,21.2,22.2,21.0,22.2,3004395,880,65067210,2432,倚天,exchange
2004-04-06,22.4,22.6,21.4,21.5,2821264,768,61841928,2432,倚天,exchange
2004-04-07,21.5,22.9,21.1,22.1,4749462,1256,105560867,2432,倚天,exchange
2004-04-08,22.4,23.0,22.2,22.3,5121036,1374,115655500,2432,倚天,exchange
2004-04-09,22.6,23.1,22.5,22.6,5244341,1489,119731499,2432,倚天,exchange
2004-04-12,23.2,24.0,23.2,23.5,5131755,1271,120674671,2432,倚天,exchange
2004-04-13,23.9,24.3,23.6,24.0,4641210,1186,111041907,2432,倚天,exchange
2004-04-14,24.0,25.6,23.6,25.6,10866701,2649,270925538,2432,倚天,exchange
2004-04-15,26.5,27.0,25.2,25.2,13833753,3633,360728532,2432,倚天,exchange
2004-04-16,25.5,26.2,25.2,26.0,7584994,1996,196336385,2432,倚天,exchange
2004-04-19,27.8,27.8,27.3,27.8,8526158,1798,236712986,2432,倚天,exchange
2004-04-20,28.1,28.7,26.7,27.1,11677987,2999,324356741,2432,倚天,exchange
2004-04-21,27.0,27.6,26.7,27.2,4533567,1472,123317182,2432,倚天,exchange
2004-04-22,27.4,28.1,25.3,25.6,6048308,1863,162740170,2432,倚天,exchange
2004-04-23,26.3,26.3,25.2,25.9,4325547,1219,111476996,2432,倚天,exchange
2004-04-26,26.4,27.2,26.1,26.6,5342000,1679,143005000,2432,倚天,exchange
2004-04-27,26.6,26.9,25.7,26.3,3372000,1015,88448535,2432,倚天,exchange
2004-04-28,26.2,26.5,25.4,25.4,3256350,1079,83904656,2432,倚天,exchange
2004-04-29,25.2,25.7,25.0,25.7,2480005,856,62730625,2432,倚天,exchange
2004-04-30,25.6,25.9,24.0,24.5,4929005,1480,122637727,2432,倚天,exchange
2004-05-03,24.3,24.7,22.8,22.8,2481200,646,57302174,2432,倚天,exchange
2004-05-04,22.0,22.7,21.3,22.2,6305201,1626,137587358,2432,倚天,exchange
2004-05-05,22.1,22.1,20.7,20.7,2814927,887,59791566,2432,倚天,exchange
2004-05-06,20.7,21.3,19.4,20.0,3475012,1140,69849244,2432,倚天,exchange
2004-05-07,19.7,21.2,19.6,20.8,3961005,1159,81341999,2432,倚天,exchange
2004-05-10,20.3,20.3,19.4,19.4,2545513,773,50211509,2432,倚天,exchange
2004-05-11,19.6,19.9,18.6,19.7,2881206,918,55759474,2432,倚天,exchange
2004-05-12,20.2,20.8,20.0,20.4,2499005,849,51097298,2432,倚天,exchange
2004-05-13,20.4,20.9,20.1,20.4,1762365,534,36022905,2432,倚天,exchange
2004-05-14,20.8,20.8,19.6,19.6,1482015,510,29807389,2432,倚天,exchange
2004-05-17,18.7,19.2,18.3,18.3,1991400,504,36919596,2432,倚天,exchange
2004-05-18,18.3,19.0,18.2,18.5,1857132,599,34496802,2432,倚天,exchange
2004-05-19,19.2,19.7,19.2,19.7,1595540,507,31176834,2432,倚天,exchange
2004-05-20,20.5,20.7,19.7,20.0,4044867,1330,81969091,2432,倚天,exchange
2004-05-21,20.6,21.4,20.2,21.2,3771317,1195,79494707,2432,倚天,exchange
2004-05-24,21.2,21.9,20.6,21.1,3309989,975,70380043,2432,倚天,exchange
2004-05-25,21.0,21.4,20.7,20.7,2271850,591,47836641,2432,倚天,exchange
2004-05-26,21.5,21.5,20.7,20.7,2105012,632,44314946,2432,倚天,exchange
2004-05-27,20.8,21.0,20.5,20.9,1016001,354,21057120,2432,倚天,exchange
2004-05-28,21.0,21.7,20.9,21.4,4047704,987,86499334,2432,倚天,exchange
2004-05-31,21.3,21.5,20.4,20.4,1305301,449,27294108,2432,倚天,exchange
2004-06-01,20.5,20.6,19.6,20.3,1484998,459,29966036,2432,倚天,exchange
2004-06-02,20.1,20.2,19.8,20.0,671620,254,13411416,2432,倚天,exchange
2004-06-03,20.1,20.4,18.9,18.9,1075300,394,21216770,2432,倚天,exchange
2004-06-04,19.1,19.6,18.7,19.2,1423119,512,27209535,2432,倚天,exchange
2004-06-07,19.4,20.5,19.4,20.5,1755353,601,35505641,2432,倚天,exchange
2004-06-08,20.7,21.0,20.2,20.3,1891386,594,38892470,2432,倚天,exchange
2004-06-09,20.3,20.8,20.3,20.4,1237250,491,25442845,2432,倚天,exchange
2004-06-10,20.2,20.6,19.8,20.0,1194904,367,24012830,2432,倚天,exchange
2004-06-11,20.0,20.0,19.5,20.0,680102,256,13437328,2432,倚天,exchange
2004-06-14,19.8,20.0,18.8,19.1,519847,237,10037954,2432,倚天,exchange
2004-06-15,18.6,19.4,18.6,19.3,872000,254,16580400,2432,倚天,exchange
2004-06-16,19.4,19.5,18.5,18.5,1034000,371,19567100,2432,倚天,exchange
2004-06-17,17.6,18.5,17.6,18.5,1361000,459,24669800,2432,倚天,exchange
2004-06-18,18.5,18.5,18.0,18.0,501025,193,9076260,2432,倚天,exchange
2004-06-21,18.7,18.7,17.5,17.6,596883,230,10700512,2432,倚天,exchange
2004-06-23,17.9,18.3,17.8,18.1,600011,238,10865192,2432,倚天,exchange
2004-06-24,18.3,18.7,18.1,18.4,967493,313,17805974,2432,倚天,exchange
2004-06-25,18.4,18.6,18.2,18.4,545013,205,10060737,2432,倚天,exchange
