date,open,high,low,close,volume,count,capital,ID,name,market
1990-12-14,37.4,37.4,37.4,37.4,1000,,,2607,榮運,exchange
1990-12-15,40.0,40.0,40.0,40.0,2000,,,2607,榮運,exchange
1990-12-17,42.79,42.79,42.79,42.79,1000,,,2607,榮運,exchange
1990-12-18,45.7,45.7,45.7,45.7,2000,,,2607,榮運,exchange
1990-12-19,48.79,48.79,48.79,48.79,12000,,,2607,榮運,exchange
1990-12-20,52.0,52.0,52.0,52.0,24000,,,2607,榮運,exchange
1990-12-21,55.5,55.5,55.5,55.5,3000,,,2607,榮運,exchange
1990-12-22,59.0,59.0,59.0,59.0,1000,,,2607,榮運,exchange
1990-12-24,63.0,63.0,63.0,63.0,14000,,,2607,榮運,exchange
1990-12-26,67.0,67.0,67.0,67.0,673000,,,2607,榮運,exchange
1990-12-27,71.5,71.5,68.5,71.5,6807000,,,2607,榮運,exchange
1991-01-03,75.0,76.5,73.5,76.5,1574000,,,2607,榮運,exchange
1991-01-04,80.0,81.5,76.5,79.5,1241000,,,2607,榮運,exchange
1991-01-05,80.0,80.0,74.5,76.0,1165000,,,2607,榮運,exchange
1991-01-07,72.0,75.0,71.5,72.5,533000,,,2607,榮運,exchange
1991-01-08,71.0,77.5,71.0,77.5,1037000,,,2607,榮運,exchange
1991-01-09,77.0,77.0,74.0,76.5,589000,,,2607,榮運,exchange
1991-01-10,71.5,74.0,71.5,74.0,431000,,,2607,榮運,exchange
1991-01-11,75.0,78.0,72.0,72.0,734000,,,2607,榮運,exchange
1991-01-12,71.5,73.0,67.5,69.5,499000,,,2607,榮運,exchange
1991-01-14,69.5,69.5,65.0,66.0,573000,,,2607,榮運,exchange
1991-01-15,61.5,62.0,61.5,61.5,408000,,,2607,榮運,exchange
1991-01-16,59.5,65.0,59.5,62.5,189000,,,2607,榮運,exchange
1991-01-17,59.0,66.5,59.0,66.5,76000,,,2607,榮運,exchange
1991-01-18,71.0,71.0,71.0,71.0,470000,,,2607,榮運,exchange
1991-01-19,73.0,75.0,71.0,73.5,667000,,,2607,榮運,exchange
1991-01-21,73.0,78.5,72.0,77.0,1036000,,,2607,榮運,exchange
1991-01-22,76.0,78.0,74.0,75.5,668000,,,2607,榮運,exchange
1991-01-23,72.5,73.0,70.5,70.5,377000,,,2607,榮運,exchange
1991-01-24,73.0,75.0,72.0,75.0,476000,,,2607,榮運,exchange
1991-01-25,79.0,80.0,73.0,74.5,1042000,,,2607,榮運,exchange
1991-01-26,74.5,77.0,73.0,76.0,764000,,,2607,榮運,exchange
1991-01-28,77.0,78.5,76.0,78.5,517000,,,2607,榮運,exchange
1991-01-29,78.0,79.0,77.0,77.5,479000,,,2607,榮運,exchange
1991-01-30,77.0,79.5,75.0,79.5,759000,,,2607,榮運,exchange
1991-01-31,79.5,81.0,76.0,77.0,906000,,,2607,榮運,exchange
1991-02-01,76.0,76.0,73.0,74.0,312000,,,2607,榮運,exchange
1991-02-02,74.0,76.0,72.0,76.0,598000,,,2607,榮運,exchange
1991-02-04,75.0,78.5,75.0,78.5,440000,,,2607,榮運,exchange
1991-02-05,79.5,82.0,79.0,82.0,889000,,,2607,榮運,exchange
1991-02-06,84.5,84.5,79.0,82.5,514000,,,2607,榮運,exchange
1991-02-07,81.5,85.5,81.5,85.5,598000,,,2607,榮運,exchange
1991-02-08,83.0,87.0,83.0,85.0,735000,,,2607,榮運,exchange
1991-02-09,84.0,86.0,83.5,84.0,587000,,,2607,榮運,exchange
1991-02-11,85.0,87.0,84.0,85.0,728000,,,2607,榮運,exchange
1991-02-19,90.0,90.5,88.0,90.5,831000,,,2607,榮運,exchange
1991-02-20,90.0,90.0,86.0,87.5,915000,,,2607,榮運,exchange
1991-02-21,88.0,91.0,88.0,91.0,1001000,,,2607,榮運,exchange
1991-02-22,91.0,91.0,85.0,85.0,586000,,,2607,榮運,exchange
1991-02-23,85.0,85.0,79.5,81.5,591000,,,2607,榮運,exchange
1991-02-25,82.0,85.0,81.0,84.0,622000,,,2607,榮運,exchange
1991-02-26,84.5,84.5,80.0,80.5,663000,,,2607,榮運,exchange
1991-02-27,79.0,80.5,79.0,79.5,610000,,,2607,榮運,exchange
1991-02-28,82.0,84.0,80.5,82.0,1136000,,,2607,榮運,exchange
1991-03-01,82.0,82.5,79.0,80.0,677000,,,2607,榮運,exchange
1991-03-02,77.0,77.0,74.5,74.5,561000,,,2607,榮運,exchange
1991-03-04,70.5,75.5,70.5,74.5,514000,,,2607,榮運,exchange
1991-03-05,74.5,75.0,73.0,74.0,351000,,,2607,榮運,exchange
1991-03-06,75.0,76.0,73.0,73.5,349000,,,2607,榮運,exchange
1991-03-07,74.0,76.0,73.5,76.0,235000,,,2607,榮運,exchange
1991-03-08,77.0,77.0,74.0,75.0,335000,,,2607,榮運,exchange
1991-03-09,76.0,77.0,75.0,76.0,255000,,,2607,榮運,exchange
1991-03-11,77.0,78.0,76.0,77.5,542000,,,2607,榮運,exchange
1991-03-12,77.0,80.0,76.0,80.0,877000,,,2607,榮運,exchange
1991-03-13,79.0,79.0,76.0,76.0,633000,,,2607,榮運,exchange
1991-03-14,75.0,77.0,75.0,77.0,311000,,,2607,榮運,exchange
1991-03-15,77.0,78.0,75.0,77.0,740000,,,2607,榮運,exchange
1991-03-16,78.0,78.0,76.0,76.0,431000,,,2607,榮運,exchange
1991-03-18,75.0,77.0,74.0,75.0,367000,,,2607,榮運,exchange
1991-03-19,76.0,76.0,74.0,75.0,305000,,,2607,榮運,exchange
1991-03-20,74.0,74.0,72.5,72.5,313000,,,2607,榮運,exchange
1991-03-21,73.5,74.0,72.5,73.5,456000,,,2607,榮運,exchange
1991-03-22,72.0,74.0,72.0,73.5,177000,,,2607,榮運,exchange
1991-03-23,74.0,74.5,72.5,72.5,303000,,,2607,榮運,exchange
1991-03-25,73.0,74.0,72.5,72.5,405000,,,2607,榮運,exchange
1991-03-26,73.5,74.0,73.0,73.0,438000,,,2607,榮運,exchange
1991-03-27,73.5,77.0,73.5,76.0,761000,,,2607,榮運,exchange
1991-03-28,75.0,77.0,75.0,76.0,660000,,,2607,榮運,exchange
1991-04-01,76.5,77.0,76.0,77.0,576000,,,2607,榮運,exchange
1991-04-02,77.0,77.0,74.0,75.0,639000,,,2607,榮運,exchange
1991-04-03,76.0,79.0,76.0,79.0,927000,,,2607,榮運,exchange
1991-04-08,79.5,82.0,78.0,81.5,1270000,,,2607,榮運,exchange
1991-04-09,82.0,82.0,79.0,80.5,985000,,,2607,榮運,exchange
1991-04-10,80.0,80.5,77.0,79.0,564000,,,2607,榮運,exchange
1991-04-11,79.0,80.0,78.0,78.0,340000,,,2607,榮運,exchange
1991-04-12,78.5,80.0,78.0,79.5,624000,,,2607,榮運,exchange
1991-04-13,79.5,81.0,79.0,80.0,958000,,,2607,榮運,exchange
1991-04-15,81.0,81.0,78.0,80.0,802000,,,2607,榮運,exchange
1991-04-16,81.0,84.0,80.0,80.0,1913000,,,2607,榮運,exchange
1991-04-17,81.0,81.0,78.0,78.5,704000,,,2607,榮運,exchange
1991-04-18,80.0,81.0,79.5,81.0,1004000,,,2607,榮運,exchange
1991-04-19,81.0,86.5,80.0,85.0,2482000,,,2607,榮運,exchange
1991-04-20,85.0,85.0,82.5,83.0,1194000,,,2607,榮運,exchange
1991-04-22,84.0,84.5,82.5,82.5,616000,,,2607,榮運,exchange
1991-04-23,83.0,86.0,82.5,83.5,1216000,,,2607,榮運,exchange
1991-04-24,84.0,84.0,81.5,83.0,628000,,,2607,榮運,exchange
1991-04-25,84.0,85.0,83.5,85.0,1394000,,,2607,榮運,exchange
1991-04-26,84.0,84.5,82.5,84.5,971000,,,2607,榮運,exchange
1991-04-27,84.0,87.0,83.5,86.5,1528000,,,2607,榮運,exchange
1991-04-29,89.5,92.5,89.5,92.5,5485000,,,2607,榮運,exchange
1991-04-30,92.0,98.5,89.5,98.5,3827000,,,2607,榮運,exchange
1991-05-01,99.5,103.5,95.0,98.0,3911000,,,2607,榮運,exchange
1991-05-02,97.0,98.0,91.5,91.5,2273000,,,2607,榮運,exchange
1991-05-03,90.0,94.0,89.0,90.0,1814000,,,2607,榮運,exchange
1991-05-04,91.5,93.0,91.0,93.0,1110000,,,2607,榮運,exchange
1991-05-06,96.0,96.0,92.0,92.0,1912000,,,2607,榮運,exchange
1991-05-07,94.0,95.5,92.0,93.0,1670000,,,2607,榮運,exchange
1991-05-08,93.5,96.0,93.0,94.0,1756000,,,2607,榮運,exchange
1991-05-09,95.0,96.0,93.0,93.0,1019000,,,2607,榮運,exchange
1991-05-10,94.0,94.5,91.0,92.0,1127000,,,2607,榮運,exchange
1991-05-11,91.0,91.0,88.0,89.0,1053000,,,2607,榮運,exchange
1991-05-13,90.0,90.0,86.5,87.5,630000,,,2607,榮運,exchange
1991-05-14,87.0,88.5,86.5,87.5,571000,,,2607,榮運,exchange
1991-05-15,87.5,87.5,81.5,82.0,998000,,,2607,榮運,exchange
