date,open,high,low,close,volume,count,capital,ID,name,market
2017-09-27,63.0,63.6,61.5,61.5,1377000,876,85818000,6441,廣錠,otc
2017-09-28,62.6,62.9,61.8,62.9,399000,302,24922000,6441,廣錠,otc
2017-09-29,63.5,68.6,63.0,68.0,722000,466,48177500,6441,廣錠,otc
2017-09-30,66.1,68.0,65.0,66.5,452000,350,29871200,6441,廣錠,otc
2017-10-02,66.6,67.5,66.1,66.4,231000,168,15410100,6441,廣錠,otc
2017-10-03,67.4,67.4,66.3,66.4,163000,122,10863500,6441,廣錠,otc
2017-10-05,67.2,67.2,66.1,66.1,159000,103,10567300,6441,廣錠,otc
2017-10-06,67.8,72.7,67.8,72.7,809000,463,57579900,6441,廣錠,otc
2017-10-11,79.9,79.9,79.9,79.9,385000,161,30761500,6441,廣錠,otc
2017-10-12,87.8,87.8,81.5,83.0,1809000,998,155057700,6441,廣錠,otc
2017-10-13,81.0,82.4,78.0,79.2,837000,596,67021000,6441,廣錠,otc
2017-10-16,79.4,85.4,78.5,83.0,942000,724,77450300,6441,廣錠,otc
2017-10-17,80.3,81.9,78.7,78.7,483000,334,38742000,6441,廣錠,otc
2017-10-18,79.7,81.0,78.1,79.1,315000,230,25045200,6441,廣錠,otc
2017-10-19,79.1,79.7,76.6,77.0,431000,306,33563200,6441,廣錠,otc
2017-10-20,76.0,76.9,73.3,76.4,418000,291,31405800,6441,廣錠,otc
2017-10-23,77.3,77.3,74.7,75.0,132000,97,9987300,6441,廣錠,otc
2017-10-24,75.7,78.8,75.1,78.0,244000,197,18740800,6441,廣錠,otc
2017-10-25,78.0,78.0,74.5,74.5,287000,222,21639300,6441,廣錠,otc
2017-10-26,73.7,75.7,73.7,75.1,115000,99,8608500,6441,廣錠,otc
2017-10-27,75.4,76.4,74.0,74.0,234000,172,17650200,6441,廣錠,otc
2017-10-30,75.0,75.0,72.3,73.2,216000,162,15789400,6441,廣錠,otc
2017-10-31,72.7,79.0,72.6,76.5,318000,244,24166400,6441,廣錠,otc
2017-11-01,76.0,80.5,75.6,78.6,537000,394,42271100,6441,廣錠,otc
2017-11-02,78.2,80.9,77.6,78.4,468000,329,36974900,6441,廣錠,otc
2017-11-03,78.5,80.5,78.5,80.0,302000,218,23991000,6441,廣錠,otc
2017-11-06,79.5,81.8,79.2,79.7,246000,185,19728800,6441,廣錠,otc
2017-11-07,82.0,83.7,79.3,79.3,522000,393,42385300,6441,廣錠,otc
2017-11-08,79.9,79.9,77.3,77.5,214000,163,16700600,6441,廣錠,otc
2017-11-09,77.0,77.8,75.1,75.2,179000,130,13691900,6441,廣錠,otc
