date,open,high,low,close,volume,count,capital,ID,name,market
2013-11-08,333.0,347.0,298.0,299.5,5320984,3809,1718622232,5280,F-敦泰,exchange
2013-11-11,296.5,301.0,279.0,291.0,1941265,1506,563677145,5280,F-敦泰,exchange
2013-11-12,291.0,296.0,280.0,281.5,1322653,1014,379641840,5280,F-敦泰,exchange
2013-11-13,283.0,283.0,265.0,265.0,2121707,1563,574821855,5280,F-敦泰,exchange
2013-11-14,264.5,275.0,259.0,269.5,1435743,1125,385381867,5280,F-敦泰,exchange
2013-11-15,272.0,282.5,271.0,277.0,1865230,1393,517150822,5280,F-敦泰,exchange
2013-11-18,278.0,278.0,258.0,258.0,1252777,1031,332048466,5280,F-敦泰,exchange
2013-11-19,250.0,254.0,243.0,245.0,1866491,1547,463230795,5280,F-敦泰,exchange
2013-11-20,244.0,247.5,233.0,242.0,1691123,1446,404384266,5280,F-敦泰,exchange
2013-11-21,240.0,249.0,238.0,242.5,869780,769,212924365,5280,F-敦泰,exchange
2013-11-22,246.0,248.0,234.0,234.0,804182,725,193777406,5280,F-敦泰,exchange
2013-11-25,234.0,239.5,233.0,233.0,653407,569,154258331,5280,F-敦泰,exchange
2013-11-26,234.0,234.0,224.0,225.5,1147364,996,260516264,5280,F-敦泰,exchange
2013-11-27,226.5,241.0,226.5,241.0,783215,586,185042315,5280,F-敦泰,exchange
2013-11-28,245.5,246.0,238.0,238.0,1100431,925,266182428,5280,F-敦泰,exchange
2013-11-29,238.0,245.0,236.0,241.5,678321,606,164214696,5280,F-敦泰,exchange
2013-12-02,244.0,253.0,241.5,247.5,1056381,908,262042411,5280,F-敦泰,exchange
2013-12-03,245.5,249.0,242.5,243.5,502345,474,123111025,5280,F-敦泰,exchange
2013-12-04,243.0,248.5,242.0,246.5,514209,479,126575250,5280,F-敦泰,exchange
2013-12-05,250.0,255.0,248.0,251.5,933572,821,235261854,5280,F-敦泰,exchange
2013-12-06,252.0,253.5,248.0,248.0,536050,495,133569924,5280,F-敦泰,exchange
2013-12-09,253.0,264.0,250.0,256.0,1108682,974,287217910,5280,F-敦泰,exchange
2013-12-10,253.0,253.0,238.5,241.0,982036,866,238799712,5280,F-敦泰,exchange
2013-12-11,241.5,242.5,233.0,233.0,700340,617,165016400,5280,F-敦泰,exchange
2013-12-12,230.0,238.0,228.0,232.5,460246,427,107486938,5280,F-敦泰,exchange
2013-12-13,232.0,238.0,231.0,236.0,294590,274,69305010,5280,F-敦泰,exchange
2013-12-16,237.0,239.0,233.5,233.5,261808,242,61784476,5280,F-敦泰,exchange
2013-12-17,236.0,239.0,234.0,235.0,250312,233,59219320,5280,F-敦泰,exchange
2013-12-18,237.0,238.0,234.0,235.0,197250,192,46479125,5280,F-敦泰,exchange
