date,open,high,low,close,volume,count,capital,ID,name,market
2010-11-10,31.0,31.9,29.9,30.7,2648899,1663,80782899,3550,聯穎,exchange
2010-11-11,30.7,30.7,30.1,30.25,1023000,551,31144500,3550,聯穎,exchange
2010-11-12,30.25,30.45,29.8,30.05,767000,452,23096200,3550,聯穎,exchange
2010-11-15,30.0,30.3,29.85,30.05,566300,290,17056719,3550,聯穎,exchange
2010-11-16,30.5,30.85,30.2,30.2,563652,319,17152860,3550,聯穎,exchange
2010-11-17,30.1,30.1,29.4,29.55,633200,320,18821110,3550,聯穎,exchange
2010-11-18,29.85,29.85,29.1,29.2,344000,178,10082700,3550,聯穎,exchange
2010-11-19,29.35,29.5,29.0,29.0,405046,211,11805866,3550,聯穎,exchange
2010-11-22,29.2,29.3,28.1,28.4,759100,338,21561420,3550,聯穎,exchange
2010-11-23,28.4,28.8,28.1,28.2,344061,192,9735403,3550,聯穎,exchange
2010-11-24,28.0,28.2,27.5,27.75,332068,205,9225422,3550,聯穎,exchange
2010-11-25,27.85,28.0,27.3,27.8,420220,244,11654666,3550,聯穎,exchange
2010-11-26,27.9,29.45,27.9,28.9,679590,395,19700061,3550,聯穎,exchange
2010-11-29,29.4,29.45,28.8,28.95,256060,148,7434436,3550,聯穎,exchange
2010-11-30,28.95,28.95,28.6,28.6,313150,161,8996917,3550,聯穎,exchange
2010-12-01,28.6,29.6,28.6,29.2,486111,266,14155091,3550,聯穎,exchange
2010-12-02,29.7,29.7,28.9,29.05,599016,272,17511215,3550,聯穎,exchange
2010-12-03,29.1,30.5,29.1,30.1,1077100,560,32275000,3550,聯穎,exchange
2010-12-06,30.3,30.75,29.8,29.9,713125,367,21619950,3550,聯穎,exchange
2010-12-07,29.9,30.3,29.75,29.9,207411,133,6212238,3550,聯穎,exchange
2010-12-08,30.1,30.1,29.5,29.6,302005,171,8969848,3550,聯穎,exchange
2010-12-09,29.6,30.4,29.6,30.1,315882,203,9457832,3550,聯穎,exchange
2010-12-10,30.2,31.3,30.2,30.5,917055,469,28172511,3550,聯穎,exchange
2010-12-13,30.7,32.0,30.4,31.3,858340,478,26879808,3550,聯穎,exchange
2010-12-14,31.3,31.8,30.6,30.8,580163,298,18052203,3550,聯穎,exchange
2010-12-15,30.6,30.9,30.0,30.3,405200,207,12277300,3550,聯穎,exchange
2010-12-16,30.4,30.5,30.05,30.3,246000,111,7448750,3550,聯穎,exchange
2010-12-17,30.4,30.5,30.2,30.25,293000,149,8881850,3550,聯穎,exchange
2010-12-20,30.45,30.45,30.05,30.3,206000,119,6220850,3550,聯穎,exchange
2010-12-21,30.45,30.5,30.2,30.3,230150,125,6989529,3550,聯穎,exchange
2010-12-22,30.6,31.5,30.5,31.2,630000,342,19564650,3550,聯穎,exchange
2010-12-23,31.3,31.4,30.8,30.8,364000,193,11282200,3550,聯穎,exchange
2010-12-24,30.8,31.0,30.4,30.65,278000,144,8546500,3550,聯穎,exchange
2010-12-27,30.65,30.65,30.2,30.2,245000,135,7439100,3550,聯穎,exchange
2010-12-28,30.4,30.5,30.05,30.2,164000,108,4967400,3550,聯穎,exchange
2010-12-29,30.1,30.1,29.1,29.3,519000,238,15363050,3550,聯穎,exchange
2010-12-30,29.3,29.6,29.2,29.2,168000,96,4938850,3550,聯穎,exchange
2010-12-31,29.2,29.8,29.2,29.25,233000,127,6853250,3550,聯穎,exchange
2011-01-03,29.55,29.7,29.35,29.4,164000,67,4835500,3550,聯穎,exchange
2011-01-04,29.8,29.8,29.45,29.5,120000,65,3547700,3550,聯穎,exchange
2011-01-05,29.5,29.55,29.15,29.45,233000,103,6858500,3550,聯穎,exchange
2011-01-06,29.8,29.8,29.2,29.5,147000,75,4312100,3550,聯穎,exchange
2011-01-07,29.5,29.85,29.1,29.2,230000,110,6775500,3550,聯穎,exchange
2011-01-10,29.5,29.5,29.1,29.3,130000,73,3807850,3550,聯穎,exchange
2011-01-11,29.3,30.15,29.3,29.7,246000,149,7330700,3550,聯穎,exchange
2011-01-12,30.0,30.2,29.75,29.85,241000,132,7222900,3550,聯穎,exchange
2011-01-13,30.05,30.35,29.9,30.0,283000,142,8520100,3550,聯穎,exchange
2011-01-14,30.0,30.25,29.7,29.8,232000,104,6974600,3550,聯穎,exchange
