date,open,high,low,close,volume,count,capital,ID,name,market
1998-03-25,37.4,37.4,37.4,37.4,1000,1,37000,5347,世界,otc
1998-03-26,40.0,40.0,40.0,40.0,1000,1,40000,5347,世界,otc
1998-03-27,42.8,42.8,42.8,42.8,1000,1,43000,5347,世界,otc
1998-03-30,45.7,45.7,45.7,45.7,1000,1,46000,5347,世界,otc
1998-03-31,48.8,48.8,48.8,48.8,13209000,3336,644599000,5347,世界,otc
1998-04-01,48.7,51.0,48.5,49.9,7125000,2347,353914000,5347,世界,otc
1998-04-02,49.5,50.0,49.0,49.5,1880000,715,93048000,5347,世界,otc
1998-04-03,49.4,49.4,48.5,48.6,1506000,603,73439000,5347,世界,otc
1998-04-04,48.8,50.0,48.6,49.4,2065000,732,101890000,5347,世界,otc
1998-04-07,49.0,49.5,48.5,49.0,1458000,549,71372000,5347,世界,otc
1998-04-08,48.8,48.8,47.5,47.9,1289000,450,62026000,5347,世界,otc
1998-04-09,47.7,48.1,47.5,47.6,1418000,389,67832000,5347,世界,otc
1998-04-10,48.0,49.5,47.6,49.0,2828000,739,137299000,5347,世界,otc
1998-04-13,48.9,49.0,47.5,47.5,1497000,492,72177000,5347,世界,otc
1998-04-14,47.6,47.9,46.5,46.9,990000,334,46614000,5347,世界,otc
1998-04-15,47.3,47.5,46.7,47.4,591000,205,27819000,5347,世界,otc
1998-04-16,47.5,48.0,47.4,47.9,671000,229,31961000,5347,世界,otc
1998-04-17,47.5,47.5,45.9,46.0,1538000,284,71633000,5347,世界,otc
1998-04-18,45.7,46.0,45.3,45.5,1129000,284,51511000,5347,世界,otc
1998-04-20,45.5,45.5,43.0,43.0,837000,269,37253000,5347,世界,otc
1998-04-21,42.0,43.0,41.5,42.5,832000,282,35209000,5347,世界,otc
1998-04-22,42.5,44.5,42.5,44.5,630000,233,27119000,5347,世界,otc
1998-04-23,44.4,44.4,43.5,43.7,380000,163,16650000,5347,世界,otc
1998-04-24,43.5,43.7,43.0,43.5,423000,136,18308000,5347,世界,otc
1998-04-27,43.3,44.0,43.0,44.0,684000,159,29621000,5347,世界,otc
1998-04-28,43.0,43.4,41.7,42.3,884000,232,37362000,5347,世界,otc
1998-04-29,42.0,42.0,39.4,40.2,1120000,293,45745000,5347,世界,otc
1998-04-30,40.0,40.0,39.2,39.4,815000,229,32167000,5347,世界,otc
1998-05-02,39.0,39.0,37.2,37.5,763000,284,28879000,5347,世界,otc
1998-05-04,37.5,38.0,37.0,38.0,546000,185,20524000,5347,世界,otc
1998-05-05,38.0,38.8,37.6,38.7,410000,184,15741000,5347,世界,otc
1998-05-06,38.7,38.7,37.3,38.0,563000,206,21253000,5347,世界,otc
1998-05-07,38.0,38.0,37.5,37.6,275000,112,10391000,5347,世界,otc
1998-05-08,37.5,37.5,36.4,36.5,868000,330,31925000,5347,世界,otc
1998-05-11,36.4,37.0,36.4,36.7,928000,294,34043000,5347,世界,otc
1998-05-12,36.7,36.7,35.6,35.6,880000,273,31661000,5347,世界,otc
1998-05-13,35.1,35.1,33.6,33.7,1581000,417,54168000,5347,世界,otc
1998-05-14,32.5,33.5,32.2,33.3,1427000,381,46762000,5347,世界,otc
1998-05-15,33.3,35.6,33.1,34.5,1927000,466,66080000,5347,世界,otc
1998-05-16,34.5,34.8,34.1,34.6,1177000,434,40531000,5347,世界,otc
1998-05-18,34.5,37.0,34.5,36.4,2825000,514,102179000,5347,世界,otc
1998-05-19,35.0,36.5,34.3,36.5,1663000,498,58799000,5347,世界,otc
1998-05-20,36.6,37.5,36.2,36.2,1066000,396,39260000,5347,世界,otc
1998-05-21,36.0,36.0,34.5,34.5,1755000,593,61505000,5347,世界,otc
1998-05-22,34.2,34.5,34.0,34.5,685000,318,23365000,5347,世界,otc
1998-05-25,35.0,35.5,34.5,34.5,403000,152,14102000,5347,世界,otc
1998-05-26,34.2,34.2,33.0,33.1,657000,266,21946000,5347,世界,otc
1998-05-27,33.1,33.6,32.4,33.5,530000,202,17548000,5347,世界,otc
1998-05-28,33.0,33.5,33.0,33.0,310000,132,10268000,5347,世界,otc
