date,open,high,low,close,volume,count,capital,ID,name,market
2015-12-15,85.3,85.3,72.1,74.0,2123056,1640,171181188,8467,波力-KY,exchange
2015-12-16,71.5,72.8,67.2,69.0,1021000,879,71041100,8467,波力-KY,exchange
2015-12-17,69.1,70.3,67.8,68.0,552106,449,37968220,8467,波力-KY,exchange
2015-12-18,67.8,71.5,67.8,68.6,557071,449,38584770,8467,波力-KY,exchange
2015-12-21,68.0,69.0,67.9,68.1,311000,236,21215400,8467,波力-KY,exchange
2015-12-22,68.7,68.7,66.0,66.6,399000,293,26742600,8467,波力-KY,exchange
2015-12-23,67.2,69.0,66.8,67.7,250000,205,16940700,8467,波力-KY,exchange
2015-12-24,68.0,68.3,65.2,65.7,295106,210,19627559,8467,波力-KY,exchange
2015-12-25,65.7,66.5,65.6,65.6,132000,106,8698400,8467,波力-KY,exchange
2015-12-28,65.9,67.0,65.6,66.0,174000,116,11515900,8467,波力-KY,exchange
2015-12-29,66.0,66.1,65.4,66.0,179500,128,11790550,8467,波力-KY,exchange
2015-12-30,66.6,66.7,65.7,65.8,55000,43,3624700,8467,波力-KY,exchange
2015-12-31,65.3,66.0,65.3,65.9,86000,65,5636500,8467,波力-KY,exchange
2016-01-04,65.5,65.5,64.4,64.9,156156,123,10136830,8467,波力-KY,exchange
2016-01-05,64.0,64.5,63.2,64.5,133000,116,8480400,8467,波力-KY,exchange
2016-01-06,64.5,64.5,63.0,64.0,111000,96,7047300,8467,波力-KY,exchange
2016-01-07,64.0,64.0,60.0,60.8,173000,163,10615200,8467,波力-KY,exchange
2016-01-08,60.0,62.7,60.0,62.5,95000,70,5812700,8467,波力-KY,exchange
2016-01-11,63.3,63.3,60.7,61.5,76000,58,4681500,8467,波力-KY,exchange
2016-01-12,61.1,62.4,61.0,62.4,111000,83,6830000,8467,波力-KY,exchange
2016-01-13,62.4,64.7,62.4,64.3,110071,75,6996907,8467,波力-KY,exchange
2016-01-14,62.3,67.1,62.3,66.5,365000,272,24041500,8467,波力-KY,exchange
2016-01-15,66.1,70.4,66.1,69.3,342040,251,23495372,8467,波力-KY,exchange
2016-01-18,69.0,70.0,67.3,69.6,252000,136,17412300,8467,波力-KY,exchange
2016-01-19,69.0,70.4,68.7,70.0,169000,115,11745700,8467,波力-KY,exchange
2016-01-20,69.9,69.9,68.6,68.8,127000,98,8777700,8467,波力-KY,exchange
2016-01-21,68.5,68.5,67.7,67.7,130050,52,8861815,8467,波力-KY,exchange
2016-01-22,68.0,69.2,67.4,68.0,96000,43,6541900,8467,波力-KY,exchange
2016-01-25,68.0,69.2,68.0,69.2,142000,92,9724800,8467,波力-KY,exchange
2016-01-26,68.2,68.6,68.1,68.6,43000,35,2941300,8467,波力-KY,exchange
2016-01-27,68.1,68.1,67.3,67.9,52000,43,3518400,8467,波力-KY,exchange
2016-01-28,67.1,67.9,67.1,67.9,22000,18,1487300,8467,波力-KY,exchange
2016-01-29,67.2,69.1,67.1,67.9,106000,61,7213300,8467,波力-KY,exchange
2016-01-30,68.1,68.4,67.6,67.9,21001,17,1426568,8467,波力-KY,exchange
2016-02-01,67.9,67.9,64.1,66.7,322000,112,20967900,8467,波力-KY,exchange
2016-02-02,66.0,67.7,66.0,67.0,50000,35,3344200,8467,波力-KY,exchange
2016-02-03,66.9,68.7,66.9,67.5,69000,50,4662900,8467,波力-KY,exchange
2016-02-15,66.9,66.9,64.7,65.8,37020,34,2425028,8467,波力-KY,exchange
2016-02-16,65.8,66.1,65.3,66.0,15000,12,989200,8467,波力-KY,exchange
2016-02-17,66.8,66.8,64.2,65.7,26000,17,1685100,8467,波力-KY,exchange
2016-02-18,65.7,66.6,65.2,66.6,43000,31,2837100,8467,波力-KY,exchange
2016-02-19,65.5,66.5,65.0,65.5,22500,21,1472998,8467,波力-KY,exchange
2016-02-22,64.8,66.2,64.7,65.9,81000,29,5323300,8467,波力-KY,exchange
2016-02-23,67.0,67.0,65.3,66.3,84000,33,5573900,8467,波力-KY,exchange
2016-02-24,65.8,66.4,64.8,65.8,51000,42,3344600,8467,波力-KY,exchange
2016-02-25,65.8,65.9,64.8,65.5,57000,39,3727500,8467,波力-KY,exchange
2016-02-26,65.5,65.8,64.8,65.5,53002,38,3463232,8467,波力-KY,exchange
2016-03-01,65.1,65.1,64.7,65.1,46000,29,2986800,8467,波力-KY,exchange
2016-03-02,65.1,65.9,64.7,65.3,66000,46,4302200,8467,波力-KY,exchange
2016-03-03,65.0,65.8,65.0,65.3,39000,27,2551800,8467,波力-KY,exchange
2016-03-04,65.2,65.5,64.9,65.0,37000,24,2410700,8467,波力-KY,exchange
2016-03-07,64.6,66.0,64.6,66.0,51100,35,3341109,8467,波力-KY,exchange
2016-03-08,67.7,72.5,66.9,71.3,341460,259,23820820,8467,波力-KY,exchange
2016-03-09,70.2,70.8,69.5,70.3,227000,135,15965300,8467,波力-KY,exchange
2016-03-10,69.0,70.3,69.0,69.5,64000,44,4457100,8467,波力-KY,exchange
2016-03-11,69.5,70.1,69.0,69.1,53000,34,3676600,8467,波力-KY,exchange
2016-03-14,69.0,69.1,68.2,68.5,63000,42,4323100,8467,波力-KY,exchange
2016-03-15,69.0,69.0,67.0,67.0,64001,52,4324168,8467,波力-KY,exchange
2016-03-16,67.8,68.0,67.5,68.0,13000,11,879400,8467,波力-KY,exchange
2016-03-17,68.0,68.5,67.5,68.0,26000,22,1766600,8467,波力-KY,exchange
2016-03-18,67.5,68.1,67.5,67.5,11000,7,747000,8467,波力-KY,exchange
