date,open,high,low,close
2004-06-21,119.48,119.48,115.8,116.09
2004-06-23,117.02,119.06,116.83,118.67
2004-06-24,119.81,121.29,119.33,121.27
2004-06-25,120.81,123.01,120.69,122.2
2004-06-28,122.9,123.3,120.6,120.96
2004-06-29,120.06,120.89,119.7,120.85
2004-06-30,121.84,122.48,120.71,121.16
2004-07-01,121.71,121.93,121.05,121.38
2004-07-02,119.81,121.06,119.56,120.87
2004-07-05,119.8,119.86,117.44,118.09
2004-07-06,117.9,118.39,117.17,118.21
2004-07-07,116.43,118.4,116.37,117.88
2004-07-08,118.22,118.92,117.34,117.34
2004-07-09,117.7,119.5,117.25,119.41
2004-07-12,119.92,120.0,118.72,118.78
2004-07-13,118.12,118.17,117.3,117.54
2004-07-14,117.69,118.09,117.04,117.07
2004-07-15,117.07,117.34,114.79,115.26
2004-07-16,114.91,115.85,114.5,114.53
2004-07-19,114.11,114.63,112.15,113.25
2004-07-20,112.46,112.46,108.13,108.56
2004-07-21,109.84,111.77,109.84,110.95
2004-07-22,109.37,111.23,108.66,111.0
2004-07-23,111.35,113.05,111.35,112.17
2004-07-26,111.3,111.78,111.0,111.78
2004-07-27,111.73,112.82,110.49,112.5
2004-07-28,113.27,113.35,111.78,111.92
2004-07-29,111.88,112.13,111.3,111.39
2004-07-30,112.25,112.84,110.91,111.23
2004-08-02,110.6,110.64,108.08,108.32
2004-08-03,107.59,108.01,106.72,107.21
2004-08-04,106.71,107.09,105.97,106.77
2004-08-05,106.82,109.48,105.17,109.23
2004-08-06,107.57,109.76,107.57,108.25
2004-08-09,106.76,108.58,106.68,108.58
2004-08-10,108.88,109.35,108.37,108.37
2004-08-11,109.41,109.41,107.45,107.47
2004-08-12,106.73,106.96,106.05,106.53
2004-08-13,105.67,107.03,105.58,106.53
2004-08-16,106.37,106.57,105.9,106.09
2004-08-17,106.52,106.84,105.07,105.24
2004-08-18,105.3,106.31,103.62,106.09
2004-08-19,107.17,110.02,107.17,110.02
2004-08-20,110.47,112.42,110.47,111.72
2004-08-23,112.33,112.43,111.18,112.02
2004-08-26,114.01,115.79,114.01,115.79
2004-08-27,116.2,116.39,115.44,115.47
2004-08-30,115.66,115.75,114.28,114.51
2004-08-31,113.61,116.0,113.45,113.94
2004-09-01,114.73,116.35,114.73,116.3
2004-09-02,116.69,116.69,115.69,116.49
2004-09-03,116.81,117.44,114.7,114.83
2004-09-06,113.98,114.45,112.7,114.45
2004-09-07,113.77,114.84,113.76,114.41
2004-09-08,114.53,115.54,114.39,114.57
2004-09-09,114.81,115.57,114.41,115.3
2004-09-10,116.14,116.27,114.92,115.23
2004-09-13,116.46,116.7,115.6,116.48
2004-09-14,117.1,117.33,116.0,116.33
2004-09-15,116.37,116.75,115.89,116.23
2004-09-16,115.79,117.34,115.73,117.31
2004-09-17,117.39,117.39,115.51,115.7
2004-09-20,115.97,116.19,113.93,114.1
2004-09-21,114.2,114.62,112.51,113.4
2004-09-22,113.31,114.04,113.1,114.0
2004-09-23,113.44,115.42,113.44,115.27
2004-09-24,115.32,115.36,114.34,114.41
2004-09-27,114.32,114.44,113.4,113.55
2004-09-29,113.7,114.54,113.54,113.82
2004-09-30,114.39,114.69,112.53,112.74
2004-10-01,113.29,114.07,112.24,114.07
2004-10-04,115.87,117.21,115.74,117.21
2004-10-05,117.49,117.82,117.07,117.41
2004-10-06,118.05,119.12,117.55,117.67
2004-10-07,118.45,118.88,117.86,118.16
2004-10-08,117.89,118.46,117.6,118.33
2004-10-11,117.88,117.9,116.8,117.46
2004-10-12,117.07,117.45,115.74,115.95
2004-10-13,115.97,116.78,115.86,116.54
2004-10-14,116.01,116.34,114.88,115.47
2004-10-15,115.09,115.66,113.24,114.32
2004-10-18,114.49,114.51,112.4,112.4
2004-10-19,113.25,113.76,112.65,113.76
2004-10-20,113.34,113.58,112.85,113.36
2004-10-21,113.6,114.71,113.58,114.07
2004-10-22,114.74,114.95,113.38,113.61
2004-10-26,112.09,112.09,110.39,110.74
2004-10-27,110.64,111.16,109.97,110.82
2004-10-28,111.97,112.51,111.86,112.34
2004-10-29,112.2,112.26,110.89,111.26
2004-11-01,111.29,111.49,108.63,108.77
2004-11-02,108.4,109.94,108.09,109.94
2004-11-03,109.89,111.72,109.77,111.38
2004-11-04,111.44,111.94,110.93,111.12
2004-11-05,112.15,112.53,110.59,110.96
2004-11-08,110.61,110.61,109.52,110.16
2004-11-09,110.03,111.1,109.79,111.09
2004-11-10,111.26,111.57,110.33,111.57
2004-11-11,111.09,111.09,109.92,109.97
2004-11-12,110.41,111.52,110.41,111.0
2004-11-15,111.75,111.9,111.18,111.21
2004-11-16,111.33,112.17,111.21,111.59
2004-11-17,111.81,113.87,111.45,113.84
2004-11-18,114.51,114.84,113.92,114.09
2004-11-19,114.01,114.44,113.57,113.95
2004-11-22,112.84,113.07,111.17,111.26
2004-11-23,111.26,111.5,110.46,111.33
2004-11-24,111.17,112.14,111.05,111.3
2004-11-25,111.1,111.1,109.5,109.66
2004-11-26,109.57,110.54,108.6,108.6
2004-11-29,108.56,108.65,107.12,107.39
2004-11-30,106.69,107.76,106.28,107.36
2004-12-01,106.65,107.78,106.65,107.78
2004-12-02,108.71,108.88,108.05,108.43
2004-12-03,108.52,108.77,108.05,108.73
2004-12-06,108.19,109.25,108.13,109.13
2004-12-07,109.17,109.97,109.16,109.97
2004-12-08,109.53,109.72,109.21,109.47
2004-12-09,109.16,109.77,109.16,109.71
2004-12-10,109.6,109.78,109.33,109.78
2004-12-13,110.58,111.63,109.79,110.39
2004-12-14,110.92,111.16,110.58,111.13
2004-12-15,111.78,113.22,111.17,113.22
2004-12-16,113.25,114.09,112.91,113.6
2004-12-17,113.64,114.01,113.25,113.26
2004-12-20,111.56,112.4,111.24,112.04
2004-12-21,112.36,112.87,112.19,112.87
2004-12-22,113.16,113.69,112.73,112.78
2004-12-23,112.83,113.0,112.08,112.46
2004-12-24,112.37,113.5,112.27,113.43
2004-12-27,113.37,113.37,112.19,112.47
2004-12-28,112.43,112.96,112.34,112.55
2004-12-29,113.12,114.42,113.06,114.35
2004-12-30,114.6,114.81,114.07,114.48
2004-12-31,114.51,115.75,113.71,115.75
2005-01-03,116.05,116.36,115.02,115.27
2005-01-04,114.83,114.86,113.28,113.64
2005-01-05,112.8,113.8,112.77,113.38
2005-01-06,113.34,113.56,112.56,112.96
2005-01-07,113.14,113.35,111.86,111.9
2005-01-10,111.95,112.07,111.23,111.71
2005-01-11,111.71,111.98,111.2,111.93
2005-01-12,111.28,111.48,109.4,109.69
2005-01-13,109.79,109.9,108.19,108.9
2005-01-14,108.38,109.68,108.26,109.5
2005-01-17,110.71,110.77,110.26,110.42
2005-01-18,110.84,110.84,109.96,110.41
2005-01-19,110.63,110.68,109.9,110.18
2005-01-20,109.63,110.93,109.54,110.38
2005-01-21,110.35,110.61,109.95,110.25
2005-01-24,110.18,110.21,108.41,108.8
2005-01-25,108.45,108.83,107.8,108.67
2005-01-26,109.1,109.43,108.86,108.99
2005-01-27,109.36,109.55,108.87,109.08
2005-01-28,109.06,110.46,108.98,110.46
2005-01-31,110.83,112.7,110.6,112.7
2005-02-01,112.6,112.6,111.26,111.35
2005-02-02,111.78,112.57,111.7,111.85
2005-02-03,111.94,112.12,111.39,112.12
2005-02-14,114.3,114.59,113.51,113.76
2005-02-15,113.64,113.99,113.25,113.92
2005-02-16,114.11,116.27,113.58,116.27
2005-02-17,116.25,116.81,115.95,116.25
2005-02-18,116.22,118.61,116.13,118.61
2005-02-21,119.32,119.98,119.2,119.25
2005-02-22,119.54,119.54,118.28,118.36
2005-02-23,117.25,119.83,117.25,119.83
2005-02-24,119.89,120.56,118.86,119.01
2005-02-25,120.18,120.56,119.67,120.1
2005-03-01,119.99,120.16,119.15,119.63
2005-03-02,119.43,120.14,119.02,119.27
2005-03-03,119.33,120.51,118.53,120.4
2005-03-04,120.15,121.31,120.15,120.33
2005-03-07,121.18,121.98,121.17,121.5
2005-03-08,122.19,122.9,121.02,121.24
2005-03-09,121.39,122.83,121.39,122.83
2005-03-10,123.05,123.74,122.41,123.53
2005-03-11,124.35,124.58,123.13,123.66
2005-03-14,123.03,123.79,122.5,122.93
2005-03-15,122.84,123.06,118.32,119.77
2005-03-16,119.13,120.11,118.98,119.19
2005-03-17,118.59,119.52,118.28,119.07
2005-03-18,119.26,120.39,118.98,120.39
2005-03-21,120.56,121.36,120.56,120.67
2005-03-22,120.58,120.58,119.32,119.58
2005-03-23,119.1,120.35,119.02,120.33
2005-03-24,120.43,121.05,120.13,120.2
2005-03-25,120.38,121.35,120.09,121.35
2005-03-28,122.01,122.01,121.24,121.34
2005-03-29,121.03,121.15,118.4,118.79
2005-03-30,118.27,119.5,118.17,118.75
2005-03-31,120.21,120.68,119.92,120.36
2005-04-01,120.6,121.26,119.16,121.22
2005-04-04,121.0,122.08,120.77,121.17
2005-04-06,121.49,121.88,121.07,121.07
2005-04-07,121.51,122.14,120.74,120.74
2005-04-08,121.38,121.58,121.0,121.47
2005-04-11,121.21,121.42,120.28,120.28
2005-04-12,120.37,120.88,119.68,120.24
2005-04-13,120.88,121.14,120.52,120.95
2005-04-14,120.4,121.46,120.28,120.96
2005-04-15,120.38,120.9,119.72,120.11
2005-04-18,118.76,118.84,115.26,116.1
2005-04-19,116.3,116.57,115.75,116.37
2005-04-20,117.05,117.05,112.94,113.07
2005-04-21,112.3,114.16,112.18,114.06
2005-04-22,115.3,115.5,113.86,114.01
2005-04-25,113.87,114.27,113.13,114.17
2005-04-26,114.67,114.96,114.17,114.78
2005-04-27,114.68,114.71,113.38,113.38
2005-04-28,113.47,113.71,113.02,113.71
2005-04-29,113.29,114.19,113.04,113.49
2005-05-03,114.11,114.11,112.33,112.53
2005-05-04,112.5,112.53,110.44,111.04
2005-05-05,111.71,113.82,111.59,113.58
2005-05-06,113.51,114.67,112.79,114.25
2005-05-09,114.44,114.89,114.03,114.63
2005-05-10,114.82,115.22,114.33,114.59
2005-05-11,114.14,114.26,113.82,114.08
2005-05-12,113.88,113.98,112.83,113.46
2005-05-13,113.4,114.2,113.32,113.93
2005-05-16,114.48,114.54,113.12,113.19
2005-05-17,113.73,113.73,112.76,112.92
2005-05-18,113.02,113.11,112.59,112.81
2005-05-19,113.69,114.04,113.59,113.97
2005-05-20,114.29,114.77,113.93,114.09
2005-05-23,114.53,114.53,113.67,113.93
2005-05-24,113.99,114.42,113.78,113.96
2005-05-25,114.35,114.88,113.17,113.52
2005-05-26,113.85,114.18,113.32,114.18
2005-05-27,114.93,115.53,114.76,115.44
2005-05-30,115.76,115.93,115.3,115.75
2005-05-31,115.62,116.09,115.41,115.91
2005-06-01,115.76,117.01,115.74,116.97
2005-06-02,117.51,118.37,117.46,118.24
2005-06-03,118.68,120.09,118.68,120.09
2005-06-06,120.28,120.71,119.96,120.49
2005-06-07,120.64,120.96,119.13,119.55
2005-06-08,119.51,120.29,119.21,120.28
2005-06-09,120.62,121.04,119.76,119.89
2005-06-10,120.49,120.88,119.92,120.88
2005-06-13,120.84,120.84,119.61,120.2
2005-06-14,120.41,120.67,119.39,119.79
2005-06-15,119.77,121.0,119.77,121.0
2005-06-16,121.48,122.07,120.7,122.07
2005-06-17,122.28,122.88,121.67,121.94
2005-06-20,122.32,122.72,121.79,122.72
2005-06-21,122.47,122.69,121.75,122.33
2005-06-22,122.95,124.38,122.85,124.28
2005-06-23,124.21,124.93,124.09,124.28
2005-06-24,123.86,124.54,123.48,124.54
2005-06-27,123.77,124.16,123.43,124.07
2005-06-28,123.98,124.28,123.53,124.05
2005-06-29,124.63,124.76,122.85,123.05
2005-06-30,123.31,123.47,122.81,123.07
2005-07-01,123.03,123.19,121.65,123.15
2005-07-04,123.48,124.4,123.26,124.26
2005-07-05,124.59,125.05,124.56,124.65
2005-07-06,125.33,125.68,125.05,125.21
2005-07-07,125.24,125.49,124.59,124.82
2005-07-08,124.47,125.86,124.47,125.19
2005-07-11,127.11,127.11,126.15,126.74
2005-07-12,127.57,128.08,127.17,127.82
2005-07-13,128.54,129.96,128.46,129.79
2005-07-14,130.47,131.29,129.88,131.29
2005-07-15,131.73,132.14,131.16,131.75
2005-07-19,131.88,132.1,131.1,132.1
2005-07-20,131.49,132.64,131.05,131.05
2005-07-21,132.02,132.69,130.91,131.25
2005-07-22,130.83,131.13,128.76,129.11
2005-07-25,129.23,130.05,129.01,130.05
2005-07-26,130.18,130.43,129.37,129.49
2005-07-27,129.74,129.87,128.3,129.24
2005-07-28,129.81,130.78,129.81,130.64
2005-07-29,131.7,131.9,128.74,129.0
2005-08-01,129.12,129.27,128.41,128.51
2005-08-02,129.05,129.66,127.04,127.52
2005-08-03,128.32,129.54,128.03,129.54
2005-08-04,130.05,130.33,129.3,129.69
2005-08-08,128.69,129.49,128.49,129.21
2005-08-09,129.16,129.61,128.51,128.99
2005-08-10,129.87,130.06,129.01,129.01
2005-08-11,129.61,130.54,128.7,129.79
2005-08-12,130.37,130.39,128.49,128.49
2005-08-15,127.75,127.78,125.43,125.52
2005-08-16,125.97,126.06,124.48,125.63
2005-08-17,125.12,126.83,125.01,126.75
2005-08-18,127.41,127.95,127.05,127.27
2005-08-19,127.25,127.25,126.33,126.63
2005-08-22,127.12,127.29,126.28,126.85
2005-08-23,126.73,126.86,125.61,125.67
2005-08-24,124.99,125.14,122.59,122.9
2005-08-25,122.19,124.14,122.17,122.72
2005-08-26,123.31,123.66,122.57,123.42
2005-08-29,123.14,123.19,120.54,121.03
2005-08-30,121.74,122.01,119.3,119.87
2005-08-31,119.43,119.74,116.97,118.46
2005-09-02,119.39,120.93,119.38,120.93
2005-09-05,121.36,121.36,120.32,120.61
2005-09-06,121.07,121.4,120.78,121.4
2005-09-07,122.24,122.25,121.26,121.38
2005-09-08,121.64,121.9,120.98,121.22
2005-09-09,121.54,121.54,120.24,120.75
2005-09-12,121.47,121.63,120.9,121.54
2005-09-13,121.56,121.88,121.11,121.25
2005-09-14,120.82,120.82,119.78,120.16
2005-09-15,120.03,120.22,118.34,118.52
2005-09-16,118.23,118.23,115.78,116.19
2005-09-19,116.39,116.57,115.37,115.62
2005-09-20,115.16,117.91,114.91,117.91
2005-09-21,117.5,118.1,116.5,116.75
2005-09-22,116.22,117.08,115.4,115.84
2005-09-23,115.56,115.91,113.78,114.61
2005-09-26,115.16,115.3,113.64,114.1
2005-09-27,114.1,114.83,113.62,113.83
2005-09-28,113.79,114.4,113.5,114.05
2005-09-29,114.43,116.05,114.35,116.04
2005-09-30,117.09,118.16,117.09,118.1
2005-10-03,118.53,119.37,118.17,119.18
2005-10-04,119.57,119.68,118.49,118.87
2005-10-05,118.68,120.1,118.66,119.55
2005-10-06,118.61,119.0,118.36,118.73
2005-10-07,118.65,119.04,117.82,118.08
2005-10-11,118.28,118.38,117.08,117.25
2005-10-12,116.83,116.83,113.97,114.05
2005-10-13,113.23,113.69,111.81,112.58
2005-10-14,113.0,113.75,112.6,112.74
2005-10-17,113.24,113.37,109.12,109.17
2005-10-18,109.6,109.89,108.36,109.84
2005-10-19,108.86,108.86,106.73,107.08
2005-10-20,107.83,108.92,106.39,108.22
2005-10-21,107.14,109.01,107.12,108.95
2005-10-24,109.53,109.62,108.73,108.94
2005-10-25,110.03,110.08,108.02,108.02
2005-10-26,108.25,108.26,104.59,104.84
2005-10-27,103.78,104.89,103.07,103.78
2005-10-28,103.01,103.94,102.41,103.57
2005-10-31,104.57,106.71,104.4,106.71
2005-11-01,107.21,107.21,106.0,106.37
2005-11-02,106.71,107.37,106.67,107.25
2005-11-03,107.8,108.11,106.91,106.93
2005-11-04,107.85,108.51,107.44,107.66
2005-11-07,107.72,107.72,106.17,106.45
2005-11-08,106.59,106.68,105.69,105.91
2005-11-09,105.81,108.51,105.81,108.51
2005-11-10,108.94,110.04,108.94,108.99
2005-11-11,110.32,110.92,109.84,110.92
2005-11-14,111.42,112.32,111.33,112.32
2005-11-15,112.5,112.5,110.98,111.29
2005-11-16,111.16,112.34,111.16,111.77
2005-11-17,111.92,112.18,111.22,112.07
2005-11-18,113.35,114.14,113.13,113.54
2005-11-21,114.28,115.07,113.62,113.98
2005-11-22,113.74,113.98,112.63,112.84
2005-11-23,113.5,113.98,112.56,113.4
2005-11-24,113.44,114.43,113.42,113.86
2005-11-25,114.17,114.7,114.12,114.7
2005-11-28,115.68,116.96,115.68,116.96
2005-11-29,117.05,117.26,116.05,116.08
2005-11-30,116.41,117.13,116.37,117.13
2005-12-01,117.19,117.36,116.7,117.03
2005-12-02,118.75,118.75,117.8,117.98
2005-12-05,119.48,120.83,118.75,120.83
2005-12-06,120.62,121.26,120.28,120.59
2005-12-07,121.03,121.21,119.13,120.55
2005-12-08,120.51,121.06,119.58,119.89
2005-12-09,120.47,121.24,120.42,121.21
2005-12-12,122.0,122.0,120.58,121.66
2005-12-13,121.97,123.59,121.96,122.31
2005-12-14,123.28,124.03,122.7,123.03
2005-12-15,123.58,124.8,123.37,124.8
2005-12-16,125.75,127.81,125.75,126.93
2005-12-19,128.03,128.37,127.42,127.68
2005-12-20,127.66,129.22,127.46,128.37
2005-12-21,129.08,129.38,128.75,129.08
2005-12-22,129.65,130.02,128.8,129.38
2005-12-23,130.34,131.24,129.91,130.94
2005-12-26,132.0,132.25,130.94,131.01
2005-12-27,131.4,132.11,129.92,130.57
2005-12-28,129.84,130.94,129.84,130.71
2005-12-29,131.72,132.39,131.59,131.78
2005-12-30,132.57,133.88,132.57,133.34
2006-01-02,131.34,133.19,131.34,132.71
2006-01-03,133.85,136.92,133.85,136.3
2006-01-04,138.72,139.07,136.72,137.07
2006-01-05,139.57,140.46,138.89,140.23
2006-01-06,142.06,142.23,139.99,140.07
2006-01-09,142.53,142.53,139.9,140.18
2006-01-10,140.6,140.79,139.66,140.19
2006-01-11,140.98,141.33,138.78,139.95
2006-01-12,140.83,141.06,135.83,135.83
2006-01-13,135.74,136.25,134.62,135.13
2006-01-16,135.03,136.0,134.81,135.69
2006-01-17,136.59,137.59,136.45,136.61
2006-01-18,135.37,135.76,131.2,132.48
2006-01-19,132.93,133.94,130.43,132.51
2006-01-20,133.87,133.98,131.56,131.56
2006-01-23,129.05,129.52,126.75,126.94
2006-01-24,127.51,129.34,127.51,129.2
2006-01-25,130.03,130.46,129.56,130.46
2006-02-03,132.0,132.25,130.87,131.94
2006-02-06,131.66,133.85,131.16,133.85
2006-02-07,134.62,136.59,134.43,136.25
2006-02-08,136.32,136.44,134.77,134.99
2006-02-09,136.23,136.78,134.68,134.68
2006-02-10,134.93,134.93,132.79,132.82
2006-02-13,132.83,133.73,132.06,132.17
2006-02-14,132.15,134.03,132.14,134.03
2006-02-15,134.27,134.93,133.3,133.33
2006-02-16,134.17,135.57,134.17,135.3
2006-02-17,136.45,136.63,135.21,135.31
2006-02-20,134.81,134.89,133.91,134.51
2006-02-21,134.87,135.18,133.39,133.41
2006-02-22,133.59,133.79,129.42,129.84
2006-02-23,129.38,129.66,127.32,127.72
2006-02-24,127.45,129.49,126.98,129.49
2006-02-27,128.79,131.41,128.54,131.0
2006-03-01,130.76,133.6,130.65,133.51
2006-03-02,134.89,135.27,133.74,134.03
2006-03-03,134.29,134.68,131.38,131.75
2006-03-06,131.69,132.68,131.19,132.5
2006-03-07,132.05,132.52,131.18,131.34
2006-03-08,131.59,132.09,130.24,131.3
2006-03-09,131.7,132.09,131.02,131.11
2006-03-10,131.33,132.64,131.0,132.18
2006-03-13,132.99,133.7,132.76,133.7
2006-03-14,133.83,133.92,132.04,132.14
2006-03-15,133.64,134.13,132.76,134.05
2006-03-16,134.57,135.82,133.83,133.83
2006-03-17,134.04,135.46,133.71,135.42
2006-03-20,136.65,137.27,135.91,136.22
2006-03-21,136.51,136.84,133.72,133.78
2006-03-22,132.59,134.02,132.34,132.77
2006-03-23,133.43,133.61,130.9,131.16
2006-03-24,130.76,131.08,129.15,129.48
2006-03-27,130.07,131.1,129.58,131.1
2006-03-28,131.22,133.17,131.22,133.14
2006-03-29,133.01,134.17,132.84,133.97
2006-03-30,135.47,135.55,134.36,134.52
2006-03-31,135.25,136.48,135.19,136.1
2006-04-03,136.79,137.82,136.56,137.61
2006-04-04,138.37,138.59,137.09,137.41
2006-04-06,138.82,139.25,137.55,139.22
2006-04-07,139.44,139.47,138.55,138.83
2006-04-10,138.7,139.82,138.7,138.93
2006-04-11,139.23,139.37,137.94,138.76
2006-04-12,137.97,139.64,137.93,139.57
2006-04-13,140.49,141.65,140.49,140.91
2006-04-14,142.0,143.62,141.92,143.23
2006-04-17,144.96,145.24,143.48,143.48
2006-04-18,144.25,144.42,142.61,144.18
2006-04-19,147.06,147.39,145.86,145.86
2006-04-20,147.23,147.69,145.99,147.18
2006-04-21,148.23,148.73,146.35,146.38
2006-04-24,146.62,147.81,146.33,146.46
2006-04-25,147.11,147.55,144.32,144.53
2006-04-26,145.18,146.49,145.02,146.49
2006-04-27,147.6,147.81,144.22,144.33
2006-04-28,145.38,145.96,144.35,145.96
2006-05-02,146.41,146.61,143.67,144.1
2006-05-03,145.88,146.69,145.25,146.51
2006-05-04,147.41,148.08,146.14,146.92
2006-05-05,147.91,148.21,146.17,146.35
2006-05-08,148.06,148.39,147.31,147.7
2006-05-09,147.77,148.33,146.23,146.65
2006-05-10,147.26,147.71,144.28,145.57
2006-05-11,145.48,148.22,145.38,148.07
2006-05-12,146.92,149.06,146.88,148.08
2006-05-15,147.95,149.36,147.95,148.35
2006-05-16,149.01,149.59,147.15,147.23
2006-05-17,148.54,148.84,146.78,147.52
2006-05-18,145.37,147.33,145.2,146.84
2006-05-19,147.43,148.77,147.22,148.21
2006-05-22,149.61,149.97,146.52,146.52
2006-05-23,145.73,146.22,143.1,143.19
2006-05-24,144.71,145.19,140.72,142.35
2006-05-25,142.81,143.05,141.11,141.53
2006-05-26,143.62,143.83,140.69,140.69
2006-05-29,141.5,141.57,139.7,141.2
2006-05-30,141.91,142.55,140.88,142.4
2006-06-01,142.72,144.31,142.72,142.99
2006-06-02,144.94,145.16,142.95,143.18
2006-06-05,143.44,143.44,136.46,136.6
2006-06-06,134.92,136.65,133.31,136.54
2006-06-07,135.8,136.27,133.34,133.69
2006-06-08,132.35,132.35,126.29,126.49
2006-06-09,126.56,128.03,123.36,128.03
2006-06-12,127.06,128.24,126.14,128.06
2006-06-13,125.83,127.78,125.8,126.58
2006-06-14,126.63,128.7,126.63,128.7
2006-06-15,130.21,130.5,126.66,126.99
2006-06-16,129.93,130.35,128.39,128.92
2006-06-19,129.35,129.48,127.43,127.59
2006-06-20,127.0,127.23,122.62,123.16
2006-06-21,122.44,122.55,118.6,118.97
2006-06-22,120.48,122.87,120.48,122.87
2006-06-23,121.87,123.05,120.39,123.05
2006-06-26,123.42,125.81,123.39,125.51
2006-06-27,125.91,128.71,125.9,127.4
2006-06-28,126.3,127.81,126.19,127.81
2006-06-29,128.78,129.42,128.7,128.93
2006-06-30,131.33,131.58,130.39,131.04
2006-07-03,131.32,131.55,130.9,131.4
2006-07-04,132.07,133.41,131.89,132.34
2006-07-05,131.92,132.87,131.01,131.03
2006-07-06,130.98,132.41,130.98,132.38
2006-07-07,131.89,132.62,131.57,131.82
2006-07-10,130.54,131.6,130.29,131.59
2006-07-11,131.7,133.19,131.36,131.44
2006-07-12,131.96,133.91,131.9,132.15
2006-07-13,131.66,132.6,130.56,131.17
2006-07-14,129.74,130.19,128.61,128.94
2006-07-17,128.31,128.73,123.76,124.31
2006-07-18,124.57,126.53,124.57,126.53
2006-07-19,127.12,128.27,126.21,126.34
2006-07-20,128.77,129.24,128.42,129.24
2006-07-21,128.29,129.05,128.02,129.05
2006-07-24,127.51,127.88,127.23,127.76
2006-07-25,129.5,129.87,128.75,128.81
2006-07-26,129.02,129.81,128.33,128.87
2006-07-27,129.08,130.05,128.42,130.05
2006-07-28,130.18,131.45,130.18,131.22
2006-07-31,132.52,132.52,130.28,130.28
2006-08-01,130.93,131.25,129.89,130.17
2006-08-02,130.12,131.42,130.12,131.42
2006-08-03,132.19,132.84,131.95,132.23
2006-08-04,132.68,132.87,131.48,131.79
2006-08-07,131.73,132.04,131.06,131.33
2006-08-08,131.85,132.74,131.85,132.74
2006-08-09,132.78,134.6,132.76,134.6
2006-08-10,134.71,136.48,134.71,135.73
2006-08-11,136.46,137.03,135.83,136.27
2006-08-14,137.02,137.18,135.89,136.3
2006-08-15,136.35,136.71,135.88,136.44
2006-08-16,137.81,137.97,137.29,137.45
2006-08-17,138.61,138.82,137.63,137.8
2006-08-18,138.32,138.51,137.16,137.16
2006-08-21,137.21,137.25,131.6,131.68
2006-08-22,131.86,133.81,131.53,133.81
2006-08-23,133.77,133.94,131.81,133.54
2006-08-24,133.14,134.51,133.14,134.3
2006-08-25,134.83,135.04,133.84,133.84
2006-08-28,133.63,133.65,130.9,131.58
2006-08-29,131.99,132.2,131.52,131.66
2006-08-30,132.68,134.99,132.68,134.6
2006-08-31,136.1,136.42,135.23,135.62
2006-09-01,136.39,137.59,136.09,137.0
2006-09-04,138.35,139.39,138.14,139.07
2006-09-05,139.83,140.0,138.37,138.5
2006-09-06,138.43,139.53,137.56,137.93
2006-09-07,137.19,138.25,136.78,138.19
2006-09-08,137.81,139.35,137.81,138.79
2006-09-11,139.77,141.33,139.31,139.89
2006-09-12,140.16,140.2,137.06,137.06
2006-09-13,138.2,138.39,135.59,136.32
2006-09-14,136.28,136.36,132.32,133.28
2006-09-15,132.78,135.22,132.32,135.22
2006-09-18,137.94,139.97,137.94,139.97
2006-09-19,140.21,140.82,139.42,139.55
2006-09-20,138.52,139.71,138.41,139.38
2006-09-21,140.36,140.63,138.89,139.45
2006-09-22,139.32,140.08,139.24,140.08
2006-09-25,140.23,140.59,138.94,140.0
2006-09-26,140.82,140.96,139.35,139.35
2006-09-27,140.45,140.63,139.12,139.54
2006-09-28,140.01,140.01,137.9,138.47
2006-09-29,138.93,139.74,138.61,139.43
2006-10-02,139.57,139.87,138.47,139.15
2006-10-03,139.25,140.48,139.25,140.35
2006-10-04,140.94,141.33,140.16,140.16
2006-10-05,141.61,141.64,140.61,141.55
2006-10-11,141.72,142.02,141.01,141.17
2006-10-12,141.65,142.77,141.54,141.71
2006-10-13,143.35,143.75,142.98,143.32
2006-10-14,143.8,143.88,141.84,142.7
2006-10-16,143.34,144.05,143.13,143.24
2006-10-17,143.72,143.88,142.04,142.15
2006-10-18,141.51,141.63,140.08,141.02
2006-10-19,141.17,142.4,141.09,141.4
2006-10-20,142.41,143.53,142.4,143.33
2006-10-23,143.86,143.86,142.34,142.52
2006-10-24,143.29,144.07,142.85,142.85
2006-10-25,143.08,143.33,142.06,142.18
2006-10-26,143.04,143.32,142.32,142.45
2006-10-27,143.03,143.54,141.57,141.71
2006-10-30,141.37,141.93,140.92,141.49
2006-10-31,142.05,142.09,141.07,141.4
2006-11-01,141.42,142.38,141.42,142.06
2006-11-02,142.02,143.47,142.02,143.44
2006-11-03,144.05,145.34,144.05,144.86
2006-11-06,141.74,144.25,141.74,143.57
2006-11-07,145.11,145.44,144.7,145.16
2006-11-08,145.91,146.51,145.39,145.45
2006-11-09,146.43,146.68,143.49,143.81
2006-11-10,144.15,144.44,143.46,144.11
2006-11-13,144.6,144.81,143.69,143.69
2006-11-14,144.6,146.0,143.87,145.68
2006-11-15,147.1,147.71,146.66,146.79
2006-11-16,147.74,148.79,147.14,147.14
2006-11-17,148.04,148.35,147.18,148.09
2006-11-20,148.81,149.21,148.16,148.16
2006-11-21,149.01,149.97,148.54,149.39
2006-11-22,150.5,150.78,149.83,150.03
2006-11-23,150.9,151.61,150.31,150.32
2006-11-24,151.08,152.15,150.71,152.15
2006-11-27,153.56,153.81,152.49,152.62
2006-11-28,151.91,152.62,151.5,151.54
2006-11-29,152.48,152.97,151.15,151.7
