,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-10,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-10,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00774C,2021-08-10,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
3,00832B,2021-08-10,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
4,01009T,2021-08-10,--,--,--,--,50,1,458,王道圓滿R1,exchange,abnormal_format
5,020004,2021-08-10,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
6,020006,2021-08-10,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
7,020007,2021-08-10,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
8,020009,2021-08-10,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
9,020010,2021-08-10,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
10,020011,2021-08-10,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
11,020013,2021-08-10,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
12,02001B,2021-08-10,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
13,02001R,2021-08-10,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
14,020024,2021-08-10,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
15,02003L,2021-08-10,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
16,1213,2021-08-10,--,--,--,--,1,1,8,大飲,exchange,abnormal_format
17,1470,2021-08-10,--,--,--,--,274,1,4425,大統新創,exchange,abnormal_format
18,2424,2021-08-10,--,--,--,--,34,2,701,隴華,exchange,abnormal_format
19,2718,2021-08-10,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
20,2836A,2021-08-10,--,--,--,--,87,1,2014,高雄銀甲特,exchange,abnormal_format
21,2924,2021-08-10,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
22,3632,2021-08-10,----,----,----,----,0,0,0,研勤,otc,abnormal_format
23,4419,2021-08-10,----,----,----,----,0,0,0,元勝,otc,abnormal_format
24,4556,2021-08-10,----,----,----,----,0,0,0,旭然,otc,abnormal_format
25,4563,2021-08-10,----,----,----,----,0,0,0,百德,otc,abnormal_format
26,4609,2021-08-10,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
27,5205,2021-08-10,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,6101,2021-08-10,----,----,----,----,0,0,0,寬魚國際,otc,abnormal_format
29,6103,2021-08-10,----,----,----,----,0,0,0,合邦,otc,abnormal_format
30,6144,2021-08-10,----,----,----,----,0,0,0,得利影,otc,abnormal_format
31,6212,2021-08-10,----,----,----,----,0,0,0,理銘,otc,abnormal_format
32,6236,2021-08-10,----,----,----,----,0,0,0,康呈,otc,abnormal_format
33,6404,2021-08-10,----,----,----,----,0,0,0,通訊-KY,otc,abnormal_format
34,6417,2021-08-10,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
35,6418,2021-08-10,----,----,----,----,0,0,0,詠昇,otc,abnormal_format
36,6574,2021-08-10,----,----,----,----,0,0,0,霈方,otc,abnormal_format
37,6680,2021-08-10,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
38,6752,2021-08-10,----,----,----,----,0,0,0,叡揚,otc,abnormal_format
39,8467,2021-08-10,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
40,8921,2021-08-10,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
41,912398,2021-08-10,--,--,--,--,0,0,0,友佳-DR,exchange,abnormal_format
42,9931,2021-08-10,--,--,--,--,1,1,39,欣高,exchange,abnormal_format
