,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-26,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-26,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-07-26,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-07-26,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,008201,2021-07-26,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
5,00832B,2021-07-26,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,020004,2021-07-26,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
7,020006,2021-07-26,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020007,2021-07-26,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
9,020009,2021-07-26,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
10,020010,2021-07-26,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
11,020012,2021-07-26,--,--,--,--,0,0,0,富邦行動通訊N,exchange,abnormal_format
12,020013,2021-07-26,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-07-26,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,02001R,2021-07-26,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
15,020024,2021-07-26,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
16,02003L,2021-07-26,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
17,2719,2021-07-26,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
18,2924,2021-07-26,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
19,3073,2021-07-26,----,----,----,----,0,0,0,天方能源,otc,abnormal_format
20,3629,2021-07-26,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
21,4160,2021-07-26,----,----,----,----,0,0,0,創源,otc,abnormal_format
22,4419,2021-07-26,----,----,----,----,0,0,0,元勝,otc,abnormal_format
23,4429,2021-07-26,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
24,5212,2021-07-26,----,----,----,----,0,0,0,凌網,otc,abnormal_format
25,6236,2021-07-26,----,----,----,----,0,0,0,康呈,otc,abnormal_format
26,6417,2021-07-26,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
27,8291,2021-07-26,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
28,8467,2021-07-26,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
29,8921,2021-07-26,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
30,8923,2021-07-26,----,----,----,----,0,0,0,時報,otc,abnormal_format
