,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-17,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-17,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-06-17,--,--,--,--,620,55,21979,元大日經225,exchange,abnormal_format
3,00684R,2021-06-17,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
4,00774C,2021-06-17,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,008201,2021-06-17,--,--,--,--,3,1,374,BP上證50,exchange,abnormal_format
6,020004,2021-06-17,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
7,020006,2021-06-17,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020007,2021-06-17,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
9,020008,2021-06-17,--,--,--,--,0,0,0,元大特股高息N,exchange,abnormal_format
10,020009,2021-06-17,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-06-17,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020012,2021-06-17,--,--,--,--,0,0,0,富邦行動通訊N,exchange,abnormal_format
13,020013,2021-06-17,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,020015,2021-06-17,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
15,02003L,2021-06-17,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
16,2063,2021-06-17,----,----,----,----,0,0,0,世鎧,otc,abnormal_format
17,2924,2021-06-17,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
18,3095,2021-06-17,----,----,----,----,0,0,0,及成,otc,abnormal_format
19,3383,2021-06-17,--,--,--,--,285,2,1299,新世紀,exchange,abnormal_format
20,4305,2021-06-17,----,----,----,----,0,0,0,世坤,otc,abnormal_format
21,4416,2021-06-17,----,----,----,----,0,0,0,三圓,otc,abnormal_format
22,4419,2021-06-17,----,----,----,----,0,0,0,元勝,otc,abnormal_format
23,5205,2021-06-17,----,----,----,----,0,0,0,中茂,otc,abnormal_format
24,5364,2021-06-17,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
25,5455,2021-06-17,----,----,----,----,0,0,0,昇益,otc,abnormal_format
26,6198,2021-06-17,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
27,8349A,2021-06-17,----,----,----,----,0,0,0,恒耀甲特,otc,abnormal_format
28,8480,2021-06-17,--,--,--,--,15,1,1665,泰昇-KY,exchange,abnormal_format
