,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-05-27,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-05-27,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-05-27,--,--,--,--,916,24,31494,元大日經225,exchange,abnormal_format
3,00684R,2021-05-27,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
4,00707R,2021-05-27,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,01001T,2021-05-27,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
6,01003T,2021-05-27,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
7,020000,2021-05-27,--,--,--,--,0,0,0,富邦特選蘋果N,exchange,abnormal_format
8,020002,2021-05-27,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
9,020003,2021-05-27,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
10,020004,2021-05-27,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-05-27,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020007,2021-05-27,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
13,020009,2021-05-27,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-05-27,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020013,2021-05-27,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,020015,2021-05-27,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
17,020016,2021-05-27,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
18,020017,2021-05-27,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
19,02001B,2021-05-27,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
20,02001L,2021-05-27,--,--,--,--,0,0,0,富邦蘋果正二N,exchange,abnormal_format
21,02001R,2021-05-27,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
22,02003L,2021-05-27,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
23,1213,2021-05-27,--,--,--,--,1,1,8,大飲,exchange,abnormal_format
24,1312A,2021-05-27,--,--,--,--,0,0,0,國喬特,exchange,abnormal_format
25,1418,2021-05-27,--,--,--,--,4,3,48,東華,exchange,abnormal_format
26,2321,2021-05-27,--,--,--,--,401,5,2836,東訊,exchange,abnormal_format
27,2424,2021-05-27,--,--,--,--,768,7,19138,隴華,exchange,abnormal_format
28,2719,2021-05-27,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
29,2891C,2021-05-27,--,--,--,--,343,8,20853,中信金丙特,exchange,abnormal_format
30,3332,2021-05-27,----,----,----,----,0,0,0,幸康,otc,abnormal_format
31,3426,2021-05-27,----,----,----,----,0,0,0,台興,otc,abnormal_format
32,3684,2021-05-27,----,----,----,----,0,0,0,榮昌,otc,abnormal_format
33,4305,2021-05-27,----,----,----,----,0,0,0,世坤,otc,abnormal_format
34,4416,2021-05-27,----,----,----,----,0,0,0,三圓,otc,abnormal_format
35,4419,2021-05-27,----,----,----,----,0,0,0,元勝,otc,abnormal_format
36,4609,2021-05-27,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
37,4905,2021-05-27,----,----,----,----,0,0,0,台聯電,otc,abnormal_format
38,6225,2021-05-27,--,--,--,--,689,3,2756,天瀚,exchange,abnormal_format
39,6236,2021-05-27,----,----,----,----,0,0,0,康呈,otc,abnormal_format
40,6404,2021-05-27,----,----,----,----,0,0,0,通訊-KY,otc,abnormal_format
41,6574,2021-05-27,----,----,----,----,0,0,0,霈方,otc,abnormal_format
42,6624,2021-05-27,----,----,----,----,0,0,0,萬年清,otc,abnormal_format
