,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-20,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-20,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-07-20,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-07-20,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-07-20,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,00869B,2021-07-20,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
6,020002,2021-07-20,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
7,020003,2021-07-20,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-07-20,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-20,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-20,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-20,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020011,2021-07-20,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
13,020012,2021-07-20,--,--,--,--,0,0,0,富邦行動通訊N,exchange,abnormal_format
14,020013,2021-07-20,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020014,2021-07-20,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
16,020024,2021-07-20,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
17,02003L,2021-07-20,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
18,2724,2021-07-20,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
19,2924,2021-07-20,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
20,3085,2021-07-20,----,----,----,----,0,0,0,新零售,otc,abnormal_format
21,4305,2021-07-20,----,----,----,----,0,0,0,世坤,otc,abnormal_format
22,4419,2021-07-20,----,----,----,----,0,0,0,元勝,otc,abnormal_format
23,4429,2021-07-20,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
24,4542,2021-07-20,----,----,----,----,0,0,0,科嶠,otc,abnormal_format
25,4556,2021-07-20,----,----,----,----,0,0,0,旭然,otc,abnormal_format
26,5205,2021-07-20,----,----,----,----,0,0,0,中茂,otc,abnormal_format
27,5276,2021-07-20,----,----,----,----,0,0,0,達輝-KY,otc,abnormal_format
28,5455,2021-07-20,----,----,----,----,0,0,0,昇益,otc,abnormal_format
29,6198,2021-07-20,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
30,6542,2021-07-20,----,----,----,----,0,0,0,隆中,otc,abnormal_format
31,6574,2021-07-20,----,----,----,----,0,0,0,霈方,otc,abnormal_format
32,6616,2021-07-20,----,----,----,----,0,0,0,特昇-KY,otc,abnormal_format
33,8291,2021-07-20,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
34,8426,2021-07-20,----,----,----,----,0,0,0,紅木-KY,otc,abnormal_format
35,8467,2021-07-20,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
36,8480,2021-07-20,--,--,--,--,2,1,238,泰昇-KY,exchange,abnormal_format
37,8906,2021-07-20,----,----,----,----,0,0,0,花王,otc,abnormal_format
38,8917,2021-07-20,----,----,----,----,0,0,0,欣泰,otc,abnormal_format
39,8923,2021-07-20,----,----,----,----,0,0,0,時報,otc,abnormal_format
40,910322,2021-07-20,--,--,--,--,0,0,0,康師傅-DR,exchange,abnormal_format
41,9926,2021-07-20,--,--,--,--,125,2,5992,新海,exchange,abnormal_format
