,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,0054,2021-07-30,--,--,--,--,47,1,1497,元大台商50,exchange,abnormal_format
1,00625K,2021-07-30,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
2,00643K,2021-07-30,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00660,2021-07-30,--,--,--,--,0,0,0,元大歐洲50,exchange,abnormal_format
4,00707R,2021-07-30,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,00774C,2021-07-30,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
6,00832B,2021-07-30,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
7,00869B,2021-07-30,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
8,020003,2021-07-30,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
9,020004,2021-07-30,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
10,020006,2021-07-30,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
11,020007,2021-07-30,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
12,020009,2021-07-30,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
13,020010,2021-07-30,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
14,020013,2021-07-30,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020014,2021-07-30,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
16,020015,2021-07-30,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
17,02001B,2021-07-30,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
18,02001R,2021-07-30,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
19,020024,2021-07-30,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
20,02003L,2021-07-30,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,2424,2021-07-30,--,--,--,--,144,2,2966,隴華,exchange,abnormal_format
22,2718,2021-07-30,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
23,2724,2021-07-30,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
24,2924,2021-07-30,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
25,3073,2021-07-30,----,----,----,----,0,0,0,天方能源,otc,abnormal_format
26,3115,2021-07-30,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
27,3332,2021-07-30,----,----,----,----,0,0,0,幸康,otc,abnormal_format
28,4563,2021-07-30,----,----,----,----,0,0,0,百德,otc,abnormal_format
29,5205,2021-07-30,----,----,----,----,0,0,0,中茂,otc,abnormal_format
30,5212,2021-07-30,----,----,----,----,0,0,0,凌網,otc,abnormal_format
31,6198,2021-07-30,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
32,6236,2021-07-30,----,----,----,----,0,0,0,康呈,otc,abnormal_format
33,6404,2021-07-30,----,----,----,----,0,0,0,通訊-KY,otc,abnormal_format
34,6417,2021-07-30,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
35,6442,2021-07-30,--,--,--,--,0,0,0,光聖,exchange,abnormal_format
36,6574,2021-07-30,----,----,----,----,0,0,0,霈方,otc,abnormal_format
37,6624,2021-07-30,----,----,----,----,0,0,0,萬年清,otc,abnormal_format
38,6680,2021-07-30,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
39,8077,2021-07-30,----,----,----,----,0,0,0,洛碁,otc,abnormal_format
40,8291,2021-07-30,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
41,8427,2021-07-30,--,--,--,--,0,0,0,基勝-KY,exchange,abnormal_format
42,8455,2021-07-30,----,----,----,----,0,0,0,大拓-KY,otc,abnormal_format
43,8467,2021-07-30,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
44,8921,2021-07-30,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
45,8923,2021-07-30,----,----,----,----,0,0,0,時報,otc,abnormal_format
46,912398,2021-07-30,--,--,--,--,0,0,0,友佳-DR,exchange,abnormal_format
