,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-03,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-03,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-08-03,--,--,--,--,0,0,0,元大日經225,exchange,abnormal_format
3,00685L,2021-08-03,--,--,--,--,0,0,0,群益臺灣加權正2,exchange,abnormal_format
4,00707R,2021-08-03,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,00774C,2021-08-03,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
6,008201,2021-08-03,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
7,00832B,2021-08-03,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
8,00851,2021-08-03,--,--,--,--,1,1,33,台新全球AI,exchange,abnormal_format
9,020003,2021-08-03,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
10,020004,2021-08-03,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-08-03,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020007,2021-08-03,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
13,020009,2021-08-03,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-08-03,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020013,2021-08-03,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,020014,2021-08-03,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
17,020015,2021-08-03,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
18,02001R,2021-08-03,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
19,020024,2021-08-03,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
20,02003L,2021-08-03,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,1101B,2021-08-03,--,--,--,--,7,1,373,台泥乙特,exchange,abnormal_format
22,1538,2021-08-03,--,--,--,--,0,0,0,正峰,exchange,abnormal_format
23,2235,2021-08-03,----,----,----,----,0,0,0,謚源,otc,abnormal_format
24,2243,2021-08-03,--,--,--,--,0,0,0,宏旭-KY,exchange,abnormal_format
25,2424,2021-08-03,--,--,--,--,561,6,11830,隴華,exchange,abnormal_format
26,2724,2021-08-03,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
27,3115,2021-08-03,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
28,3426,2021-08-03,----,----,----,----,0,0,0,台興,otc,abnormal_format
29,3629,2021-08-03,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
30,4419,2021-08-03,----,----,----,----,0,0,0,元勝,otc,abnormal_format
31,4429,2021-08-03,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
32,5205,2021-08-03,----,----,----,----,0,0,0,中茂,otc,abnormal_format
33,5455,2021-08-03,----,----,----,----,0,0,0,昇益,otc,abnormal_format
34,6103,2021-08-03,----,----,----,----,0,0,0,合邦,otc,abnormal_format
35,6236,2021-08-03,----,----,----,----,0,0,0,康呈,otc,abnormal_format
36,6574,2021-08-03,----,----,----,----,0,0,0,霈方,otc,abnormal_format
37,6762,2021-08-03,----,----,----,----,0,0,0,達亞,otc,abnormal_format
38,8077,2021-08-03,----,----,----,----,0,0,0,洛碁,otc,abnormal_format
39,8480,2021-08-03,--,--,--,--,0,0,0,泰昇-KY,exchange,abnormal_format
40,912398,2021-08-03,--,--,--,--,0,0,0,友佳-DR,exchange,abnormal_format
