,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-14,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-14,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-07-14,--,--,--,--,280,1,9800,元大日經225,exchange,abnormal_format
3,00684R,2021-07-14,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
4,00774C,2021-07-14,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,00851,2021-07-14,--,--,--,--,90,1,2997,台新全球AI,exchange,abnormal_format
6,020003,2021-07-14,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
7,020004,2021-07-14,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-07-14,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-07-14,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-07-14,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-07-14,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-07-14,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-07-14,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020016,2021-07-14,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
15,02001B,2021-07-14,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-07-14,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,020024,2021-07-14,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02003L,2021-07-14,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,2724,2021-07-14,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
20,2740,2021-07-14,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
21,2924,2021-07-14,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
22,3434,2021-07-14,----,----,----,----,0,0,0,哲固,otc,abnormal_format
23,3531,2021-07-14,----,----,----,----,0,0,0,先益,otc,abnormal_format
24,4429,2021-07-14,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
25,4556,2021-07-14,----,----,----,----,0,0,0,旭然,otc,abnormal_format
26,4609,2021-07-14,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
27,5205,2021-07-14,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,5432,2021-07-14,----,----,----,----,0,0,0,達威,otc,abnormal_format
29,6103,2021-07-14,----,----,----,----,0,0,0,合邦,otc,abnormal_format
30,6236,2021-07-14,----,----,----,----,0,0,0,康呈,otc,abnormal_format
31,6752,2021-07-14,----,----,----,----,0,0,0,叡揚,otc,abnormal_format
32,8423,2021-07-14,----,----,----,----,0,0,0,保綠-KY,otc,abnormal_format
33,8923,2021-07-14,----,----,----,----,0,0,0,時報,otc,abnormal_format
