,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-10,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-10,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-06-10,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00707R,2021-06-10,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-06-10,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,020001,2021-06-10,----,----,----,----,0,0,0,富邦存股雙十N,otc,abnormal_format
6,020003,2021-06-10,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
7,020004,2021-06-10,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-06-10,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-06-10,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-06-10,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-06-10,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-06-10,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-06-10,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020017,2021-06-10,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
15,02001R,2021-06-10,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
16,02003L,2021-06-10,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
17,1538,2021-06-10,--,--,--,--,132,3,1657,正峰,exchange,abnormal_format
18,2424,2021-06-10,--,--,--,--,56,5,1343,隴華,exchange,abnormal_format
19,2718,2021-06-10,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
20,2724,2021-06-10,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
21,2740,2021-06-10,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
22,2937,2021-06-10,----,----,----,----,0,0,0,集雅社,otc,abnormal_format
23,3064,2021-06-10,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
24,3085,2021-06-10,----,----,----,----,0,0,0,新零售,otc,abnormal_format
25,3426,2021-06-10,----,----,----,----,0,0,0,台興,otc,abnormal_format
26,3629,2021-06-10,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
27,3701,2021-06-10,--,--,--,--,774,9,10845,大眾控,exchange,abnormal_format
28,4129A,2021-06-10,----,----,----,----,0,0,0,聯合甲特,otc,abnormal_format
29,4154,2021-06-10,----,----,----,----,0,0,0,康樂-KY,otc,abnormal_format
30,4419,2021-06-10,----,----,----,----,0,0,0,元勝,otc,abnormal_format
31,5205,2021-06-10,----,----,----,----,0,0,0,中茂,otc,abnormal_format
32,5364,2021-06-10,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
33,6198,2021-06-10,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
34,6241,2021-06-10,----,----,----,----,0,0,0,易通展,otc,abnormal_format
35,6547,2021-06-10,----,----,----,----,0,0,0,高端疫苗,otc,abnormal_format
36,6680,2021-06-10,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
37,8067,2021-06-10,----,----,----,----,0,0,0,志旭,otc,abnormal_format
38,8291,2021-06-10,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
39,8427,2021-06-10,--,--,--,--,0,0,0,基勝-KY,exchange,abnormal_format
40,8467,2021-06-10,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
41,8937,2021-06-10,----,----,----,----,0,0,0,合騏,otc,abnormal_format
