,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-11,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-11,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-08-11,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00774C,2021-08-11,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-08-11,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,00869B,2021-08-11,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
6,01003T,2021-08-11,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
7,020003,2021-08-11,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-08-11,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-08-11,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-08-11,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-08-11,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-08-11,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020011,2021-08-11,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
14,020013,2021-08-11,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020016,2021-08-11,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
16,02001B,2021-08-11,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,020024,2021-08-11,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,2424,2021-08-11,--,--,--,--,331,1,7331,隴華,exchange,abnormal_format
19,2718,2021-08-11,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
20,2924,2021-08-11,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
21,3064,2021-08-11,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
22,4419,2021-08-11,----,----,----,----,0,0,0,元勝,otc,abnormal_format
23,4609,2021-08-11,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
24,5205,2021-08-11,----,----,----,----,0,0,0,中茂,otc,abnormal_format
25,5212,2021-08-11,----,----,----,----,0,0,0,凌網,otc,abnormal_format
26,5455,2021-08-11,----,----,----,----,0,0,0,昇益,otc,abnormal_format
27,5878,2021-08-11,----,----,----,----,0,0,0,台名,otc,abnormal_format
28,6101,2021-08-11,----,----,----,----,0,0,0,寬魚國際,otc,abnormal_format
29,6144,2021-08-11,----,----,----,----,0,0,0,得利影,otc,abnormal_format
30,6247,2021-08-11,----,----,----,----,0,0,0,淇譽電,otc,abnormal_format
31,6574,2021-08-11,----,----,----,----,0,0,0,霈方,otc,abnormal_format
32,6662,2021-08-11,----,----,----,----,0,0,0,樂斯科,otc,abnormal_format
33,6680,2021-08-11,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
34,8427,2021-08-11,--,--,--,--,0,0,0,基勝-KY,exchange,abnormal_format
35,8467,2021-08-11,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
36,8923,2021-08-11,----,----,----,----,0,0,0,時報,otc,abnormal_format
37,912398,2021-08-11,--,--,--,--,0,0,0,友佳-DR,exchange,abnormal_format
38,9931,2021-08-11,--,--,--,--,1,1,39,欣高,exchange,abnormal_format
