,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-28,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-28,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-07-28,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-07-28,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,008201,2021-07-28,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
5,00832B,2021-07-28,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,00869B,2021-07-28,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
7,020002,2021-07-28,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
8,020004,2021-07-28,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-28,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-28,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-28,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-07-28,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020013,2021-07-28,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,02001B,2021-07-28,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
15,02001R,2021-07-28,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
16,020024,2021-07-28,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
17,1735,2021-07-28,--,--,--,--,0,0,0,日勝化,exchange,abnormal_format
18,4154,2021-07-28,----,----,----,----,0,0,0,康樂-KY,otc,abnormal_format
19,4419,2021-07-28,----,----,----,----,0,0,0,元勝,otc,abnormal_format
20,4556,2021-07-28,----,----,----,----,0,0,0,旭然,otc,abnormal_format
21,5205,2021-07-28,----,----,----,----,0,0,0,中茂,otc,abnormal_format
22,5212,2021-07-28,----,----,----,----,0,0,0,凌網,otc,abnormal_format
23,5703,2021-07-28,----,----,----,----,0,0,0,亞都,otc,abnormal_format
24,6236,2021-07-28,----,----,----,----,0,0,0,康呈,otc,abnormal_format
25,6574,2021-07-28,----,----,----,----,0,0,0,霈方,otc,abnormal_format
26,6629,2021-07-28,----,----,----,----,0,0,0,泰金-KY,otc,abnormal_format
27,6680,2021-07-28,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
28,7402,2021-07-28,----,----,----,----,0,0,0,邑錡,otc,abnormal_format
29,8423,2021-07-28,----,----,----,----,0,0,0,保綠-KY,otc,abnormal_format
30,8455,2021-07-28,----,----,----,----,0,0,0,大拓-KY,otc,abnormal_format
31,8467,2021-07-28,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
