,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-16,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00636K,2021-06-16,--,--,--,--,0,0,0,國泰中國A50+U,exchange,abnormal_format
2,00643K,2021-06-16,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00657K,2021-06-16,--,--,--,--,0,0,0,國泰日經225+U,exchange,abnormal_format
4,00668K,2021-06-16,--,--,--,--,0,0,0,國泰美國道瓊+U,exchange,abnormal_format
5,00684R,2021-06-16,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
6,00707R,2021-06-16,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
7,00774C,2021-06-16,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
8,00786B,2021-06-16,----,----,----,----,0,0,0,元大10年IG銀行債,otc,abnormal_format
9,01004T,2021-06-16,--,--,--,--,0,0,0,土銀富邦R2,exchange,abnormal_format
10,020003,2021-06-16,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
11,020004,2021-06-16,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
12,020006,2021-06-16,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
13,020009,2021-06-16,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-06-16,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020012,2021-06-16,--,--,--,--,0,0,0,富邦行動通訊N,exchange,abnormal_format
16,020013,2021-06-16,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
17,020014,2021-06-16,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
18,020015,2021-06-16,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
19,02001B,2021-06-16,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
20,02001L,2021-06-16,--,--,--,--,0,0,0,富邦蘋果正二N,exchange,abnormal_format
21,02001R,2021-06-16,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
22,02003L,2021-06-16,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
23,1101B,2021-06-16,--,--,--,--,302,3,16042,台泥乙特,exchange,abnormal_format
24,2719,2021-06-16,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
25,2724,2021-06-16,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
26,2740,2021-06-16,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
27,3073,2021-06-16,----,----,----,----,0,0,0,天方能源,otc,abnormal_format
28,3426,2021-06-16,----,----,----,----,0,0,0,台興,otc,abnormal_format
29,3664,2021-06-16,----,----,----,----,0,0,0,安瑞-KY,otc,abnormal_format
30,4419,2021-06-16,----,----,----,----,0,0,0,元勝,otc,abnormal_format
31,4556,2021-06-16,----,----,----,----,0,0,0,旭然,otc,abnormal_format
32,4609,2021-06-16,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
33,5205,2021-06-16,----,----,----,----,0,0,0,中茂,otc,abnormal_format
34,5276,2021-06-16,----,----,----,----,0,0,0,達輝-KY,otc,abnormal_format
35,5432,2021-06-16,----,----,----,----,0,0,0,達威,otc,abnormal_format
36,6124,2021-06-16,----,----,----,----,0,0,0,業強,otc,abnormal_format
37,6198,2021-06-16,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
38,6236,2021-06-16,----,----,----,----,0,0,0,康呈,otc,abnormal_format
39,8923,2021-06-16,----,----,----,----,0,0,0,時報,otc,abnormal_format
