,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-24,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-24,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00706L,2021-08-24,--,--,--,--,0,0,0,期元大S&P日圓正2,exchange,abnormal_format
3,00707R,2021-08-24,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-08-24,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,00832B,2021-08-24,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,01004T,2021-08-24,--,--,--,--,0,0,0,土銀富邦R2,exchange,abnormal_format
7,020003,2021-08-24,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-08-24,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-08-24,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-08-24,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-08-24,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-08-24,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020011,2021-08-24,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
14,020013,2021-08-24,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,02001B,2021-08-24,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-08-24,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,02003L,2021-08-24,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
18,1530,2021-08-24,--,--,--,--,463,4,17292,亞崴,exchange,abnormal_format
19,2429,2021-08-24,--,--,--,--,0,0,0,銘旺科,exchange,abnormal_format
20,2724,2021-08-24,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
21,3426,2021-08-24,----,----,----,----,0,0,0,台興,otc,abnormal_format
22,4198,2021-08-24,----,----,----,----,0,0,0,欣大健康,otc,abnormal_format
23,4305,2021-08-24,----,----,----,----,0,0,0,世坤,otc,abnormal_format
24,4419,2021-08-24,----,----,----,----,0,0,0,元勝,otc,abnormal_format
25,4543,2021-08-24,----,----,----,----,0,0,0,萬在,otc,abnormal_format
26,4741,2021-08-24,----,----,----,----,0,0,0,泓瀚,otc,abnormal_format
27,5205,2021-08-24,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,5212,2021-08-24,----,----,----,----,0,0,0,凌網,otc,abnormal_format
29,5364,2021-08-24,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
30,5455,2021-08-24,----,----,----,----,0,0,0,昇益,otc,abnormal_format
31,5703,2021-08-24,----,----,----,----,0,0,0,亞都,otc,abnormal_format
32,6101,2021-08-24,----,----,----,----,0,0,0,寬魚國際,otc,abnormal_format
33,6103,2021-08-24,----,----,----,----,0,0,0,合邦,otc,abnormal_format
34,6752,2021-08-24,----,----,----,----,0,0,0,叡揚,otc,abnormal_format
35,8291,2021-08-24,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
36,8423,2021-08-24,----,----,----,----,0,0,0,保綠-KY,otc,abnormal_format
37,8923,2021-08-24,----,----,----,----,0,0,0,時報,otc,abnormal_format
38,9960,2021-08-24,----,----,----,----,0,0,0,邁達康,otc,abnormal_format
