,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-17,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-17,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-08-17,--,--,--,--,855,40,29216,元大日經225,exchange,abnormal_format
3,00684R,2021-08-17,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
4,00707R,2021-08-17,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,00774C,2021-08-17,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
6,008201,2021-08-17,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
7,00832B,2021-08-17,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
8,01003T,2021-08-17,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
9,020003,2021-08-17,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
10,020004,2021-08-17,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-08-17,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020007,2021-08-17,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
13,020009,2021-08-17,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-08-17,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020011,2021-08-17,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
16,020013,2021-08-17,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
17,020015,2021-08-17,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
18,020016,2021-08-17,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
19,020024,2021-08-17,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
20,02003L,2021-08-17,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,2719,2021-08-17,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
22,2724,2021-08-17,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
23,2924,2021-08-17,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
24,3332,2021-08-17,----,----,----,----,0,0,0,幸康,otc,abnormal_format
25,3426,2021-08-17,----,----,----,----,0,0,0,台興,otc,abnormal_format
26,3531,2021-08-17,----,----,----,----,0,0,0,先益,otc,abnormal_format
27,3629,2021-08-17,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
28,4183,2021-08-17,----,----,----,----,0,0,0,福永生技,otc,abnormal_format
29,4419,2021-08-17,----,----,----,----,0,0,0,元勝,otc,abnormal_format
30,5205,2021-08-17,----,----,----,----,0,0,0,中茂,otc,abnormal_format
31,5364,2021-08-17,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
32,6144,2021-08-17,----,----,----,----,0,0,0,得利影,otc,abnormal_format
33,6228,2021-08-17,----,----,----,----,0,0,0,全譜,otc,abnormal_format
34,6247,2021-08-17,----,----,----,----,0,0,0,淇譽電,otc,abnormal_format
35,6482,2021-08-17,----,----,----,----,0,0,0,弘煜科,otc,abnormal_format
36,6542,2021-08-17,----,----,----,----,0,0,0,隆中,otc,abnormal_format
37,6680,2021-08-17,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
38,6762,2021-08-17,----,----,----,----,0,0,0,達亞,otc,abnormal_format
39,8921,2021-08-17,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
40,8923,2021-08-17,----,----,----,----,0,0,0,時報,otc,abnormal_format
41,9928,2021-08-17,--,--,--,--,13,1,66,中視,exchange,abnormal_format
