,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00643K,2021-06-29,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
1,00684R,2021-06-29,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
2,00706L,2021-06-29,--,--,--,--,0,0,0,期元大S&P日圓正2,exchange,abnormal_format
3,00707R,2021-06-29,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-06-29,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,008201,2021-06-29,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
6,01001T,2021-06-29,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
7,01009T,2021-06-29,--,--,--,--,0,0,0,王道圓滿R1,exchange,abnormal_format
8,020003,2021-06-29,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
9,020004,2021-06-29,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
10,020006,2021-06-29,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
11,020007,2021-06-29,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
12,020009,2021-06-29,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
13,020010,2021-06-29,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
14,020013,2021-06-29,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020014,2021-06-29,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
16,02001B,2021-06-29,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,020024,2021-06-29,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02003L,2021-06-29,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,2740,2021-06-29,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
20,3555,2021-06-29,----,----,----,----,0,0,0,重鵬,otc,abnormal_format
21,5703,2021-06-29,----,----,----,----,0,0,0,亞都,otc,abnormal_format
22,6198,2021-06-29,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
23,6212,2021-06-29,----,----,----,----,0,0,0,理銘,otc,abnormal_format
24,6236,2021-06-29,----,----,----,----,0,0,0,康呈,otc,abnormal_format
25,6417,2021-06-29,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
26,6752,2021-06-29,----,----,----,----,0,0,0,叡揚,otc,abnormal_format
27,8467,2021-06-29,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
