,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-06,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-06,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00685L,2021-07-06,--,--,--,--,0,0,0,群益臺灣加權正2,exchange,abnormal_format
3,00689R,2021-07-06,--,--,--,--,0,0,0,國泰20年美債反1,exchange,abnormal_format
4,00707R,2021-07-06,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,00774C,2021-07-06,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
6,00832B,2021-07-06,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
7,00869B,2021-07-06,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
8,020004,2021-07-06,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-06,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-06,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-06,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020013,2021-07-06,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020014,2021-07-06,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
14,020015,2021-07-06,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
15,020016,2021-07-06,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
16,02001B,2021-07-06,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,02001R,2021-07-06,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
18,02003L,2021-07-06,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,2740,2021-07-06,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
20,2891B,2021-07-06,--,--,--,--,813,13,51263,中信金乙特,exchange,abnormal_format
21,3332,2021-07-06,----,----,----,----,0,0,0,幸康,otc,abnormal_format
22,3426,2021-07-06,----,----,----,----,0,0,0,台興,otc,abnormal_format
23,4419,2021-07-06,----,----,----,----,0,0,0,元勝,otc,abnormal_format
24,5205,2021-07-06,----,----,----,----,0,0,0,中茂,otc,abnormal_format
25,5364,2021-07-06,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
26,6212,2021-07-06,----,----,----,----,0,0,0,理銘,otc,abnormal_format
27,6574,2021-07-06,----,----,----,----,0,0,0,霈方,otc,abnormal_format
28,6680,2021-07-06,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
29,8291,2021-07-06,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
30,8467,2021-07-06,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
31,8921,2021-07-06,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
