,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-15,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00636K,2021-06-15,--,--,--,--,0,0,0,國泰中國A50+U,exchange,abnormal_format
2,00643K,2021-06-15,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00657K,2021-06-15,--,--,--,--,0,0,0,國泰日經225+U,exchange,abnormal_format
4,00663L,2021-06-15,--,--,--,--,0,0,0,國泰臺灣加權正2,exchange,abnormal_format
5,00668K,2021-06-15,--,--,--,--,0,0,0,國泰美國道瓊+U,exchange,abnormal_format
6,00684R,2021-06-15,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
7,00774C,2021-06-15,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
8,008201,2021-06-15,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
9,020002,2021-06-15,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
10,020004,2021-06-15,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-06-15,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020009,2021-06-15,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
13,020010,2021-06-15,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
14,020013,2021-06-15,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020014,2021-06-15,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
16,02001B,2021-06-15,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,02001R,2021-06-15,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
18,02003L,2021-06-15,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,1101B,2021-06-15,--,--,--,--,203,3,10819,台泥乙特,exchange,abnormal_format
20,2321,2021-06-15,--,--,--,--,1039,2,7246,東訊,exchange,abnormal_format
21,2718,2021-06-15,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
22,2724,2021-06-15,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
23,2937,2021-06-15,----,----,----,----,0,0,0,集雅社,otc,abnormal_format
24,3115,2021-06-15,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
25,3332,2021-06-15,----,----,----,----,0,0,0,幸康,otc,abnormal_format
26,4305,2021-06-15,----,----,----,----,0,0,0,世坤,otc,abnormal_format
27,4419,2021-06-15,----,----,----,----,0,0,0,元勝,otc,abnormal_format
28,4543,2021-06-15,----,----,----,----,0,0,0,萬在,otc,abnormal_format
29,4568,2021-06-15,----,----,----,----,0,0,0,科際精密,otc,abnormal_format
30,5205,2021-06-15,----,----,----,----,0,0,0,中茂,otc,abnormal_format
31,5455,2021-06-15,----,----,----,----,0,0,0,昇益,otc,abnormal_format
32,6198,2021-06-15,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
33,6212,2021-06-15,----,----,----,----,0,0,0,理銘,otc,abnormal_format
34,6236,2021-06-15,----,----,----,----,0,0,0,康呈,otc,abnormal_format
35,6680,2021-06-15,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
36,8467,2021-06-15,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
37,9931,2021-06-15,--,--,--,--,244,6,9760,欣高,exchange,abnormal_format
