,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-23,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00774C,2021-06-23,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
2,00788B,2021-06-23,----,----,----,----,0,0,0,元大10年IG電能債,otc,abnormal_format
3,008201,2021-06-23,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
4,01004T,2021-06-23,--,--,--,--,0,0,0,土銀富邦R2,exchange,abnormal_format
5,01007T,2021-06-23,--,--,--,--,0,0,0,兆豐國泰R2,exchange,abnormal_format
6,020002,2021-06-23,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
7,020004,2021-06-23,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-06-23,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-06-23,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-06-23,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-06-23,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-06-23,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-06-23,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,02003L,2021-06-23,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
15,2424,2021-06-23,--,--,--,--,123,4,2958,隴華,exchange,abnormal_format
16,3115,2021-06-23,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
17,3332,2021-06-23,----,----,----,----,0,0,0,幸康,otc,abnormal_format
18,3434,2021-06-23,----,----,----,----,0,0,0,哲固,otc,abnormal_format
19,3629,2021-06-23,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
20,4419,2021-06-23,----,----,----,----,0,0,0,元勝,otc,abnormal_format
21,4764,2021-06-23,--,--,--,--,0,0,0,雙鍵,exchange,abnormal_format
22,4766,2021-06-23,--,--,--,--,0,0,0,南寶,exchange,abnormal_format
23,5205,2021-06-23,----,----,----,----,0,0,0,中茂,otc,abnormal_format
24,5212,2021-06-23,----,----,----,----,0,0,0,凌網,otc,abnormal_format
25,5703,2021-06-23,----,----,----,----,0,0,0,亞都,otc,abnormal_format
26,6198,2021-06-23,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
27,6236,2021-06-23,----,----,----,----,0,0,0,康呈,otc,abnormal_format
28,8291,2021-06-23,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
29,8349A,2021-06-23,----,----,----,----,0,0,0,恒耀甲特,otc,abnormal_format
30,8923,2021-06-23,----,----,----,----,0,0,0,時報,otc,abnormal_format
