,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-11,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-11,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-06-11,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-06-11,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,020001,2021-06-11,----,----,----,----,0,0,0,富邦存股雙十N,otc,abnormal_format
5,020004,2021-06-11,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
6,020006,2021-06-11,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
7,020007,2021-06-11,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
8,020009,2021-06-11,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
9,020010,2021-06-11,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
10,020013,2021-06-11,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
11,020015,2021-06-11,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
12,020016,2021-06-11,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
13,02001B,2021-06-11,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
14,02001R,2021-06-11,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
15,02003L,2021-06-11,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
16,1101B,2021-06-11,--,--,--,--,16,2,855,台泥乙特,exchange,abnormal_format
17,2424,2021-06-11,--,--,--,--,226,1,5435,隴華,exchange,abnormal_format
18,2718,2021-06-11,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
19,2719,2021-06-11,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
20,2724,2021-06-11,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
21,3064,2021-06-11,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
22,3115,2021-06-11,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
23,4609,2021-06-11,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
24,4806,2021-06-11,----,----,----,----,0,0,0,昇華,otc,abnormal_format
25,5205,2021-06-11,----,----,----,----,0,0,0,中茂,otc,abnormal_format
26,5703,2021-06-11,----,----,----,----,0,0,0,亞都,otc,abnormal_format
27,6236,2021-06-11,----,----,----,----,0,0,0,康呈,otc,abnormal_format
28,6556,2021-06-11,----,----,----,----,0,0,0,勝品,otc,abnormal_format
29,6680,2021-06-11,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
30,8349A,2021-06-11,----,----,----,----,0,0,0,恒耀甲特,otc,abnormal_format
31,8480,2021-06-11,--,--,--,--,196,7,22339,泰昇-KY,exchange,abnormal_format
32,9928,2021-06-11,--,--,--,--,4,1,21,中視,exchange,abnormal_format
33,9941A,2021-06-11,--,--,--,--,199,1,10149,裕融甲特,exchange,abnormal_format
