,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-18,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-18,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-08-18,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00759B,2021-08-18,----,----,----,----,0,0,0,FH製藥債,otc,abnormal_format
4,00774C,2021-08-18,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,008201,2021-08-18,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
6,00832B,2021-08-18,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
7,01003T,2021-08-18,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
8,020003,2021-08-18,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
9,020004,2021-08-18,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
10,020006,2021-08-18,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
11,020007,2021-08-18,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
12,020009,2021-08-18,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
13,020010,2021-08-18,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
14,020013,2021-08-18,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020015,2021-08-18,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
16,020016,2021-08-18,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
17,02003L,2021-08-18,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
18,1475,2021-08-18,--,--,--,--,910,4,31803,業旺,exchange,abnormal_format
19,2424,2021-08-18,--,--,--,--,1441,12,27360,隴華,exchange,abnormal_format
20,2924,2021-08-18,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
21,3332,2021-08-18,----,----,----,----,0,0,0,幸康,otc,abnormal_format
22,3426,2021-08-18,----,----,----,----,0,0,0,台興,otc,abnormal_format
23,3531,2021-08-18,----,----,----,----,0,0,0,先益,otc,abnormal_format
24,3564,2021-08-18,----,----,----,----,0,0,0,其陽,otc,abnormal_format
25,4419,2021-08-18,----,----,----,----,0,0,0,元勝,otc,abnormal_format
26,4747,2021-08-18,----,----,----,----,0,0,0,強生,otc,abnormal_format
27,5205,2021-08-18,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,5212,2021-08-18,----,----,----,----,0,0,0,凌網,otc,abnormal_format
29,5281,2021-08-18,----,----,----,----,0,0,0,大峽谷-KY,otc,abnormal_format
30,5364,2021-08-18,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
31,6212,2021-08-18,----,----,----,----,0,0,0,理銘,otc,abnormal_format
32,6542,2021-08-18,----,----,----,----,0,0,0,隆中,otc,abnormal_format
33,6680,2021-08-18,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
34,9926,2021-08-18,--,--,--,--,376,8,17563,新海,exchange,abnormal_format
