,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-05,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-05,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-07-05,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-07-05,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-07-05,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,01007T,2021-07-05,--,--,--,--,0,0,0,兆豐國泰R2,exchange,abnormal_format
6,020003,2021-07-05,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
7,020006,2021-07-05,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020007,2021-07-05,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
9,020009,2021-07-05,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
10,020010,2021-07-05,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
11,020013,2021-07-05,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
12,020014,2021-07-05,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
13,020024,2021-07-05,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
14,02003L,2021-07-05,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
15,1101B,2021-07-05,--,--,--,--,526,6,28099,台泥乙特,exchange,abnormal_format
16,2424,2021-07-05,--,--,--,--,7,1,157,隴華,exchange,abnormal_format
17,2740,2021-07-05,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
18,4152,2021-07-05,----,----,----,----,0,0,0,台微體,otc,abnormal_format
19,4416,2021-07-05,----,----,----,----,0,0,0,三圓,otc,abnormal_format
20,4609,2021-07-05,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
21,6212,2021-07-05,----,----,----,----,0,0,0,理銘,otc,abnormal_format
22,6236,2021-07-05,----,----,----,----,0,0,0,康呈,otc,abnormal_format
23,6680,2021-07-05,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
24,8923,2021-07-05,----,----,----,----,0,0,0,時報,otc,abnormal_format
