,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-09,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-09,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-06-09,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00707R,2021-06-09,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-06-09,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,020000,2021-06-09,--,--,--,--,0,0,0,富邦特選蘋果N,exchange,abnormal_format
6,020002,2021-06-09,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
7,020004,2021-06-09,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-06-09,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-06-09,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-06-09,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-06-09,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-06-09,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-06-09,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020017,2021-06-09,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
15,2321,2021-06-09,--,--,--,--,900,2,6210,東訊,exchange,abnormal_format
16,2424,2021-06-09,--,--,--,--,662,6,17128,隴華,exchange,abnormal_format
17,2718,2021-06-09,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
18,2740,2021-06-09,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
19,2882B,2021-06-09,--,--,--,--,61,4,3773,國泰金乙特,exchange,abnormal_format
20,3085,2021-06-09,----,----,----,----,0,0,0,新零售,otc,abnormal_format
21,3555,2021-06-09,----,----,----,----,0,0,0,重鵬,otc,abnormal_format
22,3629,2021-06-09,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
23,3685,2021-06-09,----,----,----,----,0,0,0,元創精密,otc,abnormal_format
24,4129A,2021-06-09,----,----,----,----,0,0,0,聯合甲特,otc,abnormal_format
25,4419,2021-06-09,----,----,----,----,0,0,0,元勝,otc,abnormal_format
26,5205,2021-06-09,----,----,----,----,0,0,0,中茂,otc,abnormal_format
27,5345,2021-06-09,----,----,----,----,0,0,0,天揚,otc,abnormal_format
28,5703,2021-06-09,----,----,----,----,0,0,0,亞都,otc,abnormal_format
29,5903,2021-06-09,----,----,----,----,0,0,0,全家,otc,abnormal_format
30,6236,2021-06-09,----,----,----,----,0,0,0,康呈,otc,abnormal_format
31,6404,2021-06-09,----,----,----,----,0,0,0,通訊-KY,otc,abnormal_format
32,6417,2021-06-09,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
33,6680,2021-06-09,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
34,8467,2021-06-09,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
35,8937,2021-06-09,----,----,----,----,0,0,0,合騏,otc,abnormal_format
36,8941,2021-06-09,----,----,----,----,0,0,0,關中,otc,abnormal_format
