,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-30,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-30,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-08-30,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-08-30,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-08-30,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,020003,2021-08-30,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
6,020004,2021-08-30,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
7,020006,2021-08-30,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020007,2021-08-30,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
9,020009,2021-08-30,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
10,020010,2021-08-30,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
11,020013,2021-08-30,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
12,020014,2021-08-30,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
13,020015,2021-08-30,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,02001B,2021-08-30,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
15,02001R,2021-08-30,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
16,020024,2021-08-30,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
17,02003L,2021-08-30,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
18,1538,2021-08-30,--,--,--,--,15,3,150,正峰,exchange,abnormal_format
19,2924,2021-08-30,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
20,3095,2021-08-30,----,----,----,----,0,0,0,及成,otc,abnormal_format
21,4183,2021-08-30,----,----,----,----,0,0,0,福永生技,otc,abnormal_format
22,4543,2021-08-30,----,----,----,----,0,0,0,萬在,otc,abnormal_format
23,5205,2021-08-30,----,----,----,----,0,0,0,中茂,otc,abnormal_format
24,5212,2021-08-30,----,----,----,----,0,0,0,凌網,otc,abnormal_format
25,5345,2021-08-30,----,----,----,----,0,0,0,天揚,otc,abnormal_format
26,6124,2021-08-30,----,----,----,----,0,0,0,業強,otc,abnormal_format
27,6247,2021-08-30,----,----,----,----,0,0,0,淇譽電,otc,abnormal_format
28,6482,2021-08-30,----,----,----,----,0,0,0,弘煜科,otc,abnormal_format
29,6542,2021-08-30,----,----,----,----,0,0,0,隆中,otc,abnormal_format
30,6590,2021-08-30,----,----,----,----,0,0,0,普鴻,otc,abnormal_format
31,6649,2021-08-30,----,----,----,----,0,0,0,台生材,otc,abnormal_format
32,7402,2021-08-30,----,----,----,----,0,0,0,邑錡,otc,abnormal_format
