,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-09-01,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-09-01,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-09-01,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00774C,2021-09-01,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-09-01,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,020003,2021-09-01,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
6,020004,2021-09-01,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
7,020006,2021-09-01,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020007,2021-09-01,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
9,020009,2021-09-01,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
10,020011,2021-09-01,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
11,020013,2021-09-01,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
12,020014,2021-09-01,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
13,020015,2021-09-01,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020016,2021-09-01,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
15,02001B,2021-09-01,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-09-01,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,020024,2021-09-01,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02003L,2021-09-01,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,2882B,2021-09-01,--,--,--,--,5,1,308,國泰金乙特,exchange,abnormal_format
20,2924,2021-09-01,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
21,3426,2021-09-01,----,----,----,----,0,0,0,台興,otc,abnormal_format
22,3434,2021-09-01,----,----,----,----,0,0,0,哲固,otc,abnormal_format
23,3564,2021-09-01,----,----,----,----,0,0,0,其陽,otc,abnormal_format
24,3629,2021-09-01,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
25,4304,2021-09-01,----,----,----,----,0,0,0,勝昱,otc,abnormal_format
26,4305,2021-09-01,----,----,----,----,0,0,0,世坤,otc,abnormal_format
27,4419,2021-09-01,----,----,----,----,0,0,0,元勝,otc,abnormal_format
28,4556,2021-09-01,----,----,----,----,0,0,0,旭然,otc,abnormal_format
29,5205,2021-09-01,----,----,----,----,0,0,0,中茂,otc,abnormal_format
30,5276,2021-09-01,----,----,----,----,0,0,0,達輝-KY,otc,abnormal_format
31,5455,2021-09-01,----,----,----,----,0,0,0,昇益,otc,abnormal_format
32,6212,2021-09-01,----,----,----,----,0,0,0,理銘,otc,abnormal_format
33,6482,2021-09-01,----,----,----,----,0,0,0,弘煜科,otc,abnormal_format
34,6542,2021-09-01,----,----,----,----,0,0,0,隆中,otc,abnormal_format
35,6574,2021-09-01,----,----,----,----,0,0,0,霈方,otc,abnormal_format
36,8467,2021-09-01,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
37,8906,2021-09-01,----,----,----,----,0,0,0,花王,otc,abnormal_format
38,8923,2021-09-01,----,----,----,----,0,0,0,時報,otc,abnormal_format
