,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-07,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00636K,2021-06-07,--,--,--,--,0,0,0,國泰中國A50+U,exchange,abnormal_format
2,00643K,2021-06-07,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00657K,2021-06-07,--,--,--,--,0,0,0,國泰日經225+U,exchange,abnormal_format
4,00668K,2021-06-07,--,--,--,--,0,0,0,國泰美國道瓊+U,exchange,abnormal_format
5,00685L,2021-06-07,--,--,--,--,0,0,0,群益臺灣加權正2,exchange,abnormal_format
6,00707R,2021-06-07,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
7,00774C,2021-06-07,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
8,01001T,2021-06-07,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
9,020002,2021-06-07,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
10,020003,2021-06-07,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
11,020004,2021-06-07,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
12,020006,2021-06-07,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
13,020007,2021-06-07,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
14,020009,2021-06-07,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
15,020013,2021-06-07,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,020014,2021-06-07,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
17,020017,2021-06-07,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
18,02001R,2021-06-07,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
19,1213,2021-06-07,--,--,--,--,41,8,353,大飲,exchange,abnormal_format
20,1512,2021-06-07,--,--,--,--,216,53,973,瑞利,exchange,abnormal_format
21,2424,2021-06-07,--,--,--,--,1009,3,24165,隴華,exchange,abnormal_format
22,2718,2021-06-07,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
23,2724,2021-06-07,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
24,2891B,2021-06-07,--,--,--,--,15,2,947,中信金乙特,exchange,abnormal_format
25,3064,2021-06-07,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
26,3115,2021-06-07,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
27,3332,2021-06-07,----,----,----,----,0,0,0,幸康,otc,abnormal_format
28,3434,2021-06-07,----,----,----,----,0,0,0,哲固,otc,abnormal_format
29,3564,2021-06-07,----,----,----,----,0,0,0,其陽,otc,abnormal_format
30,4154,2021-06-07,----,----,----,----,0,0,0,康樂-KY,otc,abnormal_format
31,4419,2021-06-07,----,----,----,----,0,0,0,元勝,otc,abnormal_format
32,4944,2021-06-07,----,----,----,----,0,0,0,兆遠,otc,abnormal_format
33,5348,2021-06-07,----,----,----,----,0,0,0,系通,otc,abnormal_format
34,5703,2021-06-07,----,----,----,----,0,0,0,亞都,otc,abnormal_format
35,6130,2021-06-07,----,----,----,----,0,0,0,星寶國際,otc,abnormal_format
36,6144,2021-06-07,----,----,----,----,0,0,0,得利影,otc,abnormal_format
37,6579,2021-06-07,--,--,--,--,0,0,0,研揚,exchange,abnormal_format
38,6624,2021-06-07,----,----,----,----,0,0,0,萬年清,otc,abnormal_format
39,6680,2021-06-07,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
40,8291,2021-06-07,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
41,8349A,2021-06-07,----,----,----,----,0,0,0,恒耀甲特,otc,abnormal_format
42,8476,2021-06-07,----,----,----,----,0,0,0,台境,otc,abnormal_format
43,8921,2021-06-07,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
44,8937,2021-06-07,----,----,----,----,0,0,0,合騏,otc,abnormal_format
