,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-08,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-08,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-06-08,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00685L,2021-06-08,--,--,--,--,0,0,0,群益臺灣加權正2,exchange,abnormal_format
4,00707R,2021-06-08,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
5,00774C,2021-06-08,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
6,00786B,2021-06-08,----,----,----,----,0,0,0,元大10年IG銀行債,otc,abnormal_format
7,00788B,2021-06-08,----,----,----,----,0,0,0,元大10年IG電能債,otc,abnormal_format
8,01007T,2021-06-08,--,--,--,--,0,0,0,兆豐國泰R2,exchange,abnormal_format
9,020003,2021-06-08,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
10,020004,2021-06-08,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-06-08,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020007,2021-06-08,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
13,020009,2021-06-08,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020013,2021-06-08,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
15,020015,2021-06-08,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
16,020016,2021-06-08,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
17,020017,2021-06-08,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
18,02001R,2021-06-08,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
19,1101B,2021-06-08,--,--,--,--,1000,3,53210,台泥乙特,exchange,abnormal_format
20,1213,2021-06-08,--,--,--,--,0,0,0,大飲,exchange,abnormal_format
21,2321,2021-06-08,--,--,--,--,815,3,5650,東訊,exchange,abnormal_format
22,2424,2021-06-08,--,--,--,--,661,5,16653,隴華,exchange,abnormal_format
23,2718,2021-06-08,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
24,2719,2021-06-08,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
25,2724,2021-06-08,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
26,3064,2021-06-08,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
27,3434,2021-06-08,----,----,----,----,0,0,0,哲固,otc,abnormal_format
28,3629,2021-06-08,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
29,4154,2021-06-08,----,----,----,----,0,0,0,康樂-KY,otc,abnormal_format
30,4305,2021-06-08,----,----,----,----,0,0,0,世坤,otc,abnormal_format
31,4419,2021-06-08,----,----,----,----,0,0,0,元勝,otc,abnormal_format
32,5205,2021-06-08,----,----,----,----,0,0,0,中茂,otc,abnormal_format
33,5432,2021-06-08,----,----,----,----,0,0,0,達威,otc,abnormal_format
34,6103,2021-06-08,----,----,----,----,0,0,0,合邦,otc,abnormal_format
35,6225,2021-06-08,--,--,--,--,437,1,1577,天瀚,exchange,abnormal_format
36,6247,2021-06-08,----,----,----,----,0,0,0,淇譽電,otc,abnormal_format
37,6680,2021-06-08,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
38,8068,2021-06-08,----,----,----,----,0,0,0,全達,otc,abnormal_format
39,8291,2021-06-08,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
40,8488,2021-06-08,--,--,--,--,0,0,0,吉源-KY,exchange,abnormal_format
41,8916A,2021-06-08,----,----,----,----,0,0,0,光隆甲特,otc,abnormal_format
42,8923,2021-06-08,----,----,----,----,0,0,0,時報,otc,abnormal_format
