,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-25,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-25,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-06-25,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-06-25,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,008201,2021-06-25,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
5,020004,2021-06-25,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
6,020006,2021-06-25,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
7,020007,2021-06-25,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
8,020009,2021-06-25,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
9,020010,2021-06-25,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
10,02001L,2021-06-25,--,--,--,--,0,0,0,富邦蘋果正二N,exchange,abnormal_format
11,02001R,2021-06-25,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
12,020024,2021-06-25,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
13,1101B,2021-06-25,--,--,--,--,0,0,0,台泥乙特,exchange,abnormal_format
14,1418,2021-06-25,--,--,--,--,553,6,5830,東華,exchange,abnormal_format
15,2424,2021-06-25,--,--,--,--,18,2,432,隴華,exchange,abnormal_format
16,3067,2021-06-25,----,----,----,----,0,0,0,全域,otc,abnormal_format
17,3115,2021-06-25,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
18,3284,2021-06-25,----,----,----,----,0,0,0,太普高,otc,abnormal_format
19,3684,2021-06-25,----,----,----,----,0,0,0,榮昌,otc,abnormal_format
20,4419,2021-06-25,----,----,----,----,0,0,0,元勝,otc,abnormal_format
21,5345,2021-06-25,----,----,----,----,0,0,0,天揚,otc,abnormal_format
22,5487,2021-06-25,----,----,----,----,0,0,0,通泰,otc,abnormal_format
23,5703,2021-06-25,----,----,----,----,0,0,0,亞都,otc,abnormal_format
24,6198,2021-06-25,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
25,6212,2021-06-25,----,----,----,----,0,0,0,理銘,otc,abnormal_format
26,6417,2021-06-25,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
27,8467,2021-06-25,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
28,8921,2021-06-25,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
