,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-29,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-29,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-07-29,--,--,--,--,0,0,0,元大日經225,exchange,abnormal_format
3,00707R,2021-07-29,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-07-29,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,00832B,2021-07-29,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,01003T,2021-07-29,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
7,020003,2021-07-29,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-07-29,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-29,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-29,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-29,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-07-29,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020013,2021-07-29,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,020015,2021-07-29,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
15,02001B,2021-07-29,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-07-29,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,020024,2021-07-29,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02002L,2021-07-29,----,----,----,----,0,0,0,兆豐富櫃200正二N,otc,abnormal_format
19,02003L,2021-07-29,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
20,2740,2021-07-29,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
21,3426,2021-07-29,----,----,----,----,0,0,0,台興,otc,abnormal_format
22,3632,2021-07-29,----,----,----,----,0,0,0,研勤,otc,abnormal_format
23,4429,2021-07-29,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
24,5205,2021-07-29,----,----,----,----,0,0,0,中茂,otc,abnormal_format
25,5703,2021-07-29,----,----,----,----,0,0,0,亞都,otc,abnormal_format
26,6236,2021-07-29,----,----,----,----,0,0,0,康呈,otc,abnormal_format
27,6574,2021-07-29,----,----,----,----,0,0,0,霈方,otc,abnormal_format
28,8455,2021-07-29,----,----,----,----,0,0,0,大拓-KY,otc,abnormal_format
29,8467,2021-07-29,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
30,8482,2021-07-29,--,--,--,--,0,0,0,商億-KY,exchange,abnormal_format
