,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-06-02,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-06-02,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00707R,2021-06-02,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
3,00774C,2021-06-02,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,008201,2021-06-02,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
5,020003,2021-06-02,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
6,020004,2021-06-02,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
7,020006,2021-06-02,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
8,020009,2021-06-02,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
9,020010,2021-06-02,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
10,020013,2021-06-02,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
11,020016,2021-06-02,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
12,020017,2021-06-02,----,----,----,----,0,0,0,永豐富櫃200N,otc,abnormal_format
13,02001R,2021-06-02,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
14,2724,2021-06-02,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
15,2740,2021-06-02,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
16,3085,2021-06-02,----,----,----,----,0,0,0,新零售,otc,abnormal_format
17,3332,2021-06-02,----,----,----,----,0,0,0,幸康,otc,abnormal_format
18,3426,2021-06-02,----,----,----,----,0,0,0,台興,otc,abnormal_format
19,3531,2021-06-02,----,----,----,----,0,0,0,先益,otc,abnormal_format
20,3629,2021-06-02,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
21,4154,2021-06-02,----,----,----,----,0,0,0,康樂-KY,otc,abnormal_format
22,4542,2021-06-02,----,----,----,----,0,0,0,科嶠,otc,abnormal_format
23,4556,2021-06-02,----,----,----,----,0,0,0,旭然,otc,abnormal_format
24,4905,2021-06-02,----,----,----,----,0,0,0,台聯電,otc,abnormal_format
25,5205,2021-06-02,----,----,----,----,0,0,0,中茂,otc,abnormal_format
26,5455,2021-06-02,----,----,----,----,0,0,0,昇益,otc,abnormal_format
27,6680,2021-06-02,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
28,8291,2021-06-02,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
29,8480,2021-06-02,--,--,--,--,153,5,17233,泰昇-KY,exchange,abnormal_format
30,8921,2021-06-02,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
31,9926,2021-06-02,--,--,--,--,407,4,19576,新海,exchange,abnormal_format
