,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-13,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-13,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-08-13,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00707R,2021-08-13,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-08-13,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,008201,2021-08-13,--,--,--,--,0,0,0,BP上證50,exchange,abnormal_format
6,00832B,2021-08-13,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
7,00869B,2021-08-13,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
8,020001,2021-08-13,----,----,----,----,0,0,0,富邦存股雙十N,otc,abnormal_format
9,020003,2021-08-13,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
10,020004,2021-08-13,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
11,020006,2021-08-13,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
12,020007,2021-08-13,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
13,020009,2021-08-13,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-08-13,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020013,2021-08-13,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,020014,2021-08-13,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
17,020015,2021-08-13,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
18,02001B,2021-08-13,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
19,02001R,2021-08-13,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
20,02003L,2021-08-13,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,1213,2021-08-13,--,--,--,--,1,1,8,大飲,exchange,abnormal_format
22,1235,2021-08-13,--,--,--,--,12,3,407,興泰,exchange,abnormal_format
23,1796,2021-08-13,----,----,----,----,0,0,0,金穎生技,otc,abnormal_format
24,2321,2021-08-13,--,--,--,--,75,1,510,東訊,exchange,abnormal_format
25,2424,2021-08-13,--,--,--,--,1,1,20,隴華,exchange,abnormal_format
26,2718,2021-08-13,----,----,----,----,0,0,0,晶悅,otc,abnormal_format
27,2924,2021-08-13,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
28,3064,2021-08-13,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
29,3632,2021-08-13,----,----,----,----,0,0,0,研勤,otc,abnormal_format
30,3685,2021-08-13,----,----,----,----,0,0,0,元創精密,otc,abnormal_format
31,4304,2021-08-13,----,----,----,----,0,0,0,勝昱,otc,abnormal_format
32,4429,2021-08-13,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
33,4556,2021-08-13,----,----,----,----,0,0,0,旭然,otc,abnormal_format
34,4609,2021-08-13,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
35,5205,2021-08-13,----,----,----,----,0,0,0,中茂,otc,abnormal_format
36,5212,2021-08-13,----,----,----,----,0,0,0,凌網,otc,abnormal_format
37,5455,2021-08-13,----,----,----,----,0,0,0,昇益,otc,abnormal_format
38,6144,2021-08-13,----,----,----,----,0,0,0,得利影,otc,abnormal_format
39,6198,2021-08-13,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
40,6247,2021-08-13,----,----,----,----,0,0,0,淇譽電,otc,abnormal_format
41,6482,2021-08-13,----,----,----,----,0,0,0,弘煜科,otc,abnormal_format
42,6629,2021-08-13,----,----,----,----,0,0,0,泰金-KY,otc,abnormal_format
43,8291,2021-08-13,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
44,8906,2021-08-13,----,----,----,----,0,0,0,花王,otc,abnormal_format
45,8917,2021-08-13,----,----,----,----,0,0,0,欣泰,otc,abnormal_format
46,8923,2021-08-13,----,----,----,----,0,0,0,時報,otc,abnormal_format
