,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,006203,2021-07-01,--,--,--,--,343,8,22739,元大MSCI台灣,exchange,abnormal_format
1,00625K,2021-07-01,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
2,00643K,2021-07-01,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00684R,2021-07-01,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
4,00774C,2021-07-01,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,00832B,2021-07-01,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,01001T,2021-07-01,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
7,01007T,2021-07-01,--,--,--,--,0,0,0,兆豐國泰R2,exchange,abnormal_format
8,020002,2021-07-01,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
9,020004,2021-07-01,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
10,020006,2021-07-01,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
11,020007,2021-07-01,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
12,020008,2021-07-01,--,--,--,--,0,0,0,元大特股高息N,exchange,abnormal_format
13,020009,2021-07-01,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
14,020010,2021-07-01,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
15,020013,2021-07-01,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,02001B,2021-07-01,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,020024,2021-07-01,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02003L,2021-07-01,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,2891C,2021-07-01,--,--,--,--,485,9,30013,中信金丙特,exchange,abnormal_format
20,3130,2021-07-01,--,--,--,--,255,12,42881,一零四,exchange,abnormal_format
21,5205,2021-07-01,----,----,----,----,0,0,0,中茂,otc,abnormal_format
22,5314,2021-07-01,----,----,----,----,0,0,0,世紀,otc,abnormal_format
23,5455,2021-07-01,----,----,----,----,0,0,0,昇益,otc,abnormal_format
24,6236,2021-07-01,----,----,----,----,0,0,0,康呈,otc,abnormal_format
25,6574,2021-07-01,----,----,----,----,0,0,0,霈方,otc,abnormal_format
26,8467,2021-07-01,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
27,8906,2021-07-01,----,----,----,----,0,0,0,花王,otc,abnormal_format
28,9931,2021-07-01,--,--,--,--,76,6,3037,欣高,exchange,abnormal_format
