,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00643K,2021-07-21,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
1,00661,2021-07-21,--,--,--,--,0,0,0,元大日經225,exchange,abnormal_format
2,00684R,2021-07-21,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00774C,2021-07-21,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-07-21,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,00869B,2021-07-21,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
6,01003T,2021-07-21,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
7,020002,2021-07-21,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
8,020004,2021-07-21,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-21,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-21,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-21,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-07-21,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020013,2021-07-21,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,020015,2021-07-21,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
15,02001R,2021-07-21,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
16,020024,2021-07-21,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
17,02003L,2021-07-21,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
18,2424,2021-07-21,--,--,--,--,1,1,21,隴華,exchange,abnormal_format
19,2740,2021-07-21,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
20,3073,2021-07-21,----,----,----,----,0,0,0,天方能源,otc,abnormal_format
21,3629,2021-07-21,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
22,4419,2021-07-21,----,----,----,----,0,0,0,元勝,otc,abnormal_format
23,4429,2021-07-21,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
24,5205,2021-07-21,----,----,----,----,0,0,0,中茂,otc,abnormal_format
25,5345,2021-07-21,----,----,----,----,0,0,0,天揚,otc,abnormal_format
26,5364,2021-07-21,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
27,5438,2021-07-21,----,----,----,----,0,0,0,東友,otc,abnormal_format
28,5455,2021-07-21,----,----,----,----,0,0,0,昇益,otc,abnormal_format
29,6198,2021-07-21,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
30,6236,2021-07-21,----,----,----,----,0,0,0,康呈,otc,abnormal_format
31,6240,2021-07-21,----,----,----,----,0,0,0,松崗,otc,abnormal_format
32,6417,2021-07-21,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
33,6616,2021-07-21,----,----,----,----,0,0,0,特昇-KY,otc,abnormal_format
34,8032,2021-07-21,----,----,----,----,0,0,0,光菱,otc,abnormal_format
35,8291,2021-07-21,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
36,8423,2021-07-21,----,----,----,----,0,0,0,保綠-KY,otc,abnormal_format
37,8480,2021-07-21,--,--,--,--,2,1,238,泰昇-KY,exchange,abnormal_format
