,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-06,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-06,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00684R,2021-08-06,--,--,--,--,0,0,0,期元大美元指反1,exchange,abnormal_format
3,00774C,2021-08-06,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-08-06,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,00869B,2021-08-06,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
6,020003,2021-08-06,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
7,020004,2021-08-06,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-08-06,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-08-06,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-08-06,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-08-06,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020011,2021-08-06,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
13,020013,2021-08-06,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,020014,2021-08-06,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
15,020015,2021-08-06,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
16,020016,2021-08-06,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
17,02001L,2021-08-06,--,--,--,--,0,0,0,富邦蘋果正二N,exchange,abnormal_format
18,02001R,2021-08-06,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
19,020024,2021-08-06,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
20,02003L,2021-08-06,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,1101B,2021-08-06,--,--,--,--,678,5,36204,台泥乙特,exchange,abnormal_format
22,2424,2021-08-06,--,--,--,--,0,0,0,隴華,exchange,abnormal_format
23,2724,2021-08-06,----,----,----,----,0,0,0,富驛-KY,otc,abnormal_format
24,2924,2021-08-06,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
25,3064,2021-08-06,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
26,3115,2021-08-06,----,----,----,----,0,0,0,寶島極,otc,abnormal_format
27,3284,2021-08-06,----,----,----,----,0,0,0,太普高,otc,abnormal_format
28,3332,2021-08-06,----,----,----,----,0,0,0,幸康,otc,abnormal_format
29,3531,2021-08-06,----,----,----,----,0,0,0,先益,otc,abnormal_format
30,3629,2021-08-06,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
31,4129A,2021-08-06,----,----,----,----,0,0,0,聯合甲特,otc,abnormal_format
32,4429,2021-08-06,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
33,4556,2021-08-06,----,----,----,----,0,0,0,旭然,otc,abnormal_format
34,5205,2021-08-06,----,----,----,----,0,0,0,中茂,otc,abnormal_format
35,5364,2021-08-06,----,----,----,----,0,0,0,力麗店,otc,abnormal_format
36,5455,2021-08-06,----,----,----,----,0,0,0,昇益,otc,abnormal_format
37,6198,2021-08-06,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
38,6212,2021-08-06,----,----,----,----,0,0,0,理銘,otc,abnormal_format
39,6236,2021-08-06,----,----,----,----,0,0,0,康呈,otc,abnormal_format
40,6259,2021-08-06,----,----,----,----,0,0,0,百徽,otc,abnormal_format
41,6417,2021-08-06,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
42,6574,2021-08-06,----,----,----,----,0,0,0,霈方,otc,abnormal_format
43,6616,2021-08-06,----,----,----,----,0,0,0,特昇-KY,otc,abnormal_format
44,8482,2021-08-06,--,--,--,--,1,1,72,商億-KY,exchange,abnormal_format
45,912398,2021-08-06,--,--,--,--,0,0,0,友佳-DR,exchange,abnormal_format
