,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-23,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-23,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-08-23,--,--,--,--,0,0,0,元大日經225,exchange,abnormal_format
3,00706L,2021-08-23,--,--,--,--,0,0,0,期元大S&P日圓正2,exchange,abnormal_format
4,00774C,2021-08-23,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,01003T,2021-08-23,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
6,01004T,2021-08-23,--,--,--,--,0,0,0,土銀富邦R2,exchange,abnormal_format
7,020003,2021-08-23,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-08-23,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-08-23,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-08-23,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020008,2021-08-23,--,--,--,--,0,0,0,元大特股高息N,exchange,abnormal_format
12,020009,2021-08-23,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
13,020010,2021-08-23,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
14,020011,2021-08-23,--,--,--,--,0,0,0,統一微波高息20N,exchange,abnormal_format
15,020013,2021-08-23,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
16,020015,2021-08-23,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
17,02001B,2021-08-23,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
18,02003L,2021-08-23,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,1538,2021-08-23,--,--,--,--,275,8,2792,正峰,exchange,abnormal_format
20,2924,2021-08-23,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
21,3085,2021-08-23,----,----,----,----,0,0,0,新零售,otc,abnormal_format
22,3434,2021-08-23,----,----,----,----,0,0,0,哲固,otc,abnormal_format
23,4305,2021-08-23,----,----,----,----,0,0,0,世坤,otc,abnormal_format
24,4419,2021-08-23,----,----,----,----,0,0,0,元勝,otc,abnormal_format
25,4556,2021-08-23,----,----,----,----,0,0,0,旭然,otc,abnormal_format
26,4563,2021-08-23,----,----,----,----,0,0,0,百德,otc,abnormal_format
27,5205,2021-08-23,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,5310,2021-08-23,----,----,----,----,0,0,0,天剛,otc,abnormal_format
29,5345,2021-08-23,----,----,----,----,0,0,0,天揚,otc,abnormal_format
30,5455,2021-08-23,----,----,----,----,0,0,0,昇益,otc,abnormal_format
31,6404,2021-08-23,----,----,----,----,0,0,0,通訊-KY,otc,abnormal_format
32,6417,2021-08-23,----,----,----,----,0,0,0,韋僑,otc,abnormal_format
33,6574,2021-08-23,----,----,----,----,0,0,0,霈方,otc,abnormal_format
34,8291,2021-08-23,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
35,8349A,2021-08-23,----,----,----,----,0,0,0,恒耀甲特,otc,abnormal_format
36,8906,2021-08-23,----,----,----,----,0,0,0,花王,otc,abnormal_format
37,8923,2021-08-23,----,----,----,----,0,0,0,時報,otc,abnormal_format
