,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-07-27,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-07-27,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-07-27,--,--,--,--,800,58,26883,元大日經225,exchange,abnormal_format
3,00707R,2021-07-27,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
4,00774C,2021-07-27,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
5,00869B,2021-07-27,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
6,01001T,2021-07-27,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
7,020003,2021-07-27,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
8,020004,2021-07-27,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
9,020006,2021-07-27,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
10,020007,2021-07-27,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
11,020009,2021-07-27,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
12,020010,2021-07-27,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
13,020013,2021-07-27,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
14,020014,2021-07-27,----,----,----,----,0,0,0,元大富櫃200N,otc,abnormal_format
15,020015,2021-07-27,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
16,02001B,2021-07-27,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
17,02001R,2021-07-27,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
18,020024,2021-07-27,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
19,02002L,2021-07-27,----,----,----,----,0,0,0,兆豐富櫃200正二N,otc,abnormal_format
20,02003L,2021-07-27,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
21,1213,2021-07-27,--,--,--,--,0,0,0,大飲,exchange,abnormal_format
22,2924,2021-07-27,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
23,3332,2021-07-27,----,----,----,----,0,0,0,幸康,otc,abnormal_format
24,4419,2021-07-27,----,----,----,----,0,0,0,元勝,otc,abnormal_format
25,4609,2021-07-27,----,----,----,----,0,0,0,唐鋒,otc,abnormal_format
26,4747,2021-07-27,----,----,----,----,0,0,0,強生,otc,abnormal_format
27,5205,2021-07-27,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,5345,2021-07-27,----,----,----,----,0,0,0,天揚,otc,abnormal_format
29,6236,2021-07-27,----,----,----,----,0,0,0,康呈,otc,abnormal_format
30,6574,2021-07-27,----,----,----,----,0,0,0,霈方,otc,abnormal_format
31,6616,2021-07-27,----,----,----,----,0,0,0,特昇-KY,otc,abnormal_format
32,8291,2021-07-27,----,----,----,----,0,0,0,尚茂,otc,abnormal_format
33,8418,2021-07-27,----,----,----,----,0,0,0,捷必勝-KY,otc,abnormal_format
34,8455,2021-07-27,----,----,----,----,0,0,0,大拓-KY,otc,abnormal_format
35,8467,2021-07-27,--,--,--,--,0,0,0,波力-KY,exchange,abnormal_format
36,8917,2021-07-27,----,----,----,----,0,0,0,欣泰,otc,abnormal_format
37,8921,2021-07-27,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
38,8923,2021-07-27,----,----,----,----,0,0,0,時報,otc,abnormal_format
