,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,0054,2021-07-02,--,--,--,--,130,3,4099,元大台商50,exchange,abnormal_format
1,00625K,2021-07-02,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
2,00643K,2021-07-02,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
3,00774C,2021-07-02,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00786B,2021-07-02,----,----,----,----,0,0,0,元大10年IG銀行債,otc,abnormal_format
5,00832B,2021-07-02,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
6,020000,2021-07-02,--,--,--,--,0,0,0,富邦特選蘋果N,exchange,abnormal_format
7,020004,2021-07-02,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-07-02,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-07-02,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-07-02,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-07-02,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-07-02,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-07-02,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020016,2021-07-02,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
15,02001B,2021-07-02,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-07-02,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,1101B,2021-07-02,--,--,--,--,1349,9,72336,台泥乙特,exchange,abnormal_format
18,2424,2021-07-02,--,--,--,--,214,2,4846,隴華,exchange,abnormal_format
19,2740,2021-07-02,----,----,----,----,0,0,0,天蔥,otc,abnormal_format
20,3130,2021-07-02,--,--,--,--,201,9,33774,一零四,exchange,abnormal_format
21,3332,2021-07-02,----,----,----,----,0,0,0,幸康,otc,abnormal_format
22,3426,2021-07-02,----,----,----,----,0,0,0,台興,otc,abnormal_format
23,4419,2021-07-02,----,----,----,----,0,0,0,元勝,otc,abnormal_format
24,4535,2021-07-02,----,----,----,----,0,0,0,至興,otc,abnormal_format
25,6236,2021-07-02,----,----,----,----,0,0,0,康呈,otc,abnormal_format
26,8455,2021-07-02,----,----,----,----,0,0,0,大拓-KY,otc,abnormal_format
