,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-16,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00707R,2021-08-16,--,--,--,--,0,0,0,期元大S&P日圓反1,exchange,abnormal_format
2,00774C,2021-08-16,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
3,00832B,2021-08-16,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
4,00869B,2021-08-16,----,----,----,----,0,0,0,FT10-25年公司債,otc,abnormal_format
5,01003T,2021-08-16,--,--,--,--,0,0,0,兆豐新光R1,exchange,abnormal_format
6,020002,2021-08-16,--,--,--,--,0,0,0,元富新中國N,exchange,abnormal_format
7,020004,2021-08-16,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-08-16,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-08-16,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-08-16,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-08-16,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-08-16,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,020015,2021-08-16,--,--,--,--,0,0,0,統一MSCI美低波N,exchange,abnormal_format
14,020016,2021-08-16,--,--,--,--,0,0,0,統一MSCI美科技N,exchange,abnormal_format
15,02001B,2021-08-16,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
16,02001R,2021-08-16,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
17,020024,2021-08-16,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
18,02003L,2021-08-16,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
19,1213,2021-08-16,--,--,--,--,0,0,0,大飲,exchange,abnormal_format
20,1258,2021-08-16,----,----,----,----,0,0,0,其祥-KY,otc,abnormal_format
21,1538,2021-08-16,--,--,--,--,0,0,0,正峰,exchange,abnormal_format
22,2424,2021-08-16,--,--,--,--,0,0,0,隴華,exchange,abnormal_format
23,2719,2021-08-16,----,----,----,----,0,0,0,燦星旅,otc,abnormal_format
24,3531,2021-08-16,----,----,----,----,0,0,0,先益,otc,abnormal_format
25,4183,2021-08-16,----,----,----,----,0,0,0,福永生技,otc,abnormal_format
26,4419,2021-08-16,----,----,----,----,0,0,0,元勝,otc,abnormal_format
27,4429,2021-08-16,----,----,----,----,0,0,0,聚紡,otc,abnormal_format
28,4556,2021-08-16,----,----,----,----,0,0,0,旭然,otc,abnormal_format
29,5205,2021-08-16,----,----,----,----,0,0,0,中茂,otc,abnormal_format
30,5455,2021-08-16,----,----,----,----,0,0,0,昇益,otc,abnormal_format
31,6144,2021-08-16,----,----,----,----,0,0,0,得利影,otc,abnormal_format
32,6198,2021-08-16,----,----,----,----,0,0,0,凌泰,otc,abnormal_format
33,6512,2021-08-16,----,----,----,----,0,0,0,啟發電,otc,abnormal_format
34,6574,2021-08-16,----,----,----,----,0,0,0,霈方,otc,abnormal_format
35,6629,2021-08-16,----,----,----,----,0,0,0,泰金-KY,otc,abnormal_format
36,6680,2021-08-16,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
37,8921,2021-08-16,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
