,ID,date,open,high,low,close,volume,count,capital,name,market,unauthorized
0,00625K,2021-08-27,--,--,--,--,0,0,0,富邦上証+R,exchange,abnormal_format
1,00643K,2021-08-27,--,--,--,--,0,0,0,群益深証中小+R,exchange,abnormal_format
2,00661,2021-08-27,--,--,--,--,800,40,27314,元大日經225,exchange,abnormal_format
3,00774C,2021-08-27,--,--,--,--,0,0,0,新光中政金綠債+R,exchange,abnormal_format
4,00832B,2021-08-27,----,----,----,----,0,0,0,新光美債20+,otc,abnormal_format
5,01001T,2021-08-27,--,--,--,--,0,0,0,土銀富邦R1,exchange,abnormal_format
6,020003,2021-08-27,----,----,----,----,0,0,0,統一漲升股利150N,otc,abnormal_format
7,020004,2021-08-27,--,--,--,--,0,0,0,兆豐電菁英30N,exchange,abnormal_format
8,020006,2021-08-27,--,--,--,--,0,0,0,永昌中小300N,exchange,abnormal_format
9,020007,2021-08-27,--,--,--,--,0,0,0,凱基臺灣500N,exchange,abnormal_format
10,020009,2021-08-27,----,----,----,----,0,0,0,群益A50綠碳N,otc,abnormal_format
11,020010,2021-08-27,----,----,----,----,0,0,0,永昌富櫃200N,otc,abnormal_format
12,020013,2021-08-27,----,----,----,----,0,0,0,元富亞洲高股息N,otc,abnormal_format
13,02001B,2021-08-27,----,----,----,----,0,0,0,統一美國政府債N,otc,abnormal_format
14,02001R,2021-08-27,--,--,--,--,0,0,0,富邦蘋果反一N,exchange,abnormal_format
15,020024,2021-08-27,----,----,----,----,0,0,0,兆豐富櫃200N,otc,abnormal_format
16,02003L,2021-08-27,----,----,----,----,0,0,0,永豐富櫃200正2N,otc,abnormal_format
17,2235,2021-08-27,----,----,----,----,0,0,0,謚源,otc,abnormal_format
18,2424,2021-08-27,--,--,--,--,63,3,1394,隴華,exchange,abnormal_format
19,2924,2021-08-27,----,----,----,----,0,0,0,東凌-KY,otc,abnormal_format
20,3064,2021-08-27,----,----,----,----,0,0,0,泰偉,otc,abnormal_format
21,3629,2021-08-27,----,----,----,----,0,0,0,地心引力,otc,abnormal_format
22,3684,2021-08-27,----,----,----,----,0,0,0,榮昌,otc,abnormal_format
23,4305,2021-08-27,----,----,----,----,0,0,0,世坤,otc,abnormal_format
24,4554,2021-08-27,----,----,----,----,0,0,0,橙的,otc,abnormal_format
25,4556,2021-08-27,----,----,----,----,0,0,0,旭然,otc,abnormal_format
26,4905,2021-08-27,----,----,----,----,0,0,0,台聯電,otc,abnormal_format
27,5205,2021-08-27,----,----,----,----,0,0,0,中茂,otc,abnormal_format
28,6482,2021-08-27,----,----,----,----,0,0,0,弘煜科,otc,abnormal_format
29,6649,2021-08-27,----,----,----,----,0,0,0,台生材,otc,abnormal_format
30,6680,2021-08-27,----,----,----,----,0,0,0,鑫創電子,otc,abnormal_format
31,8418,2021-08-27,----,----,----,----,0,0,0,捷必勝-KY,otc,abnormal_format
32,8921,2021-08-27,----,----,----,----,0,0,0,沈氏,otc,abnormal_format
33,8923,2021-08-27,----,----,----,----,0,0,0,時報,otc,abnormal_format
